WP_003022746.1	MULTISPECIES: 50S ribosomal protein L36 [Clostridiales] 
WP_055068178.1	pyrroline-5-carboxylate reductase [Roseburia faecis] 
WP_055068179.1	hypothetical protein [Roseburia faecis] 
WP_055068180.1	hypothetical protein [Roseburia faecis] 
WP_055068181.1	diacylglycerol kinase [Roseburia faecis] 
WP_055068182.1	acetolactate synthase large subunit biosynthetic type [Roseburia faecis] 
WP_055068183.1	flavin reductase [Roseburia faecis] 
WP_055068184.1	hypothetical protein [Roseburia faecis] 
WP_055068185.1	single-stranded-DNA-specific exonuclease RecJ [Roseburia faecis] 
WP_055068186.1	hypothetical protein [Roseburia faecis] 
WP_055068187.1	hypothetical protein [Roseburia faecis] 
WP_055068188.1	alanine racemase [Roseburia faecis] 
WP_055068189.1	[FeFe] hydrogenase H-cluster maturation GTPase HydF [Roseburia faecis] 
WP_055068190.1	hypothetical protein [Roseburia faecis] 
WP_055068191.1	hypothetical protein [Roseburia faecis] 
WP_055068192.1	helicase-exonuclease AddAB subunit AddA [Roseburia faecis] 
WP_055068193.1	hypothetical protein [Roseburia faecis] 
WP_055068194.1	phosphoesterase [Roseburia faecis] 
WP_055068195.1	hypothetical protein [Roseburia faecis] 
WP_055068196.1	2-isopropylmalate synthase [Roseburia faecis] 
WP_055068197.1	FAD-dependent oxidoreductase [Roseburia faecis] 
WP_055068198.1	hypothetical protein [Roseburia faecis] 
WP_055068199.1	DNA repair photolyase [Roseburia faecis] 
WP_055068200.1	sulfate transporter [Roseburia faecis] 
WP_055068201.1	MATE family efflux transporter [Roseburia faecis] 
WP_055068202.1	NTP pyrophosphohydrolase [Roseburia faecis] 
WP_055068203.1	MATE family efflux transporter [Roseburia faecis] 
WP_055068204.1	hypothetical protein [Roseburia faecis] 
WP_055068205.1	transcriptional regulator [Roseburia faecis] 
WP_055068206.1	diguanylate cyclase [Roseburia faecis] 
WP_055068207.1	hypothetical protein [Roseburia faecis] 
WP_055068208.1	hypothetical protein [Roseburia faecis] 
WP_055068209.1	flavodoxin [Roseburia faecis] 
WP_055068210.1	ferrous iron transport protein B [Roseburia faecis] 
WP_055068211.1	Fe2+/Zn2+ uptake regulation protein [Roseburia faecis] 
WP_055068212.1	tRNA threonylcarbamoyladenosine dehydratase [Roseburia faecis] 
WP_055068213.1	SLAP domain-containing protein [Roseburia faecis] 
WP_055068214.1	histidine kinase [Roseburia faecis] 
WP_055068215.1	ATPase [Roseburia faecis] 
WP_055068216.1	cytochrome c [Roseburia faecis] 
WP_055068217.1	hypothetical protein [Roseburia faecis] 
WP_055068218.1	6-phosphofructokinase [Roseburia faecis] 
WP_055068219.1	radical SAM protein [Roseburia faecis] 
WP_055068220.1	peptidase S66 [Roseburia faecis] 
WP_055068221.1	hypothetical protein [Roseburia faecis] 
WP_055068222.1	acyl-CoA thioester hydrolase [Roseburia faecis] 
WP_055068223.1	peptidase M24 [Roseburia faecis] 
WP_055068224.1	DNA polymerase I [Roseburia faecis] 
WP_055068225.1	dephospho-CoA kinase [Roseburia faecis] 
WP_055068226.1	cell division protein FtsA [Roseburia faecis] 
WP_055068227.1	ribonuclease Z [Roseburia faecis] 
WP_055068228.1	hypothetical protein [Roseburia faecis] 
WP_055068229.1	two-component sensor histidine kinase [Roseburia faecis] 
WP_055068230.1	hypothetical protein [Roseburia faecis] 
WP_055068231.1	chemotaxis protein CheV [Roseburia faecis] 
WP_055068232.1	hypothetical protein [Roseburia faecis] 
WP_055068233.1	imidazole glycerol phosphate synthase subunit HisF [Roseburia faecis] 
WP_055068234.1	hypothetical protein [Roseburia faecis] 
WP_055068235.1	ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055068236.1	phosphopentomutase [Roseburia faecis] 
WP_055068237.1	adenosine deaminase [Roseburia faecis] 
WP_055068238.1	nucleotide exchange factor GrpE [Roseburia faecis] 
WP_055068239.1	hypothetical protein [Roseburia faecis] 
WP_055068240.1	16S rRNA methyltransferase [Roseburia faecis] 
WP_055068241.1	cysteine desulfurase [Roseburia faecis] 
WP_055068242.1	tRNA sulfurtransferase ThiI [Roseburia faecis] 
WP_055068243.1	PTS sugar transporter [Roseburia faecis] 
WP_055068244.1	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB [Roseburia faecis] 
WP_055068245.1	peptidase U32 [Roseburia faecis] 
WP_055068246.1	hypothetical protein [Roseburia faecis] 
WP_055068247.1	chorismate synthase [Roseburia faecis] 
WP_055068248.1	neopullulanase [Roseburia faecis] 
WP_055068249.1	3-isopropylmalate dehydrogenase [Roseburia faecis] 
WP_055068250.1	phosphoserine transaminase [Roseburia faecis] 
WP_055068251.1	hypothetical protein [Roseburia faecis] 
WP_055068252.1	mechanosensitive ion channel protein [Roseburia faecis] 
WP_055068253.1	peptidase M16 [Roseburia faecis] 
WP_055068254.1	hypothetical protein [Roseburia faecis] 
WP_055068255.1	glycine--tRNA ligase [Roseburia faecis] 
WP_055068256.1	pyruvate phosphate dikinase [Roseburia faecis] 
WP_055068257.1	hypothetical protein [Roseburia faecis] 
WP_055068258.1	hypothetical protein [Roseburia faecis] 
WP_055068259.1	hypothetical protein [Roseburia faecis] 
WP_055068260.1	transcriptional regulator [Roseburia faecis] 
WP_055068261.1	DNA (cytosine-5-)-methyltransferase [Roseburia faecis] 
WP_055068262.1	DNA (cytosine-5-)-methyltransferase [Roseburia faecis] 
WP_055068263.1	hypothetical protein [Roseburia faecis] 
WP_055068264.1	hypothetical protein [Roseburia faecis] 
WP_055068265.1	helicase [Roseburia faecis] 
WP_055068266.1	hypothetical protein [Roseburia faecis] 
WP_055068267.1	hypothetical protein [Roseburia faecis] 
WP_055068268.1	hypothetical protein [Roseburia faecis] 
WP_055068269.1	hypothetical protein [Roseburia faecis] 
WP_055068270.1	acetolactate synthase small subunit [Roseburia faecis] 
WP_055068271.1	hypothetical protein [Roseburia faecis] 
WP_055068272.1	hypothetical protein [Roseburia faecis] 
WP_055068273.1	ATP-binding protein [Roseburia faecis] 
WP_055068274.1	coproporphyrinogen III oxidase [Roseburia faecis] 
WP_055068275.1	hypothetical protein partial [Roseburia faecis] 
WP_055068276.1	hypothetical protein [Roseburia faecis] 
WP_055068277.1	hypothetical protein [Roseburia faecis] 
WP_055068278.1	hypothetical protein [Roseburia faecis] 
WP_055068279.1	hypothetical protein [Roseburia faecis] 
WP_055068280.1	UDP-galactopyranose mutase [Roseburia faecis] 
WP_055068281.1	hypothetical protein [Roseburia faecis] 
WP_055068282.1	toxin-antitoxin system protein [Roseburia faecis] 
WP_055068283.1	hypothetical protein [Roseburia faecis] 
WP_055068284.1	hypothetical protein [Roseburia faecis] 
WP_055068285.1	hypothetical protein [Roseburia faecis] 
WP_055068286.1	hypothetical protein [Roseburia faecis] 
WP_055068287.1	hypothetical protein [Roseburia faecis] 
WP_055068288.1	hypothetical protein [Roseburia faecis] 
WP_055068289.1	hypothetical protein [Roseburia faecis] 
WP_055068290.1	hypothetical protein [Roseburia faecis] 
WP_055068291.1	hypothetical protein [Roseburia faecis] 
WP_055068292.1	hypothetical protein [Roseburia faecis] 
WP_055068293.1	hypothetical protein [Roseburia faecis] 
WP_055068294.1	hypothetical protein [Roseburia faecis] 
WP_055068295.1	hypothetical protein [Roseburia faecis] 
WP_055068296.1	hypothetical protein [Roseburia faecis] 
WP_055068297.1	hypothetical protein [Roseburia faecis] 
WP_055068298.1	cell filamentation protein Fic [Roseburia faecis] 
WP_055068299.1	hypothetical protein [Roseburia faecis] 
WP_055068300.1	hypothetical protein [Roseburia faecis] 
WP_055068301.1	hypothetical protein [Roseburia faecis] 
WP_055068302.1	ATPase [Roseburia faecis] 
WP_055068303.1	DUF4869 domain-containing protein [Roseburia faecis] 
WP_055068304.1	GNAT family acetyltransferase [Roseburia faecis] 
WP_055068305.1	hydrolase [Roseburia faecis] 
WP_055068306.1	hydrolase [Roseburia faecis] 
WP_055068307.1	ribosome biogenesis GTPase Der [Roseburia faecis] 
WP_055068308.1	hypothetical protein [Roseburia faecis] 
WP_055068309.1	hydroxyethylthiazole kinase [Roseburia faecis] 
WP_055068310.1	hypothetical protein [Roseburia faecis] 
WP_055068311.1	glycosyl hydrolase family 5 [Roseburia faecis] 
WP_055068312.1	Cu(2+)-exporting ATPase [Roseburia faecis] 
WP_055068313.1	hypothetical protein [Roseburia faecis] 
WP_055068314.1	hypothetical protein [Roseburia faecis] 
WP_055068315.1	transcriptional regulator [Roseburia faecis] 
WP_055068316.1	hypothetical protein [Roseburia faecis] 
WP_055068317.1	hypothetical protein [Roseburia faecis] 
WP_055068318.1	hypothetical protein [Roseburia faecis] 
WP_055068319.1	hypothetical protein [Roseburia faecis] 
WP_055068320.1	hypothetical protein [Roseburia faecis] 
WP_055068321.1	acylphosphatase [Roseburia faecis] 
WP_055068322.1	aspartate aminotransferase [Roseburia faecis] 
WP_055068323.1	translation elongation factor G [Roseburia faecis] 
WP_055068324.1	hypothetical protein [Roseburia faecis] 
WP_055068325.1	hypothetical protein [Roseburia faecis] 
WP_055068326.1	hypothetical protein [Roseburia faecis] 
WP_055068327.1	hypothetical protein [Roseburia faecis] 
WP_055068328.1	hypothetical protein [Roseburia faecis] 
WP_055068329.1	LacI family transcriptional regulator [Roseburia faecis] 
WP_055068330.1	hypothetical protein [Roseburia faecis] 
WP_055068331.1	hypothetical protein [Roseburia faecis] 
WP_055068332.1	glutamate dehydrogenase [Roseburia faecis] 
WP_055068333.1	3-oxoacyl-ACP synthase [Roseburia faecis] 
WP_055068334.1	acetyl-CoA carboxyl transferase [Roseburia faecis] 
WP_055068335.1	beta-ketoacyl-[acyl-carrier-protein] synthase II [Roseburia faecis] 
WP_055068336.1	3-oxoacyl-[acyl-carrier-protein] reductase [Roseburia faecis] 
WP_055068337.1	malonyl CoA-acyl carrier protein transacylase [Roseburia faecis] 
WP_055068338.1	2-nitropropane dioxygenase [Roseburia faecis] 
WP_055068339.1	glycosyl transferase [Roseburia faecis] 
WP_055068340.1	chemotaxis protein [Roseburia faecis] 
WP_055068341.1	histidine kinase [Roseburia faecis] 
WP_055068342.1	pyruvate kinase [Roseburia faecis] 
WP_055068343.1	flavodoxin [Roseburia faecis] 
WP_055068344.1	hypothetical protein [Roseburia faecis] 
WP_055068345.1	chorismate mutase [Roseburia faecis] 
WP_055068346.1	phosphatase [Roseburia faecis] 
WP_055068347.1	pyrroloquinoline quinone biosynthesis protein PqqE [Roseburia faecis] 
WP_055068348.1	hypothetical protein [Roseburia faecis] 
WP_055068349.1	hydroxyacid dehydrogenase [Roseburia faecis] 
WP_055068350.1	hypothetical protein [Roseburia faecis] 
WP_055068351.1	hypothetical protein [Roseburia faecis] 
WP_055068352.1	sirohydrochlorin cobaltochelatase [Roseburia faecis] 
WP_055068353.1	cobyrinic acid a,c-diamide synthase [Roseburia faecis] 
WP_055068354.1	hypothetical protein [Roseburia faecis] 
WP_055068355.1	hypothetical protein [Roseburia faecis] 
WP_055068356.1	precorrin-4 C(11)-methyltransferase [Roseburia faecis] 
WP_055068357.1	cobalt-precorrin-6A synthase [Roseburia faecis] 
WP_055068358.1	precorrin-8X methylmutase [Roseburia faecis] 
WP_055068359.1	hypothetical protein [Roseburia faecis] 
WP_055068360.1	2-nitropropane dioxygenase [Roseburia faecis] 
WP_055068361.1	LuxR family transcriptional regulator [Roseburia faecis] 
WP_055068362.1	hypothetical protein [Roseburia faecis] 
WP_055068363.1	hypothetical protein [Roseburia faecis] 
WP_055068364.1	hypothetical protein [Roseburia faecis] 
WP_055068365.1	hypothetical protein [Roseburia faecis] 
WP_055068366.1	heme ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055068367.1	ACGS family amino acid carrier protein [Roseburia faecis] 
WP_055068368.1	hypothetical protein [Roseburia faecis] 
WP_055068369.1	ribosomal RNA small subunit methyltransferase H [Roseburia faecis] 
WP_055068370.1	hypothetical protein [Roseburia faecis] 
WP_055068371.1	hypothetical protein [Roseburia faecis] 
WP_055068372.1	autotransporter [Roseburia faecis] 
WP_055068373.1	hypothetical protein [Roseburia faecis] 
WP_055068374.1	hypothetical protein [Roseburia faecis] 
WP_055068375.1	TetR family transcriptional regulator [Roseburia faecis] 
WP_055068376.1	hypothetical protein [Roseburia faecis] 
WP_055068377.1	hypothetical protein [Roseburia faecis] 
WP_055068378.1	glycerol dehydrogenase [Roseburia faecis] 
WP_055068379.1	hypothetical protein [Roseburia faecis] 
WP_055068380.1	hypothetical protein [Roseburia faecis] 
WP_055068381.1	hypothetical protein [Roseburia faecis] 
WP_055068382.1	metal-dependent hydrolase [Roseburia faecis] 
WP_055068383.1	hypothetical protein [Roseburia faecis] 
WP_055068384.1	ribose ABC transporter [Roseburia faecis] 
WP_055068385.1	hypothetical protein [Roseburia faecis] 
WP_055068386.1	fusaric acid resistance protein [Roseburia faecis] 
WP_055068387.1	flavin oxidoreductase [Roseburia faecis] 
WP_055068388.1	iron ABC transporter permease [Roseburia faecis] 
WP_055068389.1	hypothetical protein [Roseburia faecis] 
WP_055068390.1	two-component sensor histidine kinase [Roseburia faecis] 
WP_055068391.1	two-component system response regulator [Roseburia faecis] 
WP_055068392.1	lantibiotic ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055068393.1	glucosamine-6-phosphate deaminase [Roseburia faecis] 
WP_055068394.1	hypothetical protein [Roseburia faecis] 
WP_055068395.1	hypothetical protein [Roseburia faecis] 
WP_055068396.1	hypothetical protein [Roseburia faecis] 
WP_055068397.1	chorismate--pyruvate lyase [Roseburia faecis] 
WP_055068398.1	permease [Roseburia faecis] 
WP_055068399.1	ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055068400.1	hypothetical protein [Roseburia faecis] 
WP_055068401.1	hypothetical protein [Roseburia faecis] 
WP_055068402.1	hypothetical protein [Roseburia faecis] 
WP_055068403.1	hypothetical protein [Roseburia faecis] 
WP_055068404.1	hypothetical protein [Roseburia faecis] 
WP_055068405.1	two-component system response regulator [Roseburia faecis] 
WP_055068406.1	hypothetical protein [Roseburia faecis] 
WP_055068407.1	hypothetical protein [Roseburia faecis] 
WP_055068408.1	hypothetical protein [Roseburia faecis] 
WP_055068409.1	hypothetical protein [Roseburia faecis] 
WP_055068410.1	hypothetical protein [Roseburia faecis] 
WP_055068411.1	cell filamentation protein Fic [Roseburia faecis] 
WP_055068412.1	thiamine phosphate synthase [Roseburia faecis] 
WP_055068413.1	hypothetical protein [Roseburia faecis] 
WP_055068414.1	sugar ABC transporter permease [Roseburia faecis] 
WP_055068415.1	sulfatase [Roseburia faecis] 
WP_055068416.1	hypothetical protein [Roseburia faecis] 
WP_055068417.1	DNA mismatch repair protein MutT [Roseburia faecis] 
WP_055068418.1	hypothetical protein [Roseburia faecis] 
WP_055068419.1	voltage-gated chloride channel protein [Roseburia faecis] 
WP_055068420.1	ribose ABC transporter permease [Roseburia faecis] 
WP_055068421.1	histidine kinase [Roseburia faecis] 
WP_055068422.1	iron ABC transporter ATP-binding protein [Roseburia faecis] 
WP_055068423.1	ferrichrome ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055068424.1	cobalt chelatase [Roseburia faecis] 
WP_055068425.1	two-component system response regulator partial [Roseburia faecis] 
WP_055068426.1	hypothetical protein [Roseburia faecis] 
WP_055068427.1	hypothetical protein [Roseburia faecis] 
WP_055068428.1	hypothetical protein [Roseburia faecis] 
WP_055068429.1	hypothetical protein [Roseburia faecis] 
WP_055068430.1	hypothetical protein [Roseburia faecis] 
WP_055068431.1	hypothetical protein [Roseburia faecis] 
WP_055068432.1	hypothetical protein [Roseburia faecis] 
WP_055068433.1	ABC transporter ATP-binding protein partial [Roseburia faecis] 
WP_055068434.1	hypothetical protein [Roseburia faecis] 
WP_055068435.1	hypothetical protein [Roseburia faecis] 
WP_055068436.1	hypothetical protein [Roseburia faecis] 
WP_055068437.1	hypothetical protein [Roseburia faecis] 
WP_055068438.1	two-component system response regulator [Roseburia faecis] 
WP_055068439.1	hypothetical protein [Roseburia faecis] 
WP_055068440.1	histidine kinase partial [Roseburia faecis] 
WP_055068441.1	transposase [Roseburia faecis] 
WP_055068442.1	VanS [Roseburia faecis] 
WP_055068443.1	glycopeptide antibiotics resistance protein [Roseburia faecis] 
WP_055068444.1	two-component system response regulator partial [Roseburia faecis] 
WP_055068445.1	hypothetical protein [Roseburia faecis] 
WP_055068446.1	hypothetical protein [Roseburia faecis] 
WP_055068447.1	DNA damage-inducible protein D [Roseburia faecis] 
WP_055068448.1	hypothetical protein [Roseburia faecis] 
WP_055068449.1	DeoR family transcriptional regulator [Roseburia faecis] 
WP_055068450.1	polyphosphate:AMP phosphotransferase [Roseburia faecis] 
WP_055068451.1	2-hydroxyglutaryl-CoA dehydratase [Roseburia faecis] 
WP_055068452.1	hypothetical protein [Roseburia faecis] 
WP_055068453.1	BMP family ABC transporter substrate-binding protein [Roseburia faecis] 
WP_055068454.1	hypothetical protein [Roseburia faecis] 
WP_055068455.1	RNase H [Roseburia faecis] 
WP_055068456.1	3-dehydroquinate synthase [Roseburia faecis] 
WP_055068457.1	hypothetical protein [Roseburia faecis] 
WP_055068458.1	acetate kinase [Roseburia faecis] 
WP_055068459.1	ribonuclease III [Roseburia faecis] 
WP_055068460.1	chromosome segregation protein SMC [Roseburia faecis] 
WP_055068461.1	signal recognition particle-docking protein FtsY [Roseburia faecis] 
WP_055068462.1	signal recognition particle protein [Roseburia faecis] 
WP_055068463.1	tRNA (guanine-N1)-methyltransferase [Roseburia faecis] 
WP_055068464.1	ribosome biogenesis GTPase YlqF [Roseburia faecis] 
WP_055068465.1	hypothetical protein [Roseburia faecis] 
WP_055068466.1	flagellar biosynthesis protein FlhB [Roseburia faecis] 
WP_055068467.1	hypothetical protein [Roseburia faecis] 
WP_055068468.1	hypothetical protein [Roseburia faecis] 
WP_055068469.1	ABC transporter [Roseburia faecis] 
WP_055068470.1	hypothetical protein [Roseburia faecis] 
WP_055068471.1	acyl-phosphate glycerol 3-phosphate acyltransferase [Roseburia faecis] 
WP_055068472.1	glycerol-3-phosphate dehydrogenase [Roseburia faecis] 
WP_055068473.1	orotate phosphoribosyltransferase [Roseburia faecis] 
WP_055068474.1	CdaR family transcriptional regulator [Roseburia faecis] 
WP_055068475.1	DNA topoisomerase IV subunit B [Roseburia faecis] 
WP_055068476.1	DNA topoisomerase [Roseburia faecis] 
WP_055068477.1	phosphatase [Roseburia faecis] 
WP_055068478.1	hypothetical protein [Roseburia faecis] 
WP_055068479.1	hypothetical protein [Roseburia faecis] 
WP_055068480.1	HAD family hydrolase [Roseburia faecis] 
WP_055068481.1	hypothetical protein [Roseburia faecis] 
WP_055068482.1	hypothetical protein [Roseburia faecis] 
WP_055068483.1	hypothetical protein [Roseburia faecis] 
WP_055068484.1	hypothetical protein [Roseburia faecis] 
WP_055068485.1	ketoacyl reductase [Roseburia faecis] 
WP_055068486.1	deoxyribonuclease IV [Roseburia faecis] 
WP_055068487.1	hypothetical protein [Roseburia faecis] 
WP_055068488.1	N-acetyl-gamma-glutamyl-phosphate reductase [Roseburia faecis] 
WP_055068489.1	hypothetical protein [Roseburia faecis] 
WP_055068490.1	acetylglutamate kinase [Roseburia faecis] 
WP_055068491.1	acetylornithine aminotransferase [Roseburia faecis] 
WP_055068492.1	hypothetical protein [Roseburia faecis] 
WP_055068493.1	hypothetical protein [Roseburia faecis] 
WP_055068494.1	DNA polymerase III subunit delta [Roseburia faecis] 
WP_055068495.1	hypothetical protein [Roseburia faecis] 
WP_055068496.1	inorganic pyrophosphatase [Roseburia faecis] 
WP_055068497.1	hypothetical protein [Roseburia faecis] 
WP_055068498.1	UDP-N-acetylmuramyl peptide synthase [Roseburia faecis] 
WP_055068499.1	flavin reductase [Roseburia faecis] 
WP_055068500.1	TIGR01212 family radical SAM protein [Roseburia faecis] 
WP_055068501.1	hypothetical protein [Roseburia faecis] 
WP_055068502.1	protein-(glutamine-N5) methyltransferase release factor-specific [Roseburia faecis] 
WP_055068503.1	peptide chain release factor 1 [Roseburia faecis] 
WP_055068504.1	hypothetical protein [Roseburia faecis] 
WP_055068505.1	hypothetical protein [Roseburia faecis] 
WP_055068506.1	hypothetical protein [Roseburia faecis] 
WP_055068507.1	glutamate synthase [Roseburia faecis] 
WP_055068508.1	hypothetical protein [Roseburia faecis] 
WP_055068509.1	hypothetical protein [Roseburia faecis] 
WP_055068510.1	hypothetical protein [Roseburia faecis] 
WP_055068511.1	hemerythrin [Roseburia faecis] 
WP_055068512.1	DUF4866 domain-containing protein [Roseburia faecis] 
WP_055068513.1	MATE family efflux transporter [Roseburia faecis] 
WP_055068514.1	hypothetical protein [Roseburia faecis] 
WP_055068515.1	cation transporter [Roseburia faecis] 
WP_055068516.1	gamma-D-glutamyl-meso-diaminopimelate peptidase [Roseburia faecis] 
WP_055068517.1	hypothetical protein [Roseburia faecis] 
WP_055068518.1	chemotaxis protein [Roseburia faecis] 
WP_055068519.1	ABC transporter [Roseburia faecis] 
WP_055068520.1	copper ABC transporter permease [Roseburia faecis] 
WP_055068521.1	hypothetical protein [Roseburia faecis] 
WP_055068522.1	hypothetical protein [Roseburia faecis] 
WP_055068523.1	UDP-N-acetylmuramoylalanine--D-glutamate ligase [Roseburia faecis] 
WP_055068524.1	cell division protein [Roseburia faecis] 
WP_055068525.1	cell division protein FtsQ [Roseburia faecis] 
WP_055068526.1	cell division protein FtsZ [Roseburia faecis] 
WP_055068527.1	hypothetical protein [Roseburia faecis] 
WP_055068528.1	sporulation sigma factor SigG [Roseburia faecis] 
WP_055068529.1	transporter [Roseburia faecis] 
WP_055068530.1	hypothetical protein [Roseburia faecis] 
WP_055068531.1	ABC transporter [Roseburia faecis] 
WP_055068532.1	hypothetical protein [Roseburia faecis] 
WP_055068533.1	hypothetical protein [Roseburia faecis] 
WP_055068534.1	AAA family ATPase [Roseburia faecis] 
WP_055068535.1	hypothetical protein [Roseburia faecis] 
WP_055068536.1	hypothetical protein [Roseburia faecis] 
WP_055068537.1	isopentenyl-diphosphate Delta-isomerase [Roseburia faecis] 
WP_055068538.1	nicotinate phosphoribosyltransferase [Roseburia faecis] 
WP_055068539.1	ATPase [Roseburia faecis] 
WP_055068540.1	2-hydroxy-acid oxidase [Roseburia faecis] 
WP_055068541.1	hypothetical protein [Roseburia faecis] 
WP_055068542.1	hypothetical protein [Roseburia faecis] 
WP_055068543.1	hypothetical protein [Roseburia faecis] 
WP_055068544.1	hypothetical protein [Roseburia faecis] 
WP_055068545.1	tellurite resistance protein [Roseburia faecis] 
WP_055068546.1	hypothetical protein [Roseburia faecis] 
WP_055068547.1	phytochrome-like protein [Roseburia faecis] 
WP_055068548.1	threonine ammonia-lyase [Roseburia faecis] 
WP_055068549.1	DNA-binding protein [Roseburia faecis] 
WP_055068550.1	hypothetical protein [Roseburia faecis] 
WP_055068551.1	undecaprenyl-diphosphatase [Roseburia faecis] 
WP_055068552.1	malate dehydrogenase [Roseburia faecis] 
WP_055068553.1	thioesterase [Roseburia faecis] 
WP_055068554.1	radical SAM protein [Roseburia faecis] 
WP_055068555.1	peptidoglycan glycosyltransferase [Roseburia faecis] 
WP_055068556.1	MBL fold metallo-hydrolase [Roseburia faecis] 
WP_055068557.1	hypothetical protein [Roseburia faecis] 
WP_055068558.1	hypothetical protein [Roseburia faecis] 
WP_055068559.1	hypothetical protein [Roseburia faecis] 
WP_055068560.1	VanS [Roseburia faecis] 
WP_055068561.1	two-component system response regulator partial [Roseburia faecis] 
WP_055068562.1	prepilin peptidase dependent protein A partial [Roseburia faecis] 
WP_055068563.1	hypothetical protein [Roseburia faecis] 
WP_055068564.1	integrase [Roseburia faecis] 
WP_055068565.1	transposase partial [Roseburia faecis] 
WP_055068566.1	transposase [Roseburia faecis] 
WP_055068567.1	transposase [Roseburia faecis] 
WP_055068568.1	transposase [Roseburia faecis] 
WP_055068569.1	hypothetical protein [Roseburia faecis] 
WP_055068570.1	phage tail tape measure protein [Roseburia faecis] 
WP_055068571.1	hypothetical protein [Roseburia faecis] 
WP_055068572.1	D-alanyl-D-alanine carboxypeptidase [Roseburia faecis] 
WP_055068573.1	mobilization protein [Roseburia faecis] 
WP_055068574.1	hypothetical protein [Roseburia faecis] 
WP_055068575.1	hypothetical protein [Roseburia faecis] 
WP_055068576.1	hypothetical protein [Roseburia faecis] 
WP_055068577.1	hypothetical protein [Roseburia faecis] 
WP_055068578.1	23S rRNA (uracil-5-)-methyltransferase RumA [Roseburia faecis] 
WP_055068579.1	hypothetical protein [Roseburia faecis] 
WP_055068580.1	XRE family transcriptional regulator [Roseburia faecis] 
WP_055068581.1	two-component sensor histidine kinase [Roseburia faecis] 
WP_055068582.1	NAD(+) synthase [Roseburia faecis] 
WP_055068583.1	molecular chaperone Hsp33 [Roseburia faecis] 
WP_055068584.1	methyltransferase [Roseburia faecis] 
WP_055068585.1	hypothetical protein [Roseburia faecis] 
WP_055068586.1	hypothetical protein [Roseburia faecis] 
WP_055068587.1	diguanylate cyclase [Roseburia faecis] 
WP_055068588.1	phospho-N-acetylmuramoyl-pentapeptide-transferase [Roseburia faecis] 
WP_055068589.1	hypothetical protein [Roseburia faecis] 
WP_055068590.1	hypothetical protein [Roseburia faecis] 
WP_055068591.1	anaerobic ribonucleoside-triphosphate reductase [Roseburia faecis] 
WP_055068592.1	hypothetical protein [Roseburia faecis] 
WP_055068593.1	hypothetical protein [Roseburia faecis] 
WP_055068594.1	histidinol-phosphate transaminase [Roseburia faecis] 
WP_055068595.1	MATE family efflux transporter [Roseburia faecis] 
WP_055068596.1	glycosyl hydrolase [Roseburia faecis] 
WP_055068597.1	AraC family transcriptional regulator [Roseburia faecis] 
WP_055068598.1	hypothetical protein [Roseburia faecis] 
WP_055068599.1	hypothetical protein [Roseburia faecis] 
WP_055068600.1	5-aminoimidazole-4-carboxamide ribonucleotide transformylase [Roseburia faecis] 
WP_055068601.1	molecular chaperone DnaJ [Roseburia faecis] 
WP_055068602.1	ribonuclease R [Roseburia faecis] 
WP_055068603.1	hypothetical protein [Roseburia faecis] 
WP_055068604.1	hypothetical protein [Roseburia faecis] 
WP_055068605.1	phosphopyruvate hydratase [Roseburia faecis] 
WP_055068606.1	amidophosphoribosyltransferase [Roseburia faecis] 
WP_055068607.1	phosphoglycerate mutase (2,3-diphosphoglycerate-independent) [Roseburia faecis] 
WP_055068608.1	hypothetical protein [Roseburia faecis] 
WP_055068609.1	type I glyceraldehyde-3-phosphate dehydrogenase [Roseburia faecis] 
WP_055068610.1	histidinol phosphate phosphatase [Roseburia faecis] 
WP_055068611.1	hypothetical protein [Roseburia faecis] 
WP_055068612.1	hypothetical protein [Roseburia faecis] 
WP_055068613.1	sodium:alanine symporter [Roseburia faecis] 
WP_055068614.1	hypothetical protein [Roseburia faecis] 
WP_055068615.1	oxidoreductase [Roseburia faecis] 
WP_055068616.1	nitrogenase [Roseburia faecis] 
WP_055068617.1	nitrogenase iron protein [Roseburia faecis] 
WP_055068618.1	hydrogenase expression/formation protein HypE [Roseburia faecis] 
WP_055068619.1	hydrogenase assembly protein HypC [Roseburia faecis] 
WP_055068620.1	nitrogenase molybdenum-iron protein [Roseburia faecis] 
WP_055068621.1	oxidoreductase [Roseburia faecis] 
WP_055068622.1	nitrogen fixation protein NifH [Roseburia faecis] 
WP_055068623.1	hypothetical protein [Roseburia faecis] 
WP_055068624.1	hypothetical protein [Roseburia faecis] 
WP_055068625.1	hypothetical protein [Roseburia faecis] 
WP_055068626.1	MATE family efflux transporter [Roseburia faecis] 
WP_055068627.1	threonine--tRNA ligase [Roseburia faecis] 
WP_055068628.1	hypothetical protein [Roseburia faecis] 
WP_055068629.1	hypothetical protein [Roseburia faecis] 
WP_055068630.1	transcriptional regulator [Roseburia faecis] 
WP_055068631.1	spermidine synthase [Roseburia faecis] 
