gi|494822224|ref|WP_007557632.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836849|ref|WP_007562949.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836850|ref|WP_007562950.1|	membrane protein [Bacteroides plebeius] 
gi|494836853|ref|WP_007562953.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836855|ref|WP_007562955.1|	DNA-binding protein [Bacteroides plebeius] 
gi|494836856|ref|WP_007562956.1|	FAD-dependent pyridine nucleotide-disulfide oxidoreductase [Bacteroides plebeius] 
gi|494836858|ref|WP_007562958.1|	acetyltransferase [Bacteroides plebeius] 
gi|494836860|ref|WP_007562960.1|	PhoB family transcriptional regulator [Bacteroides plebeius] 
gi|494836862|ref|WP_007562962.1|	sensor histidine kinase [Bacteroides plebeius] 
gi|494836864|ref|WP_007562964.1|	magnesium-transporting ATPase [Bacteroides plebeius] 
gi|494836866|ref|WP_007562966.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836868|ref|WP_007562968.1|	beta-N-acetylhexosaminidase [Bacteroides plebeius] 
gi|494836870|ref|WP_007562970.1|	starch-binding protein [Bacteroides plebeius] 
gi|494836872|ref|WP_007562972.1|	collagen-binding protein [Bacteroides plebeius] 
gi|494836873|ref|WP_007562973.1|	methionine ABC transporter substrate-binding protein [Bacteroides plebeius] 
gi|494836874|ref|WP_007562974.1|	serine dehydratase [Bacteroides plebeius] 
gi|494836875|ref|WP_007562975.1|	6-O-methylguanine-DNA methyltransferase [Bacteroides plebeius] 
gi|494836876|ref|WP_007562976.1|	HPr kinase [Bacteroides plebeius] 
gi|494836877|ref|WP_007562977.1|	MULTISPECIES: 50S ribosomal protein L21 [Bacteroides] 
gi|494836878|ref|WP_007562978.1|	50S ribosomal protein L27 [Bacteroides plebeius] 
gi|494836879|ref|WP_007562979.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836880|ref|WP_007562980.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836881|ref|WP_007562981.1|	beta-lactamase [Bacteroides plebeius] 
gi|494836882|ref|WP_007562982.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836883|ref|WP_007562983.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836884|ref|WP_007562984.1|	short-chain dehydrogenase [Bacteroides plebeius] 
gi|494836885|ref|WP_007562985.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836886|ref|WP_007562986.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836888|ref|WP_007562988.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836890|ref|WP_007562990.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836892|ref|WP_007562992.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836894|ref|WP_007562994.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836896|ref|WP_007562996.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836898|ref|WP_007562998.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836900|ref|WP_007563000.1|	short-chain dehydrogenase [Bacteroides plebeius] 
gi|494836902|ref|WP_007563002.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836904|ref|WP_007563004.1|	peptidylprolyl isomerase [Bacteroides plebeius] 
gi|494836905|ref|WP_007563005.1|	ATPase [Bacteroides plebeius] 
gi|494836907|ref|WP_007563007.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494836909|ref|WP_007563009.1|	30S ribosomal protein S1 [Bacteroides plebeius] 
gi|494836911|ref|WP_007563011.1|	MULTISPECIES: antibiotic biosynthesis monooxygenase [Bacteroides] 
gi|494836913|ref|WP_007563013.1|	membrane protein [Bacteroides plebeius] 
gi|494836916|ref|WP_007563016.1|	acriflavin resistance protein [Bacteroides plebeius] 
gi|494836918|ref|WP_007563018.1|	aminoglycoside transporter [Bacteroides plebeius] 
gi|494836920|ref|WP_007563020.1|	membrane protein [Bacteroides plebeius] 
gi|494836922|ref|WP_007563022.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836924|ref|WP_007563024.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836926|ref|WP_007563026.1|	TonB-dependent receptor [Bacteroides plebeius] 
gi|494836928|ref|WP_007563028.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836929|ref|WP_007563029.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836930|ref|WP_007563030.1|	2' 3'-cyclic nucleotide 2'-phosphodiesterase [Bacteroides plebeius] 
gi|494836931|ref|WP_007563031.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836932|ref|WP_007563032.1|	RNA-binding protein [Bacteroides plebeius] 
gi|494836934|ref|WP_007563034.1|	NADH pyrophosphatase [Bacteroides plebeius] 
gi|494836936|ref|WP_007563036.1|	transglycosylase [Bacteroides plebeius] 
gi|494836938|ref|WP_007563038.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836940|ref|WP_007563040.1|	D-alanyl-D-alanine dipeptidase [Bacteroides plebeius] 
gi|494836942|ref|WP_007563042.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836944|ref|WP_007563044.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836946|ref|WP_007563046.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836948|ref|WP_007563048.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836950|ref|WP_007563050.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836952|ref|WP_007563052.1|	phosphoglycerate kinase [Bacteroides plebeius] 
gi|494836954|ref|WP_007563054.1|	chemotaxis protein CheY [Bacteroides plebeius] 
gi|494836956|ref|WP_007563056.1|	chromate transporter [Bacteroides plebeius] 
gi|494836958|ref|WP_007563058.1|	chromate transporter [Bacteroides plebeius] 
gi|494836960|ref|WP_007563060.1|	chromosome partitioning protein ParB [Bacteroides plebeius] 
gi|494836962|ref|WP_007563062.1|	phosphoadenosine phosphosulfate reductase [Bacteroides plebeius] 
gi|494836964|ref|WP_007563064.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836966|ref|WP_007563066.1|	iron ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494836967|ref|WP_007563067.1|	iron ABC transporter [Bacteroides plebeius] 
gi|494836969|ref|WP_007563069.1|	ABC transporter substrate-binding protein [Bacteroides plebeius] 
gi|494836971|ref|WP_007563071.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836974|ref|WP_007563074.1|	ligand-gated channel protein [Bacteroides plebeius] 
gi|494836975|ref|WP_007563075.1|	amidophosphoribosyltransferase [Bacteroides plebeius] 
gi|494836977|ref|WP_007563077.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836980|ref|WP_007563080.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494836982|ref|WP_007563082.1|	glycosyl transferase family 2 [Bacteroides plebeius] 
gi|494836984|ref|WP_007563084.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836986|ref|WP_007563086.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836988|ref|WP_007563088.1|	membrane protein [Bacteroides plebeius] 
gi|494836990|ref|WP_007563090.1|	thiamine biosynthesis protein ApbE [Bacteroides plebeius] 
gi|494836992|ref|WP_007563092.1|	hypothetical protein [Bacteroides plebeius] 
gi|494836994|ref|WP_007563094.1|	MULTISPECIES: permease [Bacteroides] 
gi|494836996|ref|WP_007563096.1|	sensor histidine kinase [Bacteroides plebeius] 
gi|494836999|ref|WP_007563099.1|	chemotaxis protein CheY [Bacteroides plebeius] 
gi|494837001|ref|WP_007563101.1|	membrane protein [Bacteroides plebeius] 
gi|494837003|ref|WP_007563103.1|	macrolide ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494837005|ref|WP_007563105.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837007|ref|WP_007563107.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837009|ref|WP_007563109.1|	ABC transporter permease [Bacteroides plebeius] 
gi|494837011|ref|WP_007563111.1|	biotin synthase [Bacteroides plebeius] 
gi|494837012|ref|WP_007563112.1|	choloylglycine hydrolase [Bacteroides plebeius] 
gi|494837014|ref|WP_007563114.1|	DNA metabolism protein [Bacteroides plebeius] 
gi|494837016|ref|WP_007563116.1|	tRNA pseudouridine synthase A [Bacteroides plebeius] 
gi|494837018|ref|WP_007563118.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837020|ref|WP_007563120.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494837022|ref|WP_007563122.1|	AraC family transcriptional regulator [Bacteroides plebeius] 
gi|494837024|ref|WP_007563124.1|	membrane protein [Bacteroides plebeius] 
gi|494837026|ref|WP_007563126.1|	cytochrome C biogenesis protein [Bacteroides plebeius] 
gi|494837028|ref|WP_007563128.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837030|ref|WP_007563130.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837031|ref|WP_007563131.1|	porin [Bacteroides plebeius] 
gi|494837034|ref|WP_007563134.1|	thiol oxidoreductase [Bacteroides plebeius] 
gi|494837036|ref|WP_007563136.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837038|ref|WP_007563138.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837039|ref|WP_007563139.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837040|ref|WP_007563140.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837042|ref|WP_007563142.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837043|ref|WP_007563143.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837044|ref|WP_007563144.1|	caspase [Bacteroides plebeius] 
gi|494837045|ref|WP_007563145.1|	glutaconyl-CoA decarboxylase subunit beta [Bacteroides plebeius] 
gi|494837046|ref|WP_007563146.1|	MULTISPECIES: biofilm PGA synthesis protein PgaD [Bacteroides] 
gi|494837047|ref|WP_007563147.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837048|ref|WP_007563148.1|	methylmalonyl-CoA carboxyltransferase [Bacteroides plebeius] 
gi|494837049|ref|WP_007563149.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837050|ref|WP_007563150.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837052|ref|WP_007563152.1|	NAD(P)H nitroreductase [Bacteroides plebeius] 
gi|494837054|ref|WP_007563154.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494837056|ref|WP_007563156.1|	NADP oxidoreductase [Bacteroides plebeius] 
gi|494837059|ref|WP_007563159.1|	MULTISPECIES: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase [Bacteroides] 
gi|494837062|ref|WP_007563162.1|	septum formation protein Maf [Bacteroides plebeius] 
gi|494837064|ref|WP_007563164.1|	glycosyl transferase family 2 [Bacteroides plebeius] 
gi|494837065|ref|WP_007563165.1|	Fe-S oxidoreductase [Bacteroides plebeius] 
gi|494837068|ref|WP_007563168.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837070|ref|WP_007563170.1|	MULTISPECIES: 50S ribosomal protein L9 [Bacteroides] 
gi|492427495|ref|WP_005841178.1|	MULTISPECIES: 30S ribosomal protein S18 [Bacteroidales] 
gi|494837084|ref|WP_007563184.1|	MULTISPECIES: 30S ribosomal protein S6 [Bacteroides] 
gi|494837089|ref|WP_007563189.1|	MarR family transcriptional regulator [Bacteroides plebeius] 
gi|494837091|ref|WP_007563191.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837093|ref|WP_007563193.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494837095|ref|WP_007563195.1|	histidine kinase [Bacteroides plebeius] 
gi|494837097|ref|WP_007563197.1|	elongation factor G [Bacteroides plebeius] 
gi|494837099|ref|WP_007563199.1|	coproporphyrinogen III oxidase [Bacteroides plebeius] 
gi|494837101|ref|WP_007563201.1|	phosphoglucosamine mutase [Bacteroides plebeius] 
gi|494837102|ref|WP_007563202.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837104|ref|WP_007563204.1|	exopolyphosphatase [Bacteroides plebeius] 
gi|494837106|ref|WP_007563206.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837108|ref|WP_007563208.1|	ribulose-phosphate 3-epimerase [Bacteroides plebeius] 
gi|494837110|ref|WP_007563210.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837112|ref|WP_007563212.1|	RNA polymerase sigma70 factor [Bacteroides plebeius] 
gi|494837114|ref|WP_007563214.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837118|ref|WP_007563218.1|	transposase [Bacteroides plebeius] 
gi|494837119|ref|WP_007563219.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837120|ref|WP_007563220.1|	methionyl-tRNA formyltransferase [Bacteroides plebeius] 
gi|494837121|ref|WP_007563221.1|	chloride channel protein [Bacteroides plebeius] 
gi|494837122|ref|WP_007563222.1|	translation factor Sua5 [Bacteroides plebeius] 
gi|494837123|ref|WP_007563223.1|	DNA polymerase IV [Bacteroides plebeius] 
gi|494837124|ref|WP_007563224.1|	sodium:proton antiporter [Bacteroides plebeius] 
gi|494837125|ref|WP_007563225.1|	tRNA (guanine-N(7)-)-methyltransferase [Bacteroides plebeius] 
gi|494837126|ref|WP_007563226.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837127|ref|WP_007563227.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837128|ref|WP_007563228.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837129|ref|WP_007563229.1|	alkaline protease [Bacteroides plebeius] 
gi|494837131|ref|WP_007563231.1|	MULTISPECIES: hemolysin secretion protein D [Bacteroides] 
gi|494837133|ref|WP_007563233.1|	membrane protein [Bacteroides plebeius] 
gi|494837135|ref|WP_007563235.1|	membrane protein [Bacteroides plebeius] 
gi|494837137|ref|WP_007563237.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837139|ref|WP_007563239.1|	peptidase S9 [Bacteroides plebeius] 
gi|494837141|ref|WP_007563241.1|	lipoyl synthase [Bacteroides plebeius] 
gi|494837143|ref|WP_007563243.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837145|ref|WP_007563245.1|	S-adenosylmethionine-dependent methyltransferase [Bacteroides plebeius] 
gi|494837147|ref|WP_007563247.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837150|ref|WP_007563250.1|	MULTISPECIES: enoyl-ACP reductase [Bacteroides] 
gi|494837152|ref|WP_007563252.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837154|ref|WP_007563254.1|	glucokinase [Bacteroides plebeius] 
gi|494837157|ref|WP_007563257.1|	ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494837158|ref|WP_007563258.1|	ABC transporter permease [Bacteroides plebeius] 
gi|494837160|ref|WP_007563260.1|	ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494837162|ref|WP_007563262.1|	RND transporter MFP subunit [Bacteroides plebeius] 
gi|494837164|ref|WP_007563264.1|	transporter [Bacteroides plebeius] 
gi|494837166|ref|WP_007563266.1|	rRNA cytosine-C5-methyltransferase [Bacteroides plebeius] 
gi|494837167|ref|WP_007563267.1|	MULTISPECIES: thymidylate synthase [Bacteroides] 
gi|494837169|ref|WP_007563269.1|	diacylglycerol kinase [Bacteroides plebeius] 
gi|494837171|ref|WP_007563271.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494837173|ref|WP_007563273.1|	chemotaxis protein CheY [Bacteroides plebeius] 
gi|494837175|ref|WP_007563275.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837177|ref|WP_007563277.1|	L-rhamnose mutarotase [Bacteroides plebeius] 
gi|494837179|ref|WP_007563279.1|	rhamnogalacturonan acetylesterase [Bacteroides plebeius] 
gi|494837181|ref|WP_007563281.1|	rhamnogalacturonan acetylesterase [Bacteroides plebeius] 
gi|494837183|ref|WP_007563283.1|	polygalacturonase [Bacteroides plebeius] 
gi|494837185|ref|WP_007563285.1|	membrane protein [Bacteroides plebeius] 
gi|494837187|ref|WP_007563287.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837189|ref|WP_007563289.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837192|ref|WP_007563292.1|	phosphoribosylformylglycinamidine cyclo-ligase [Bacteroides plebeius] 
gi|494837194|ref|WP_007563294.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837196|ref|WP_007563296.1|	peptide chain release factor 1 [Bacteroides plebeius] 
gi|494837198|ref|WP_007563298.1|	orotidine 5'-phosphate decarboxylase [Bacteroides plebeius] 
gi|494837201|ref|WP_007563301.1|	UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase [Bacteroides plebeius] 
gi|494837203|ref|WP_007563303.1|	hydroxymyristoyl-ACP dehydratase [Bacteroides plebeius] 
gi|494837205|ref|WP_007563305.1|	UDP-N-acetylglucosamine acyltransferase [Bacteroides plebeius] 
gi|494837207|ref|WP_007563307.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837209|ref|WP_007563309.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Bacteroides plebeius] 
gi|494837211|ref|WP_007563311.1|	membrane protein [Bacteroides plebeius] 
gi|494837212|ref|WP_007563312.1|	membrane protein [Bacteroides plebeius] 
gi|494837214|ref|WP_007563314.1|	MULTISPECIES: septum formation initiator [Bacteroides] 
gi|494837217|ref|WP_007563317.1|	DNA polymerase III subunit gamma/tau [Bacteroides plebeius] 
gi|494837219|ref|WP_007563319.1|	MULTISPECIES: 7-cyano-7-deazaguanine reductase [Bacteroides] 
gi|494837221|ref|WP_007563321.1|	7-cyano-7-deazaguanine synthase [Bacteroides plebeius] 
gi|494837222|ref|WP_007563322.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494837224|ref|WP_007563324.1|	nitroreductase [Bacteroides plebeius] 
gi|494837226|ref|WP_007563326.1|	magnesium transporter [Bacteroides plebeius] 
gi|494837228|ref|WP_007563328.1|	endonuclease III [Bacteroides plebeius] 
gi|494837230|ref|WP_007563330.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837232|ref|WP_007563332.1|	arylsulfatase [Bacteroides plebeius] 
gi|494837234|ref|WP_007563334.1|	beta-galactosidase [Bacteroides plebeius] 
gi|494837236|ref|WP_007563336.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494837238|ref|WP_007563338.1|	peptidase M23 [Bacteroides plebeius] 
gi|494837240|ref|WP_007563340.1|	alanyl-tRNA synthetase [Bacteroides plebeius] 
gi|494837242|ref|WP_007563342.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494837244|ref|WP_007563344.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837246|ref|WP_007563346.1|	transporter [Bacteroides plebeius] 
gi|494837248|ref|WP_007563348.1|	membrane protein [Bacteroides plebeius] 
gi|494837250|ref|WP_007563350.1|	ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494837252|ref|WP_007563352.1|	multidrug ABC transporter permease [Bacteroides plebeius] 
gi|494837254|ref|WP_007563354.1|	ABC transporter permease [Bacteroides plebeius] 
gi|494837255|ref|WP_007563355.1|	DNA topoisomerase IV subunit A [Bacteroides plebeius] 
gi|494837257|ref|WP_007563357.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837258|ref|WP_007563358.1|	peptidase S41 [Bacteroides plebeius] 
gi|494837259|ref|WP_007563359.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494837261|ref|WP_007563361.1|	biopolymer transporter ExbD [Bacteroides plebeius] 
gi|494837263|ref|WP_007563363.1|	biopolymer transporter ExbD [Bacteroides plebeius] 
gi|494837265|ref|WP_007563365.1|	membrane protein [Bacteroides plebeius] 
gi|494837267|ref|WP_007563367.1|	flagellar motor protein MotA [Bacteroides plebeius] 
gi|494837269|ref|WP_007563369.1|	TatD family hydrolase [Bacteroides plebeius] 
gi|494837271|ref|WP_007563371.1|	isoprenyl synthetase [Bacteroides plebeius] 
gi|494837273|ref|WP_007563373.1|	cell envelope biogenesis protein TonB [Bacteroides plebeius] 
gi|494837275|ref|WP_007563375.1|	cytidylate kinase [Bacteroides plebeius] 
gi|494837277|ref|WP_007563377.1|	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Bacteroides plebeius] 
gi|494837279|ref|WP_007563379.1|	6-phosphofructokinase [Bacteroides plebeius] 
gi|494837281|ref|WP_007563381.1|	spermidine/putrescine ABC transporter [Bacteroides plebeius] 
gi|494837282|ref|WP_007563382.1|	MULTISPECIES: spermidine/putrescine ABC transporter permease [Bacteroides] 
gi|494837284|ref|WP_007563384.1|	spermidine/putrescine ABC transporter permease [Bacteroides plebeius] 
gi|494837285|ref|WP_007563385.1|	spermidine/putrescine ABC transporter ATP-binding protein [Bacteroides plebeius] 
gi|494837286|ref|WP_007563386.1|	protein kinase [Bacteroides plebeius] 
gi|494837287|ref|WP_007563387.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837288|ref|WP_007563388.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837289|ref|WP_007563389.1|	aminoacyl-histidine dipeptidase [Bacteroides plebeius] 
gi|494837290|ref|WP_007563390.1|	dolichol-P-glucose synthetase [Bacteroides plebeius] 
gi|494837291|ref|WP_007563391.1|	16S rRNA methyltransferase [Bacteroides plebeius] 
gi|494837292|ref|WP_007563392.1|	MULTISPECIES: magnesium transporter [Bacteroides] 
gi|494837293|ref|WP_007563393.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837294|ref|WP_007563394.1|	TonB-linked outer membrane protein [Bacteroides plebeius] 
gi|494837295|ref|WP_007563395.1|	starch-binding protein [Bacteroides plebeius] 
gi|494837296|ref|WP_007563396.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837298|ref|WP_007563398.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837302|ref|WP_007563402.1|	hypothetical protein [Bacteroides plebeius] 
gi|494823129|ref|WP_007558537.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494823130|ref|WP_007558538.1|	hypothetical protein [Bacteroides plebeius] 
gi|494823132|ref|WP_007558540.1|	MULTISPECIES: RNA polymerase subunit sigma-70 [Bacteroides] 
gi|494823134|ref|WP_007558542.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837304|ref|WP_007563404.1|	membrane protein [Bacteroides plebeius] 
gi|494837334|ref|WP_007563434.1|	hypothetical protein partial [Bacteroides plebeius] 
gi|494837336|ref|WP_007563436.1|	aldo/keto reductase [Bacteroides plebeius] 
gi|494837337|ref|WP_007563437.1|	hypothetical protein [Bacteroides plebeius] 
gi|492374040|ref|WP_005824105.1|	MULTISPECIES: ATPase AAA [Bacteroides] 
gi|492390612|ref|WP_005829261.1|	MULTISPECIES: transposase [Bacteroides] 
gi|494837351|ref|WP_007563451.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837354|ref|WP_007563454.1|	hypothetical protein [Bacteroides plebeius] 
gi|490423069|ref|WP_004295290.1|	MULTISPECIES: flavodoxin [Bacteroidales] 
gi|490423068|ref|WP_004295289.1|	MULTISPECIES: integrase [Bacteroidales] 
gi|494837358|ref|WP_007563458.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490423067|ref|WP_004295288.1|	MULTISPECIES: transposase [Bacteroidales] 
gi|491866445|ref|WP_005641950.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491866444|ref|WP_005641949.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494837119|ref|WP_007563219.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837118|ref|WP_007563218.1|	transposase [Bacteroides plebeius] 
gi|490423066|ref|WP_004295287.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491866440|ref|WP_005641945.1|	MULTISPECIES: ferritin [Bacteroidales] 
gi|494837364|ref|WP_007563464.1|	MULTISPECIES: antibiotic resistance protein MarC [Bacteroides] 
gi|490423063|ref|WP_004295284.1|	MULTISPECIES: ferritin [Bacteroidales] 
gi|490423062|ref|WP_004295283.1|	MULTISPECIES: fructose-bisphosphate aldolase [Bacteroidales] 
gi|490423061|ref|WP_004295282.1|	MULTISPECIES: phosphoglyceromutase [Bacteroidales] 
gi|490423060|ref|WP_004295281.1|	MULTISPECIES: heat-shock protein [Bacteroidales] 
gi|491866437|ref|WP_005641942.1|	MULTISPECIES: RNA polymerase sigma 70 [Bacteroidales] 
gi|490423058|ref|WP_004295279.1|	MULTISPECIES: 6-phosphofructokinase [Bacteroidales] 
gi|492742202|ref|WP_005944366.1|	MULTISPECIES: sodium:proton antiporter [Bacteroides] 
gi|490423056|ref|WP_004295277.1|	MULTISPECIES: alpha-glucan phosphorylase [Bacteroidales] 
gi|494837371|ref|WP_007563471.1|	MULTISPECIES: arginase [Bacteroides] 
gi|490423054|ref|WP_004295275.1|	MULTISPECIES: methylglyoxal synthase [Bacteroidales] 
gi|494837375|ref|WP_007563475.1|	hypothetical protein [Bacteroides plebeius] 
gi|490423053|ref|WP_004295274.1|	MULTISPECIES: exopolyphosphatase [Bacteroidales] 
gi|494837377|ref|WP_007563477.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837379|ref|WP_007563479.1|	hypothetical protein [Bacteroides plebeius] 
gi|491866432|ref|WP_005641937.1|	MULTISPECIES: DDE endonuclease [Bacteroidales] 
gi|490423049|ref|WP_004295270.1|	MULTISPECIES: DNA-binding protein [Bacteroidales] 
gi|494837381|ref|WP_007563481.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837382|ref|WP_007563482.1|	thiol:disulfide interchange protein [Bacteroides plebeius] 
gi|494837383|ref|WP_007563483.1|	membrane protein [Bacteroides plebeius] 
gi|494837384|ref|WP_007563484.1|	ATP-dependent DNA helicase [Bacteroides plebeius] 
gi|494837385|ref|WP_007563485.1|	transporter [Bacteroides plebeius] 
gi|494837386|ref|WP_007563486.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837387|ref|WP_007563487.1|	DNA glycosylase [Bacteroides plebeius] 
gi|494837388|ref|WP_007563488.1|	arginase [Bacteroides plebeius] 
gi|494837389|ref|WP_007563489.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837390|ref|WP_007563490.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837391|ref|WP_007563491.1|	MULTISPECIES: branched-chain amino acid aminotransferase [Bacteroides] 
gi|494837392|ref|WP_007563492.1|	phosphoribosylformylglycinamidine synthase [Bacteroides plebeius] 
gi|494837393|ref|WP_007563493.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837394|ref|WP_007563494.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837395|ref|WP_007563495.1|	C4-dicarboxylate ABC transporter [Bacteroides plebeius] 
gi|494837396|ref|WP_007563496.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837397|ref|WP_007563497.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494837399|ref|WP_007563499.1|	dTDP-4-dehydrorhamnose reductase [Bacteroides plebeius] 
gi|494837401|ref|WP_007563501.1|	peptide chain release factor 3 [Bacteroides plebeius] 
gi|494837403|ref|WP_007563503.1|	transcriptional regulator [Bacteroides plebeius] 
gi|494837405|ref|WP_007563505.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837408|ref|WP_007563508.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837410|ref|WP_007563510.1|	multidrug transporter MatE [Bacteroides plebeius] 
gi|494837412|ref|WP_007563512.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837414|ref|WP_007563514.1|	hypothetical protein [Bacteroides plebeius] 
gi|494837417|ref|WP_007563517.1|	30S ribosomal protein S16 [Bacteroides plebeius] 
gi|494837418|ref|WP_007563518.1|	beta-xylanase [Bacteroides plebeius] 
gi|494837421|ref|WP_007563521.1|	MULTISPECIES: peptide transporter [Bacteroides] 
