gi|494933506|ref|WP_007659539.1|	hypothetical protein partial [Bacteroides intestinalis] 
gi|494939401|ref|WP_007665431.1|	hypothetical protein [Bacteroides intestinalis] 
gi|492293748|ref|WP_005800967.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939405|ref|WP_007665435.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939407|ref|WP_007665437.1|	conjugal transfer protein TraG [Bacteroides intestinalis] 
gi|494939410|ref|WP_007665440.1|	mobilization protein [Bacteroides intestinalis] 
gi|494939412|ref|WP_007665442.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939411|ref|WP_007665441.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939413|ref|WP_007665443.1|	hypothetical protein [Bacteroides intestinalis] 
gi|492294765|ref|WP_005800973.1|	MULTISPECIES: conjugal transfer protein TraA [Bacteroides] 
gi|494939414|ref|WP_007665444.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939415|ref|WP_007665445.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939416|ref|WP_007665446.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|492294784|ref|WP_005800979.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939417|ref|WP_007665447.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939418|ref|WP_007665448.1|	conjugal transfer protein TraH [Bacteroides intestinalis] 
gi|494939419|ref|WP_007665449.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939420|ref|WP_007665450.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939421|ref|WP_007665451.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939422|ref|WP_007665452.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939423|ref|WP_007665453.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939424|ref|WP_007665454.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939425|ref|WP_007665455.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939426|ref|WP_007665456.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939427|ref|WP_007665457.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939428|ref|WP_007665458.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939429|ref|WP_007665459.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939430|ref|WP_007665460.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939431|ref|WP_007665461.1|	antirestriction protein [Bacteroides intestinalis] 
gi|494939432|ref|WP_007665462.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939433|ref|WP_007665463.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939435|ref|WP_007665464.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494939436|ref|WP_007665465.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939437|ref|WP_007665466.1|	tyrosine recombinase [Bacteroides intestinalis] 
gi|494939438|ref|WP_007665467.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|494939440|ref|WP_007665469.1|	galactoside O-acetyltransferase [Bacteroides intestinalis] 
gi|494939445|ref|WP_007665474.1|	phosphoglycolate phosphatase [Bacteroides intestinalis] 
gi|494939447|ref|WP_007665476.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939449|ref|WP_007665478.1|	AraC family transcriptional regulator [Bacteroides intestinalis] 
gi|494939451|ref|WP_007665480.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939453|ref|WP_007665482.1|	regulatory protein [Bacteroides intestinalis] 
gi|494939455|ref|WP_007665484.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939457|ref|WP_007665486.1|	multidrug transporter MatE [Bacteroides intestinalis] 
gi|494939459|ref|WP_007665488.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939460|ref|WP_007665489.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939462|ref|WP_007665491.1|	topoisomerase [Bacteroides intestinalis] 
gi|494939464|ref|WP_007665493.1|	MULTISPECIES: excisionase [Bacteroides] 
gi|494939467|ref|WP_007665496.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939469|ref|WP_007665498.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939471|ref|WP_007665500.1|	DNA topoisomerase I [Bacteroides intestinalis] 
gi|494939473|ref|WP_007665502.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939475|ref|WP_007665504.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939477|ref|WP_007665506.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939480|ref|WP_007665509.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939481|ref|WP_007665510.1|	conjugal transfer protein TraG [Bacteroides intestinalis] 
gi|494939483|ref|WP_007665512.1|	mobilization protein [Bacteroides intestinalis] 
gi|494939486|ref|WP_007665515.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939485|ref|WP_007665514.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939488|ref|WP_007665517.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939490|ref|WP_007665519.1|	conjugal transfer protein TraA [Bacteroides intestinalis] 
gi|494939492|ref|WP_007665521.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939494|ref|WP_007665523.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494410808|ref|WP_007216059.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939496|ref|WP_007665525.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939497|ref|WP_007665526.1|	conjugal transfer protein TraG [Bacteroides intestinalis] 
gi|492470068|ref|WP_005856073.1|	MULTISPECIES: integrase [Bacteroidales] 
gi|492470067|ref|WP_005856072.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492470066|ref|WP_005856071.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492470065|ref|WP_005856070.1|	MULTISPECIES: mobilization protein [Bacteroidales] 
gi|494939499|ref|WP_007665528.1|	DNA primase [Bacteroides intestinalis] 
gi|492470054|ref|WP_005856059.1|	MULTISPECIES: mobilization protein [Bacteroidales] 
gi|494939500|ref|WP_007665529.1|	mobilization protein [Bacteroides intestinalis] 
gi|492470050|ref|WP_005856055.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492470042|ref|WP_005856047.1|	MULTISPECIES: membrane protein [Bacteroidales] 
gi|494939507|ref|WP_007665536.1|	energry transducer TonB [Bacteroides intestinalis] 
gi|494939509|ref|WP_007665538.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939511|ref|WP_007665540.1|	conjugal transfer protein TraG [Bacteroides intestinalis] 
gi|494939512|ref|WP_007665541.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939513|ref|WP_007665542.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939515|ref|WP_007665544.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939518|ref|WP_007665547.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939520|ref|WP_007665549.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939522|ref|WP_007665551.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939523|ref|WP_007665552.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939524|ref|WP_007665553.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939525|ref|WP_007665554.1|	conjugal transfer protein [Bacteroides intestinalis] 
gi|494939526|ref|WP_007665555.1|	response regulatory protein [Bacteroides intestinalis] 
gi|494939527|ref|WP_007665556.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939529|ref|WP_007665558.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939530|ref|WP_007665559.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939531|ref|WP_007665560.1|	antirestriction protein [Bacteroides intestinalis] 
gi|494939532|ref|WP_007665561.1|	DNA repair protein [Bacteroides intestinalis] 
gi|494939533|ref|WP_007665562.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494939534|ref|WP_007665563.1|	tyrosine recombinase [Bacteroides intestinalis] 
gi|494939535|ref|WP_007665564.1|	MULTISPECIES: methionine ABC transporter substrate-binding protein [Bacteroides] 
gi|494939536|ref|WP_007665565.1|	serine dehydratase [Bacteroides intestinalis] 
gi|494939537|ref|WP_007665566.1|	transposase [Bacteroides intestinalis] 
gi|494939538|ref|WP_007665567.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939539|ref|WP_007665568.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939540|ref|WP_007665569.1|	histidine kinase [Bacteroides intestinalis] 
gi|494939541|ref|WP_007665570.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|494939542|ref|WP_007665571.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939543|ref|WP_007665572.1|	MULTISPECIES: glycoside hydrolase family 3 [Bacteroides] 
gi|494939544|ref|WP_007665573.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939546|ref|WP_007665575.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939547|ref|WP_007665576.1|	aldo/keto reductase [Bacteroides intestinalis] 
gi|494939548|ref|WP_007665577.1|	MULTISPECIES: ferredoxin [Bacteroides] 
gi|494939549|ref|WP_007665578.1|	membrane protein [Bacteroides intestinalis] 
gi|494939550|ref|WP_007665579.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939551|ref|WP_007665580.1|	chemotaxis protein CheY [Bacteroides intestinalis] 
gi|494939552|ref|WP_007665581.1|	histidine kinase [Bacteroides intestinalis] 
gi|494939554|ref|WP_007665583.1|	multidrug transporter MatE [Bacteroides intestinalis] 
gi|494939556|ref|WP_007665585.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939558|ref|WP_007665587.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939559|ref|WP_007665588.1|	aldehyde oxidase [Bacteroides intestinalis] 
gi|494939560|ref|WP_007665589.1|	2,5-diketo-D-gluconic acid reductase [Bacteroides intestinalis] 
gi|494939561|ref|WP_007665590.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939562|ref|WP_007665591.1|	potassium transporter [Bacteroides intestinalis] 
gi|494939564|ref|WP_007665593.1|	potassium transporter [Bacteroides intestinalis] 
gi|494939563|ref|WP_007665592.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939566|ref|WP_007665595.1|	tryptophan synthase subunit beta [Bacteroides intestinalis] 
gi|494939567|ref|WP_007665596.1|	voltage-gated chloride channel [Bacteroides intestinalis] 
gi|494939568|ref|WP_007665597.1|	TonB-dependent receptor [Bacteroides intestinalis] 
gi|494939569|ref|WP_007665598.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939571|ref|WP_007665600.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939572|ref|WP_007665601.1|	RNA polymerase sigma 70 [Bacteroides intestinalis] 
gi|494939573|ref|WP_007665602.1|	N-acetyltransferase GCN5 [Bacteroides intestinalis] 
gi|494939574|ref|WP_007665603.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939575|ref|WP_007665604.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939578|ref|WP_007665607.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939581|ref|WP_007665610.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939583|ref|WP_007665612.1|	membrane protein [Bacteroides intestinalis] 
gi|494939586|ref|WP_007665615.1|	anti-sigma factor [Bacteroides intestinalis] 
gi|494939589|ref|WP_007665618.1|	RNA polymerase sigma70 factor [Bacteroides intestinalis] 
gi|494939591|ref|WP_007665620.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939593|ref|WP_007665622.1|	alpha-xylosidase [Bacteroides intestinalis] 
gi|494939595|ref|WP_007665624.1|	molecular chaperone DnaK [Bacteroides intestinalis] 
gi|494939597|ref|WP_007665626.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939599|ref|WP_007665628.1|	multidrug transporter MatE [Bacteroides intestinalis] 
gi|494939600|ref|WP_007665629.1|	cAMP-binding protein [Bacteroides intestinalis] 
gi|494939605|ref|WP_007665634.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939603|ref|WP_007665632.1|	MULTISPECIES: cyclic nucleotide-binding protein [Bacteroides] 
gi|494939606|ref|WP_007665635.1|	MULTISPECIES: cation transporter [Bacteroides] 
gi|494939609|ref|WP_007665638.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939611|ref|WP_007665640.1|	saccharopine dehydrogenase [Bacteroides intestinalis] 
gi|494939613|ref|WP_007665642.1|	thiol peroxidase [Bacteroides intestinalis] 
gi|494939615|ref|WP_007665644.1|	recombinase RecA [Bacteroides intestinalis] 
gi|494939616|ref|WP_007665645.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939619|ref|WP_007665648.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939620|ref|WP_007665649.1|	MULTISPECIES: RNA polymerase sigma70 factor [Bacteroides] 
gi|494939621|ref|WP_007665650.1|	membrane protein [Bacteroides intestinalis] 
gi|494939623|ref|WP_007665652.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939624|ref|WP_007665653.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939626|ref|WP_007665655.1|	molecular chaperone ClpB [Bacteroides intestinalis] 
gi|494939636|ref|WP_007665665.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939637|ref|WP_007665666.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939642|ref|WP_007665671.1|	dephospho-CoA kinase [Bacteroides intestinalis] 
gi|494939645|ref|WP_007665674.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939647|ref|WP_007665676.1|	preprotein translocase subunit YajC [Bacteroides intestinalis] 
gi|494939649|ref|WP_007665678.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939652|ref|WP_007665681.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494939654|ref|WP_007665683.1|	MULTISPECIES: 50S ribosomal protein L25 [Bacteroides] 
gi|494939656|ref|WP_007665685.1|	peptidyl-tRNA hydrolase [Bacteroides intestinalis] 
gi|494939658|ref|WP_007665687.1|	heat-shock protein Hsp15 [Bacteroides intestinalis] 
gi|494939659|ref|WP_007665688.1|	oxidoreductase [Bacteroides intestinalis] 
gi|494939660|ref|WP_007665689.1|	histidine triad (HIT) protein [Bacteroides intestinalis] 
gi|494939662|ref|WP_007665691.1|	sodium:proton antiporter [Bacteroides intestinalis] 
gi|494939666|ref|WP_007665695.1|	thioredoxin [Bacteroides intestinalis] 
gi|494939668|ref|WP_007665697.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939669|ref|WP_007665698.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939670|ref|WP_007665699.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939671|ref|WP_007665700.1|	membrane protein [Bacteroides intestinalis] 
gi|494939672|ref|WP_007665701.1|	glycosyl transferase family 2 [Bacteroides intestinalis] 
gi|494939673|ref|WP_007665702.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939674|ref|WP_007665703.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939676|ref|WP_007665705.1|	membrane protein [Bacteroides intestinalis] 
gi|494939689|ref|WP_007665718.1|	thiamine biosynthesis protein ApbE [Bacteroides intestinalis] 
gi|494939691|ref|WP_007665720.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939693|ref|WP_007665722.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939694|ref|WP_007665723.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939696|ref|WP_007665725.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939705|ref|WP_007665734.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939708|ref|WP_007665737.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939712|ref|WP_007665741.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939714|ref|WP_007665743.1|	DNA repair protein [Bacteroides intestinalis] 
gi|494939716|ref|WP_007665745.1|	tyrosine recombinase [Bacteroides intestinalis] 
gi|494939718|ref|WP_007665747.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939719|ref|WP_007665748.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939720|ref|WP_007665749.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939721|ref|WP_007665750.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939726|ref|WP_007665755.1|	penicillin-binding protein 2B [Bacteroides intestinalis] 
gi|494939730|ref|WP_007665759.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939732|ref|WP_007665761.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939733|ref|WP_007665762.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|494939736|ref|WP_007665765.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939739|ref|WP_007665768.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939741|ref|WP_007665770.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494409950|ref|WP_007215881.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494403228|ref|WP_007213154.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939743|ref|WP_007665772.1|	phosphorylase [Bacteroides intestinalis] 
gi|494939745|ref|WP_007665774.1|	sensor histidine kinase [Bacteroides intestinalis] 
gi|494939747|ref|WP_007665776.1|	tRNA modification GTPase TrmE [Bacteroides intestinalis] 
gi|494939749|ref|WP_007665778.1|	DNA-binding protein [Bacteroides intestinalis] 
gi|494939751|ref|WP_007665780.1|	integrase [Bacteroides intestinalis] 
gi|494939753|ref|WP_007665782.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939755|ref|WP_007665784.1|	mobilization protein [Bacteroides intestinalis] 
gi|494939758|ref|WP_007665787.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939761|ref|WP_007665790.1|	excisionase [Bacteroides intestinalis] 
gi|494939763|ref|WP_007665792.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939766|ref|WP_007665795.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939768|ref|WP_007665797.1|	mobilization protein [Bacteroides intestinalis] 
gi|494939770|ref|WP_007665799.1|	mobilization protein [Bacteroides intestinalis] 
gi|494939772|ref|WP_007665801.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939774|ref|WP_007665803.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939785|ref|WP_007665814.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939788|ref|WP_007665817.1|	transcriptional regulator [Bacteroides intestinalis] 
gi|494939790|ref|WP_007665819.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939792|ref|WP_007665821.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939794|ref|WP_007665823.1|	DNA methyltransferase [Bacteroides intestinalis] 
gi|494939796|ref|WP_007665825.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939797|ref|WP_007665826.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939798|ref|WP_007665827.1|	helicase [Bacteroides intestinalis] 
gi|494939799|ref|WP_007665828.1|	methionine sulfoxide reductase [Bacteroides intestinalis] 
gi|494939800|ref|WP_007665829.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939801|ref|WP_007665830.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939802|ref|WP_007665831.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939803|ref|WP_007665832.1|	toxin Fic [Bacteroides intestinalis] 
gi|494939804|ref|WP_007665833.1|	Ser/Thr phosphatase [Bacteroides intestinalis] 
gi|494939805|ref|WP_007665834.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939806|ref|WP_007665835.1|	ATP-binding protein [Bacteroides intestinalis] 
gi|494939807|ref|WP_007665836.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939808|ref|WP_007665837.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939809|ref|WP_007665838.1|	ATP/GTP-binding protein [Bacteroides intestinalis] 
gi|494939817|ref|WP_007665846.1|	rRNA methyltransferase [Bacteroides intestinalis] 
gi|494939827|ref|WP_007665856.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939829|ref|WP_007665858.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939831|ref|WP_007665860.1|	haloacid dehalogenase [Bacteroides intestinalis] 
gi|494939833|ref|WP_007665862.1|	MULTISPECIES: pilus biosynthesis protein HicB [Bacteroides] 
gi|494939835|ref|WP_007665864.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|494939836|ref|WP_007665865.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939838|ref|WP_007665867.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939840|ref|WP_007665869.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939841|ref|WP_007665870.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939842|ref|WP_007665871.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939847|ref|WP_007665876.1|	MULTISPECIES: oxidoreductase [Bacteroides] 
gi|494939849|ref|WP_007665878.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939851|ref|WP_007665880.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939854|ref|WP_007665883.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939857|ref|WP_007665886.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939858|ref|WP_007665887.1|	MULTISPECIES: alpha-amylase [Bacteroides] 
gi|494939860|ref|WP_007665889.1|	transporter [Bacteroides intestinalis] 
gi|494939862|ref|WP_007665891.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939864|ref|WP_007665893.1|	MULTISPECIES: transglycosylase [Bacteroides] 
gi|494939866|ref|WP_007665895.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939869|ref|WP_007665897.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939871|ref|WP_007665899.1|	MULTISPECIES: manganese catalase [Bacteroides] 
gi|494939874|ref|WP_007665902.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939876|ref|WP_007665904.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939878|ref|WP_007665906.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939879|ref|WP_007665907.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939882|ref|WP_007665910.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939885|ref|WP_007665913.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939888|ref|WP_007665916.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939890|ref|WP_007665918.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939893|ref|WP_007665921.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939897|ref|WP_007665925.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939900|ref|WP_007665928.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939902|ref|WP_007665930.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939905|ref|WP_007665933.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939907|ref|WP_007665935.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939909|ref|WP_007665937.1|	MULTISPECIES: DNA methyltransferase [Bacteroides] 
gi|494939912|ref|WP_007665940.1|	MULTISPECIES: integrase [Bacteroides] 
gi|494939915|ref|WP_007665943.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939916|ref|WP_007665944.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939918|ref|WP_007665946.1|	MULTISPECIES: toxin Fic [Bacteroides] 
gi|494939920|ref|WP_007665948.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939923|ref|WP_007665951.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939925|ref|WP_007665953.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939928|ref|WP_007665956.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939929|ref|WP_007665957.1|	MULTISPECIES: type I deoxyribonuclease HsdR [Bacteroides] 
gi|494939932|ref|WP_007665960.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494934121|ref|WP_007660153.1|	transposase [Bacteroides intestinalis] 
gi|494934122|ref|WP_007660154.1|	MULTISPECIES: transposase [Bacteroides] 
gi|494934123|ref|WP_007660155.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939933|ref|WP_007665961.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939934|ref|WP_007665962.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939935|ref|WP_007665963.1|	MULTISPECIES: DNA repair ATPase [Bacteroides] 
gi|494939936|ref|WP_007665964.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939937|ref|WP_007665965.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939941|ref|WP_007665969.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939939|ref|WP_007665967.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939944|ref|WP_007665972.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939946|ref|WP_007665974.1|	MULTISPECIES: metallo-beta-lactamase [Bacteroides] 
gi|494939947|ref|WP_007665975.1|	MULTISPECIES: histidine kinase [Bacteroides] 
gi|494939949|ref|WP_007665977.1|	DEAD/DEAH box helicase [Bacteroides intestinalis] 
gi|494939951|ref|WP_007665979.1|	MULTISPECIES: acetyltransferase [Bacteroides] 
gi|494939952|ref|WP_007665980.1|	pseudouridine synthase [Bacteroides intestinalis] 
gi|494939954|ref|WP_007665982.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939956|ref|WP_007665984.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939958|ref|WP_007665986.1|	endonuclease V [Bacteroides intestinalis] 
gi|494939959|ref|WP_007665987.1|	acetyltransferase [Bacteroides intestinalis] 
gi|494939960|ref|WP_007665988.1|	MULTISPECIES: phosphohydrolase [Bacteroides] 
gi|494939961|ref|WP_007665989.1|	permease [Bacteroides intestinalis] 
gi|494939962|ref|WP_007665990.1|	MULTISPECIES: methylated-DNA--protein-cysteine methyltransferase [Bacteroides] 
gi|494939963|ref|WP_007665991.1|	ATPase AAA [Bacteroides intestinalis] 
gi|494939965|ref|WP_007665993.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939966|ref|WP_007665994.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939967|ref|WP_007665995.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939968|ref|WP_007665996.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494939969|ref|WP_007665997.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939970|ref|WP_007665998.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939971|ref|WP_007665999.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939973|ref|WP_007666001.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939974|ref|WP_007666002.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939975|ref|WP_007666003.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939976|ref|WP_007666004.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939977|ref|WP_007666005.1|	hypothetical protein [Bacteroides intestinalis] 
gi|494939978|ref|WP_007666006.1|	AraC family transcriptional regulator [Bacteroides intestinalis] 
gi|494939979|ref|WP_007666007.1|	MULTISPECIES: GNAT family acetyltransferase [Bacteroides] 
gi|494939980|ref|WP_007666008.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
