gi|492370216|ref|WP_005823520.1|	hypothetical protein [Bacteroides uniformis] 
gi|492391984|ref|WP_005829897.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492391987|ref|WP_005829899.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492391990|ref|WP_005829901.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492391993|ref|WP_005829903.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492391997|ref|WP_005829906.1|	relaxase [Bacteroides uniformis] 
gi|492392001|ref|WP_005829908.1|	conjugal transfer protein TraG [Bacteroides uniformis] 
gi|492392005|ref|WP_005829911.1|	hypothetical protein [Bacteroides uniformis] 
gi|492385644|ref|WP_005827349.1|	hypothetical protein [Bacteroides uniformis] 
gi|490437456|ref|WP_004308488.1|	MULTISPECIES: RNA-directed DNA polymerase [Bacteroidales] 
gi|492392010|ref|WP_005829914.1|	conjugal transfer protein TraG [Bacteroides uniformis] 
gi|491877144|ref|WP_005647533.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877146|ref|WP_005647534.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877149|ref|WP_005647536.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877152|ref|WP_005647538.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492392018|ref|WP_005829918.1|	hypothetical protein [Bacteroides uniformis] 
gi|491877158|ref|WP_005647542.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492392021|ref|WP_005829920.1|	tyrosine recombinase [Bacteroides uniformis] 
gi|492392024|ref|WP_005829922.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392027|ref|WP_005829924.1|	hypothetical protein [Bacteroides uniformis] 
gi|491877248|ref|WP_005647593.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877250|ref|WP_005647594.1|	MULTISPECIES: DNA topoisomerase I [Bacteroidales] 
gi|491877253|ref|WP_005647596.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492392034|ref|WP_005829926.1|	hypothetical protein [Bacteroides uniformis] 
gi|491877262|ref|WP_005647599.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877265|ref|WP_005647601.1|	MULTISPECIES: deaminase [Bacteroidales] 
gi|492392037|ref|WP_005829927.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392039|ref|WP_005829928.1|	hypothetical protein [Bacteroides uniformis] 
gi|491877268|ref|WP_005647603.1|	MULTISPECIES: excisionase [Bacteroidales] 
gi|491877270|ref|WP_005647604.1|	MULTISPECIES: topoisomerase [Bacteroidales] 
gi|492392043|ref|WP_005829929.1|	DNA-binding protein [Bacteroides uniformis] 
gi|492392045|ref|WP_005829930.1|	hypothetical protein [Bacteroides uniformis] 
gi|491877277|ref|WP_005647608.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491877279|ref|WP_005647609.1|	MULTISPECIES: AraC family transcriptional regulator [Bacteroidales] 
gi|492392048|ref|WP_005829931.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392051|ref|WP_005829933.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392054|ref|WP_005829935.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392057|ref|WP_005829937.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392060|ref|WP_005829939.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392063|ref|WP_005829941.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392066|ref|WP_005829943.1|	hypothetical protein [Bacteroides uniformis] 
gi|492387707|ref|WP_005828536.1|	transposase [Bacteroides uniformis] 
gi|492392069|ref|WP_005829945.1|	MULTISPECIES: inorganic polyphosphate/ATP-NAD kinase [Bacteroides] 
gi|492392072|ref|WP_005829947.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392075|ref|WP_005829949.1|	MULTISPECIES: pyridoxamine 5'-phosphate oxidase [Bacteroides] 
gi|492392078|ref|WP_005829951.1|	MULTISPECIES: biopolymer transporter ExbB [Bacteroides] 
gi|492392082|ref|WP_005829953.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392085|ref|WP_005829955.1|	MULTISPECIES: biopolymer transporter ExbD [Bacteroides] 
gi|492392089|ref|WP_005829957.1|	MULTISPECIES: cell envelope biogenesis protein TonB [Bacteroides] 
gi|492392092|ref|WP_005829959.1|	MULTISPECIES: thiazole biosynthesis protein ThiJ [Bacteroides] 
gi|492392095|ref|WP_005829961.1|	MULTISPECIES: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Bacteroides] 
gi|492392099|ref|WP_005829964.1|	MULTISPECIES: ATP-dependent DNA helicase RecG [Bacteroides] 
gi|492392101|ref|WP_005829965.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392104|ref|WP_005829967.1|	MULTISPECIES: peptidase M23 [Bacteroides] 
gi|492392107|ref|WP_005829969.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392111|ref|WP_005829971.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392116|ref|WP_005829974.1|	MULTISPECIES: triosephosphate isomerase [Bacteroides] 
gi|492392121|ref|WP_005829977.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392127|ref|WP_005829980.1|	MULTISPECIES: cell division protein [Bacteroides] 
gi|492392132|ref|WP_005829983.1|	MULTISPECIES: GTP cyclohydrolase [Bacteroides] 
gi|492392137|ref|WP_005829986.1|	MULTISPECIES: DNA primase [Bacteroides] 
gi|492392142|ref|WP_005829988.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392148|ref|WP_005829992.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392154|ref|WP_005829995.1|	MULTISPECIES: prephenate dehydratase [Bacteroides] 
gi|492392159|ref|WP_005829998.1|	MULTISPECIES: cytochrome C4 [Bacteroides] 
gi|492392164|ref|WP_005830000.1|	MULTISPECIES: aminotransferase [Bacteroides] 
gi|492392170|ref|WP_005830004.1|	MULTISPECIES: prephenate dehydratase [Bacteroides] 
gi|492392175|ref|WP_005830007.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392179|ref|WP_005830009.1|	MULTISPECIES: endonuclease [Bacteroides] 
gi|492392183|ref|WP_005830011.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392187|ref|WP_005830014.1|	ATP-dependent DNA helicase RecQ [Bacteroides uniformis] 
gi|492392191|ref|WP_005830016.1|	recombination protein RecJ [Bacteroides uniformis] 
gi|492392193|ref|WP_005830017.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392196|ref|WP_005830019.1|	MULTISPECIES: phosphatidylinositol phosphodiesterase [Bacteroides] 
gi|492392199|ref|WP_005830021.1|	MULTISPECIES: ROK family transcriptional regulator [Bacteroides] 
gi|492392202|ref|WP_005830023.1|	TonB-linked outer membrane protein [Bacteroides uniformis] 
gi|492392205|ref|WP_005830025.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492392209|ref|WP_005830028.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392212|ref|WP_005830030.1|	alpha-1 2-mannosidase [Bacteroides uniformis] 
gi|492392215|ref|WP_005830032.1|	MULTISPECIES: endonuclease [Bacteroides] 
gi|492392219|ref|WP_005830034.1|	alkaline phosphatase [Bacteroides uniformis] 
gi|492392224|ref|WP_005830037.1|	MULTISPECIES: glycoside hydrolase [Bacteroides] 
gi|492392229|ref|WP_005830040.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392232|ref|WP_005830042.1|	MULTISPECIES: glycosyl hydrolase family 20 [Bacteroides] 
gi|492392235|ref|WP_005830044.1|	MULTISPECIES: metallophosphatase [Bacteroides] 
gi|492392239|ref|WP_005830046.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|492392243|ref|WP_005830048.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392246|ref|WP_005830050.1|	MULTISPECIES: translation factor Sua5 [Bacteroides] 
gi|492392249|ref|WP_005830052.1|	chloride channel protein [Bacteroides uniformis] 
gi|492392253|ref|WP_005830054.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392257|ref|WP_005830056.1|	methionyl-tRNA formyltransferase [Bacteroides uniformis] 
gi|492392260|ref|WP_005830058.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392263|ref|WP_005830060.1|	MULTISPECIES: ribulose-phosphate 3-epimerase [Bacteroidales] 
gi|492392266|ref|WP_005830062.1|	competence protein [Bacteroides uniformis] 
gi|492392269|ref|WP_005830064.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392272|ref|WP_005830066.1|	MULTISPECIES: exopolyphosphatase [Bacteroides] 
gi|492392276|ref|WP_005830068.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492392281|ref|WP_005830071.1|	phosphoglucosamine mutase [Bacteroides uniformis] 
gi|492392284|ref|WP_005830073.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392287|ref|WP_005830075.1|	MULTISPECIES: NTP pyrophosphohydrolase [Bacteroides] 
gi|492392291|ref|WP_005830078.1|	MULTISPECIES: S-adenosylmethionine tRNA ribosyltransferase [Bacteroides] 
gi|492392294|ref|WP_005830080.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392298|ref|WP_005830082.1|	MULTISPECIES: mannonate oxidoreductase [Bacteroides] 
gi|492392301|ref|WP_005830084.1|	MULTISPECIES: kinase [Bacteroides] 
gi|492392305|ref|WP_005830086.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392308|ref|WP_005830088.1|	MULTISPECIES: signal peptide protein [Bacteroides] 
gi|492392311|ref|WP_005830090.1|	MULTISPECIES: kinase [Bacteroides] 
gi|492392314|ref|WP_005830092.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392317|ref|WP_005830094.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392320|ref|WP_005830096.1|	MULTISPECIES: kinase [Bacteroides] 
gi|492392321|ref|WP_005830097.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392323|ref|WP_005830098.1|	histidine kinase [Bacteroides uniformis] 
gi|492392326|ref|WP_005830100.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392329|ref|WP_005830101.1|	chemotaxis protein CheY [Bacteroides uniformis] 
gi|492392332|ref|WP_005830102.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392334|ref|WP_005830103.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392336|ref|WP_005830104.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392338|ref|WP_005830105.1|	TonB-dependent receptor [Bacteroides uniformis] 
gi|492392340|ref|WP_005830106.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392342|ref|WP_005830107.1|	RNA polymerase sigma70 factor [Bacteroides uniformis] 
gi|492392346|ref|WP_005830109.1|	coproporphyrinogen III oxidase [Bacteroides uniformis] 
gi|492392349|ref|WP_005830111.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392353|ref|WP_005830114.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392356|ref|WP_005830116.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492392359|ref|WP_005830118.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392362|ref|WP_005830120.1|	glycosyl hydrolase family 88 [Bacteroides uniformis] 
gi|492392365|ref|WP_005830122.1|	MULTISPECIES: glycoside hydrolase [Bacteroides] 
gi|492392369|ref|WP_005830125.1|	MULTISPECIES: alpha-glucosidase [Bacteroides] 
gi|492392371|ref|WP_005830127.1|	alpha-L-arabinofuranosidase [Bacteroides uniformis] 
gi|492392373|ref|WP_005830129.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392375|ref|WP_005830131.1|	MULTISPECIES: alpha-L-arabinofuranosidase [Bacteroides] 
gi|492392378|ref|WP_005830133.1|	MULTISPECIES: beta-galactosidase [Bacteroides] 
gi|492392381|ref|WP_005830135.1|	hypothetical protein [Bacteroides uniformis] 
gi|492392383|ref|WP_005830137.1|	DNA-3-methyladenine glycosylase [Bacteroides uniformis] 
gi|492394429|ref|WP_005830138.1|	MULTISPECIES: ATPase AAA [Bacteroides] 
gi|492394431|ref|WP_005830140.1|	helicase [Bacteroides uniformis] 
gi|492394433|ref|WP_005830142.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394435|ref|WP_005830144.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394437|ref|WP_005830146.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394439|ref|WP_005830148.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394441|ref|WP_005830150.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394443|ref|WP_005830152.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394445|ref|WP_005830154.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394448|ref|WP_005830157.1|	hisitidine kinase [Bacteroides uniformis] 
gi|492394451|ref|WP_005830160.1|	membrane protein [Bacteroides uniformis] 
gi|492394453|ref|WP_005830162.1|	starch-binding protein [Bacteroides uniformis] 
gi|492394455|ref|WP_005830164.1|	beta-glucanase [Bacteroides uniformis] 
gi|492394457|ref|WP_005830166.1|	DNA-3-methyladenine glycosylase [Bacteroides uniformis] 
gi|492394458|ref|WP_005830167.1|	MULTISPECIES: mannonate dehydratase [Bacteroides] 
gi|492394460|ref|WP_005830169.1|	beta-galactosidase [Bacteroides uniformis] 
gi|492394461|ref|WP_005830170.1|	glutamine amidotransferase [Bacteroides uniformis] 
gi|492394463|ref|WP_005830172.1|	MULTISPECIES: elongation factor G [Bacteroides] 
gi|492394466|ref|WP_005830174.1|	MULTISPECIES: histidine kinase [Bacteroides] 
gi|492394469|ref|WP_005830176.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|492394472|ref|WP_005830178.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394476|ref|WP_005830181.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394479|ref|WP_005830183.1|	MULTISPECIES: MarR family transcriptional regulator [Bacteroides] 
gi|491894012|ref|WP_005657357.1|	MULTISPECIES: 30S ribosomal protein S6 [Bacteroides] 
gi|490415940|ref|WP_004288442.1|	MULTISPECIES: 30S ribosomal protein S18 [Bacteroides] 
gi|492394484|ref|WP_005830185.1|	MULTISPECIES: 50S ribosomal protein L9 [Bacteroides] 
gi|492394487|ref|WP_005830186.1|	MULTISPECIES: RNA-binding protein [Bacteroides] 
gi|492394490|ref|WP_005830187.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394492|ref|WP_005830188.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394495|ref|WP_005830189.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394498|ref|WP_005830190.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394503|ref|WP_005830193.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394508|ref|WP_005830196.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394514|ref|WP_005830199.1|	MULTISPECIES: Fe-S oxidoreductase [Bacteroides] 
gi|492394519|ref|WP_005830202.1|	acetyltransferase [Bacteroides uniformis] 
gi|492394522|ref|WP_005830203.1|	MULTISPECIES: glycosyl transferase family 2 [Bacteroides] 
gi|492394524|ref|WP_005830204.1|	MULTISPECIES: methylglyoxal synthase [Bacteroides] 
gi|492394529|ref|WP_005830207.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394532|ref|WP_005830209.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394536|ref|WP_005830212.1|	MULTISPECIES: dienelactone hydrolase [Bacteroides] 
gi|490437400|ref|WP_004308432.1|	MULTISPECIES: tyrosine recombinase [Bacteroidales] 
gi|490437399|ref|WP_004308431.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492394542|ref|WP_005830215.1|	hypothetical protein [Bacteroides uniformis] 
gi|490437398|ref|WP_004308430.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|490437397|ref|WP_004308429.1|	MULTISPECIES: CTP synthase [Bacteroidales] 
gi|492394545|ref|WP_005830217.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394549|ref|WP_005830219.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394552|ref|WP_005830221.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|490437393|ref|WP_004308425.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490437389|ref|WP_004308421.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490437387|ref|WP_004308419.1|	MULTISPECIES: DNA topoisomerase I [Bacteroides] 
gi|492394556|ref|WP_005830224.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394559|ref|WP_005830226.1|	DNA methylase [Bacteroides uniformis] 
gi|492394563|ref|WP_005830228.1|	AraC family transcriptional regulator [Bacteroides uniformis] 
gi|492394566|ref|WP_005830230.1|	hypothetical protein [Bacteroides uniformis] 
gi|490439034|ref|WP_004310047.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|490439033|ref|WP_004310046.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|492394573|ref|WP_005830234.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394576|ref|WP_005830236.1|	hypothetical protein partial [Bacteroides uniformis] 
gi|492394600|ref|WP_005830245.1|	TonB-linked outer membrane protein [Bacteroides uniformis] 
gi|492394601|ref|WP_005830246.1|	membrane protein [Bacteroides uniformis] 
gi|492394603|ref|WP_005830248.1|	fucose isomerase [Bacteroides uniformis] 
gi|492394605|ref|WP_005830250.1|	glycerol kinase [Bacteroides uniformis] 
gi|492394608|ref|WP_005830253.1|	transketolase [Bacteroides uniformis] 
gi|492394611|ref|WP_005830255.1|	transketolase [Bacteroides uniformis] 
gi|492394613|ref|WP_005830257.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394615|ref|WP_005830259.1|	3,4-dihydroxy-2-butanone 4-phosphate synthase [Bacteroides uniformis] 
gi|492394617|ref|WP_005830261.1|	alkaline phosphatase [Bacteroides uniformis] 
gi|492394619|ref|WP_005830263.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394620|ref|WP_005830264.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394622|ref|WP_005830266.1|	glycoside hydrolase [Bacteroides uniformis] 
gi|492394626|ref|WP_005830268.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394630|ref|WP_005830271.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394634|ref|WP_005830273.1|	hisitidine kinase [Bacteroides uniformis] 
gi|492394637|ref|WP_005830275.1|	TonB-linked outer membrane protein [Bacteroides uniformis] 
gi|492394642|ref|WP_005830278.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394646|ref|WP_005830280.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394651|ref|WP_005830283.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394655|ref|WP_005830286.1|	MULTISPECIES: glycosyl hydrolase family 5 [Bacteroides] 
gi|492394661|ref|WP_005830289.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394666|ref|WP_005830292.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394672|ref|WP_005830295.1|	MULTISPECIES: beta-galactosidase [Bacteroides] 
gi|492394677|ref|WP_005830298.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394682|ref|WP_005830301.1|	alpha-L-fucosidase [Bacteroides uniformis] 
gi|492394686|ref|WP_005830303.1|	xylosidase [Bacteroides uniformis] 
gi|492394692|ref|WP_005830306.1|	sugar-binding protein [Bacteroides uniformis] 
gi|492394697|ref|WP_005830309.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394701|ref|WP_005830311.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394704|ref|WP_005830313.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394706|ref|WP_005830314.1|	DNA topoisomerase IV subunit A [Bacteroides uniformis] 
gi|492394710|ref|WP_005830316.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394713|ref|WP_005830318.1|	peptidase S41 [Bacteroides uniformis] 
gi|492394716|ref|WP_005830320.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394719|ref|WP_005830322.1|	MULTISPECIES: collagen-binding protein [Bacteroides] 
gi|492394721|ref|WP_005830324.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492394724|ref|WP_005830326.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394726|ref|WP_005830327.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394728|ref|WP_005830328.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394730|ref|WP_005830329.1|	MULTISPECIES: beta-D-glucoside glucohydrolase [Bacteroides] 
gi|492394732|ref|WP_005830330.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394735|ref|WP_005830331.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492394737|ref|WP_005830332.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|492394740|ref|WP_005830333.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394742|ref|WP_005830334.1|	beta-D-glucoside glucohydrolase [Bacteroides uniformis] 
gi|492394745|ref|WP_005830336.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394748|ref|WP_005830338.1|	endonuclease [Bacteroides uniformis] 
gi|492394751|ref|WP_005830340.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394754|ref|WP_005830342.1|	TonB-denpendent receptor [Bacteroides uniformis] 
gi|492394758|ref|WP_005830344.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394762|ref|WP_005830347.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394765|ref|WP_005830349.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394767|ref|WP_005830350.1|	MULTISPECIES: peptide chain release factor 2 [Bacteroides] 
gi|492394769|ref|WP_005830351.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394772|ref|WP_005830352.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394774|ref|WP_005830353.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394776|ref|WP_005830354.1|	glycosyltransferase [Bacteroides uniformis] 
gi|492394778|ref|WP_005830355.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394780|ref|WP_005830356.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394782|ref|WP_005830357.1|	MULTISPECIES: TonB-linked outer membrane protein [Bacteroides] 
gi|492394785|ref|WP_005830359.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394789|ref|WP_005830361.1|	MULTISPECIES: long-chain fatty acid--CoA ligase [Bacteroides] 
gi|492394791|ref|WP_005830362.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394793|ref|WP_005830363.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394795|ref|WP_005830364.1|	MULTISPECIES: acetylornithine deacetylase [Bacteroides] 
gi|492394797|ref|WP_005830365.1|	MULTISPECIES: peptidase M23 [Bacteroides] 
gi|492394800|ref|WP_005830366.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394803|ref|WP_005830367.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394805|ref|WP_005830368.1|	MULTISPECIES: deoxyuridine 5'-triphosphate nucleotidohydrolase [Bacteroides] 
gi|492394808|ref|WP_005830369.1|	MULTISPECIES: dehydrogenase [Bacteroides] 
gi|492394810|ref|WP_005830370.1|	MULTISPECIES: hemolysin [Bacteroides] 
gi|492394813|ref|WP_005830371.1|	MULTISPECIES: glycerol acyltransferase [Bacteroides] 
gi|492394815|ref|WP_005830372.1|	RNA polymerase sigma factor [Bacteroides uniformis] 
gi|492394818|ref|WP_005830374.1|	MULTISPECIES: RNA polymerase sigma factor [Bacteroides] 
gi|492394821|ref|WP_005830376.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394823|ref|WP_005830377.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394827|ref|WP_005830380.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394830|ref|WP_005830382.1|	cell division protein MraZ [Bacteroides uniformis] 
gi|492394834|ref|WP_005830384.1|	16S rRNA methyltransferase [Bacteroides uniformis] 
gi|492394837|ref|WP_005830386.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394841|ref|WP_005830388.1|	MULTISPECIES: penicillin-binding protein [Bacteroides] 
gi|492394844|ref|WP_005830390.1|	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase [Bacteroides uniformis] 
gi|492394849|ref|WP_005830392.1|	MULTISPECIES: phospho-N-acetylmuramoyl-pentapeptide-transferase [Bacteroides] 
gi|492394853|ref|WP_005830395.1|	MULTISPECIES: UDP-N-acetylmuramoylalanine--D-glutamate ligase [Bacteroides] 
gi|492394856|ref|WP_005830397.1|	MULTISPECIES: rod shape-determining protein RodA [Bacteroides] 
gi|492394859|ref|WP_005830399.1|	UDP-diphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase [Bacteroides uniformis] 
gi|492394862|ref|WP_005830401.1|	UDP-N-acetylmuramate--alanine ligase [Bacteroides uniformis] 
gi|492394865|ref|WP_005830403.1|	MULTISPECIES: cell division protein FtsQ [Bacteroides] 
gi|492394868|ref|WP_005830405.1|	cell division protein FtsA [Bacteroides uniformis] 
gi|492394872|ref|WP_005830408.1|	MULTISPECIES: cell division protein FtsZ [Bacteroides] 
gi|492394875|ref|WP_005830410.1|	MULTISPECIES: aspartyl-tRNA amidotransferase subunit B [Bacteroides] 
gi|492394878|ref|WP_005830412.1|	DNA repair protein RecO [Bacteroides uniformis] 
gi|492394881|ref|WP_005830414.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394884|ref|WP_005830416.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394887|ref|WP_005830418.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394890|ref|WP_005830420.1|	MULTISPECIES: 30S ribosomal protein S20 [Bacteroides] 
gi|492394893|ref|WP_005830422.1|	MULTISPECIES: DNA-cytosine methyltransferase [Bacteroides] 
gi|492394897|ref|WP_005830425.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492394901|ref|WP_005830427.1|	phosphoglyceromutase [Bacteroides uniformis] 
gi|492394904|ref|WP_005830429.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394907|ref|WP_005830431.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394910|ref|WP_005830433.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394913|ref|WP_005830435.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394917|ref|WP_005830438.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394920|ref|WP_005830440.1|	beta-glycosidase [Bacteroides uniformis] 
gi|492394923|ref|WP_005830442.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394927|ref|WP_005830444.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394930|ref|WP_005830446.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394934|ref|WP_005830449.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394936|ref|WP_005830450.1|	N-acyl-D-glucosamine 2-epimerase [Bacteroides uniformis] 
gi|492394940|ref|WP_005830452.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394944|ref|WP_005830455.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394947|ref|WP_005830457.1|	hypothetical protein [Bacteroides uniformis] 
gi|492394951|ref|WP_005830459.1|	transposase [Bacteroides uniformis] 
gi|492394958|ref|WP_005830463.1|	hypothetical protein [Bacteroides uniformis] 
