gi|490983150|ref|WP_004844900.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490985687|ref|WP_004847420.1|	toxin [[Ruminococcus] torques] 
gi|490985688|ref|WP_004847421.1|	MULTISPECIES: antitoxin [Lachnospiraceae] 
gi|490985692|ref|WP_004847425.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985690|ref|WP_004847423.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985693|ref|WP_004847426.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985695|ref|WP_004847428.1|	MULTISPECIES: XRE family transcriptional regulator [Clostridiales] 
gi|490985696|ref|WP_004847429.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985698|ref|WP_004847431.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985700|ref|WP_004847433.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985701|ref|WP_004847434.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985703|ref|WP_004847436.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985704|ref|WP_004847437.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985706|ref|WP_004847439.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985709|ref|WP_004847442.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985711|ref|WP_004847444.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985713|ref|WP_004847446.1|	MULTISPECIES: DNA methyltransferase [Lachnospiraceae] 
gi|490985715|ref|WP_004847448.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985716|ref|WP_004847449.1|	uracil transporter [[Ruminococcus] torques] 
gi|490985724|ref|WP_004847457.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490985727|ref|WP_004847460.1|	MULTISPECIES: GntR family transcriptional regulator [Clostridiales] 
gi|490985728|ref|WP_004847461.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984425|ref|WP_004846165.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984426|ref|WP_004846166.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983427|ref|WP_004845176.1|	MULTISPECIES: glycogen synthase [Lachnospiraceae] 
gi|490983428|ref|WP_004845177.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984427|ref|WP_004846167.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985732|ref|WP_004847465.1|	integrase [[Ruminococcus] torques] 
gi|490985733|ref|WP_004847466.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985735|ref|WP_004847468.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985737|ref|WP_004847470.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985739|ref|WP_004847472.1|	ABC transporter permease [[Ruminococcus] torques] 
gi|490985742|ref|WP_004847475.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985743|ref|WP_004847476.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985745|ref|WP_004847478.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985747|ref|WP_004847480.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985749|ref|WP_004847482.1|	MULTISPECIES: GntR family transcriptional regulator [Clostridiales] 
gi|490985752|ref|WP_004847485.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985753|ref|WP_004847486.1|	aminoglycoside phosphotransferase [[Ruminococcus] torques] 
gi|490985754|ref|WP_004847487.1|	acetaldehyde dehydrogenase [[Ruminococcus] torques] 
gi|490985756|ref|WP_004847489.1|	MULTISPECIES: 50S ribosomal protein L17 [Lachnospiraceae] 
gi|490985759|ref|WP_004847492.1|	DNA-directed RNA polymerase subunit alpha [[Ruminococcus] torques] 
gi|490985758|ref|WP_004847491.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985760|ref|WP_004847493.1|	30S ribosomal protein S4 [[Ruminococcus] torques] 
gi|490985761|ref|WP_004847494.1|	30S ribosomal protein S11 [[Ruminococcus] torques] 
gi|490985762|ref|WP_004847495.1|	MULTISPECIES: 30S ribosomal protein S13 [Lachnospiraceae] 
gi|490985763|ref|WP_004847496.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985764|ref|WP_004847497.1|	MULTISPECIES: translation initiation factor IF-1 [Clostridiales] 
gi|490985765|ref|WP_004847498.1|	MULTISPECIES: adenylate kinase [Clostridiales] 
gi|490985766|ref|WP_004847499.1|	MULTISPECIES: preprotein translocase subunit SecY [Clostridiales] 
gi|490985767|ref|WP_004847500.1|	MULTISPECIES: 50S ribosomal protein L15 [Clostridiales] 
gi|490985768|ref|WP_004847501.1|	MULTISPECIES: 50S ribosomal protein L30 [Clostridiales] 
gi|490985769|ref|WP_004847502.1|	MULTISPECIES: 30S ribosomal protein S5 [Clostridiales] 
gi|490985770|ref|WP_004847503.1|	MULTISPECIES: 50S ribosomal protein L18 [Clostridiales] 
gi|490985771|ref|WP_004847504.1|	MULTISPECIES: 50S ribosomal protein L6 [Clostridiales] 
gi|490985772|ref|WP_004847505.1|	MULTISPECIES: 30S ribosomal protein S8 [Clostridiales] 
gi|490985773|ref|WP_004847506.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985774|ref|WP_004847507.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985775|ref|WP_004847508.1|	MULTISPECIES: 30S ribosomal protein S14 [Clostridiales] 
gi|490985776|ref|WP_004847509.1|	50S ribosomal protein L5 [[Ruminococcus] torques] 
gi|490985777|ref|WP_004847510.1|	50S ribosomal protein L24 [[Ruminococcus] torques] 
gi|490985778|ref|WP_004847511.1|	MULTISPECIES: 50S ribosomal protein L14 [Clostridiales] 
gi|490985779|ref|WP_004847512.1|	30S ribosomal protein S17 [[Ruminococcus] torques] 
gi|490985780|ref|WP_004847513.1|	MULTISPECIES: 50S ribosomal protein L29 [Lachnospiraceae] 
gi|490985781|ref|WP_004847514.1|	MULTISPECIES: 50S ribosomal protein L16 [Lachnospiraceae] 
gi|490985782|ref|WP_004847515.1|	MULTISPECIES: 30S ribosomal protein S3 [Lachnospiraceae] 
gi|490985783|ref|WP_004847516.1|	MULTISPECIES: 50S ribosomal protein L22 [Lachnospiraceae] 
gi|490985784|ref|WP_004847517.1|	30S ribosomal protein S19 [[Ruminococcus] torques] 
gi|490985785|ref|WP_004847518.1|	50S ribosomal protein L2 [[Ruminococcus] torques] 
gi|490985786|ref|WP_004847519.1|	50S ribosomal protein L23 [[Ruminococcus] torques] 
gi|490985787|ref|WP_004847520.1|	50S ribosomal protein L4 [[Ruminococcus] torques] 
gi|490985788|ref|WP_004847521.1|	50S ribosomal protein L3 [[Ruminococcus] torques] 
gi|490985789|ref|WP_004847522.1|	MULTISPECIES: 30S ribosomal protein S10 [Clostridiales] 
gi|490985790|ref|WP_004847523.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985791|ref|WP_004847524.1|	6-phospho-beta-glucosidase [[Ruminococcus] torques] 
gi|490985792|ref|WP_004847525.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985793|ref|WP_004847526.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985794|ref|WP_004847527.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985795|ref|WP_004847528.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985796|ref|WP_004847529.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985797|ref|WP_004847530.1|	MULTISPECIES: ATP-binding protein [Clostridiales] 
gi|490985798|ref|WP_004847531.1|	MULTISPECIES: tyrosyl-tRNA synthetase [Clostridiales] 
gi|490985799|ref|WP_004847532.1|	MULTISPECIES: copper homeostasis protein CutC [Clostridiales] 
gi|490985800|ref|WP_004847533.1|	MULTISPECIES: glucosamine-6-phosphate deaminase [Clostridiales] 
gi|490985801|ref|WP_004847534.1|	MULTISPECIES: tRNA pseudouridine synthase A [Clostridiales] 
gi|490985802|ref|WP_004847535.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985803|ref|WP_004847536.1|	MULTISPECIES: transporter [Clostridiales] 
gi|490985804|ref|WP_004847537.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|490985805|ref|WP_004847538.1|	MULTISPECIES: cobalt ABC transporter ATP-binding protein [Clostridiales] 
gi|490985806|ref|WP_004847539.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985807|ref|WP_004847540.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|490985808|ref|WP_004847541.1|	MULTISPECIES: molecular chaperone DnaJ [Clostridiales] 
gi|490985809|ref|WP_004847542.1|	elongation factor Tu [[Ruminococcus] torques] 
gi|490985810|ref|WP_004847543.1|	elongation factor P [[Ruminococcus] torques] 
gi|490985811|ref|WP_004847544.1|	MULTISPECIES: 30S ribosomal protein S7 [Lachnospiraceae] 
gi|490985812|ref|WP_004847545.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985813|ref|WP_004847546.1|	MULTISPECIES: 30S ribosomal protein S12 [Clostridiales] 
gi|490985814|ref|WP_004847547.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985815|ref|WP_004847548.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985816|ref|WP_004847549.1|	MULTISPECIES: prolyl-tRNA synthetase [Clostridiales] 
gi|490985817|ref|WP_004847550.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985818|ref|WP_004847551.1|	tellurium resistance protein [[Ruminococcus] torques] 
gi|490985819|ref|WP_004847552.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985820|ref|WP_004847553.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985821|ref|WP_004847554.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985822|ref|WP_004847555.1|	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [[Ruminococcus] torques] 
gi|490985823|ref|WP_004847556.1|	MULTISPECIES: O-sialoglycoprotein endopeptidase [Clostridiales] 
gi|490985824|ref|WP_004847557.1|	ribonuclease Z [[Ruminococcus] torques] 
gi|490985825|ref|WP_004847558.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985826|ref|WP_004847559.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985827|ref|WP_004847560.1|	ATP-binding protein [[Ruminococcus] torques] 
gi|490985828|ref|WP_004847561.1|	MULTISPECIES: 5-aminoimidazole-4-carboxamide ribonucleotide transformylase [Clostridiales] 
gi|490985829|ref|WP_004847562.1|	inosine monophosphate cyclohydrolase [[Ruminococcus] torques] 
gi|490985830|ref|WP_004847563.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985831|ref|WP_004847564.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985832|ref|WP_004847565.1|	MULTISPECIES: aldo/keto reductase [Clostridiales] 
gi|490985833|ref|WP_004847566.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985834|ref|WP_004847567.1|	NADH oxidase [[Ruminococcus] torques] 
gi|490985835|ref|WP_004847568.1|	AraC family transcriptional regulator [[Ruminococcus] torques] 
gi|490985836|ref|WP_004847569.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985837|ref|WP_004847570.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985838|ref|WP_004847571.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985839|ref|WP_004847572.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985840|ref|WP_004847573.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985841|ref|WP_004847574.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985842|ref|WP_004847575.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985843|ref|WP_004847576.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985844|ref|WP_004847577.1|	MULTISPECIES: 30S ribosomal protein S9 [Clostridiales] 
gi|490985845|ref|WP_004847578.1|	50S ribosomal protein L13 [[Ruminococcus] torques] 
gi|490985846|ref|WP_004847579.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985847|ref|WP_004847580.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985848|ref|WP_004847581.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985849|ref|WP_004847582.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985850|ref|WP_004847583.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985851|ref|WP_004847584.1|	MULTISPECIES: maltodextrin glucosidase [Clostridiales] 
gi|490985852|ref|WP_004847585.1|	MULTISPECIES: recombinase RecF [Lachnospiraceae] 
gi|490985853|ref|WP_004847586.1|	nuclease SbcCD subunit D [[Ruminococcus] torques] 
gi|490985854|ref|WP_004847587.1|	MULTISPECIES: isopentenyl-diphosphate delta-isomerase [Clostridiales] 
gi|490985855|ref|WP_004847588.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985856|ref|WP_004847589.1|	MULTISPECIES: glutamine synthetase [Lachnospiraceae] 
gi|490985857|ref|WP_004847590.1|	MULTISPECIES: fructose-bisphosphate aldolase [Clostridiales] 
gi|490985858|ref|WP_004847591.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985859|ref|WP_004847592.1|	MULTISPECIES: diacylglycerol kinase [Clostridiales] 
gi|490985860|ref|WP_004847593.1|	MULTISPECIES: HPr kinase [Clostridiales] 
gi|490985861|ref|WP_004847594.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985862|ref|WP_004847595.1|	MULTISPECIES: glmZ(sRNA)-inactivating NTPase [Clostridiales] 
gi|490985863|ref|WP_004847596.1|	MULTISPECIES: UDP-N-acetylenolpyruvoylglucosamine reductase [Lachnospiraceae] 
gi|490985864|ref|WP_004847597.1|	MULTISPECIES: hemolysin [Lachnospiraceae] 
gi|490985865|ref|WP_004847598.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985868|ref|WP_004847601.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490985867|ref|WP_004847600.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985869|ref|WP_004847602.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985870|ref|WP_004847603.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985871|ref|WP_004847604.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985872|ref|WP_004847605.1|	MULTISPECIES: dinitrogenase iron-molybdenum cofactor biosynthesis protein [Lachnospiraceae] 
gi|490985873|ref|WP_004847606.1|	D-Ala-D-Ala carboxypeptidase [[Ruminococcus] torques] 
gi|490985875|ref|WP_004847608.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985876|ref|WP_004847609.1|	MULTISPECIES: rubrerythrin [Lachnospiraceae] 
gi|490985877|ref|WP_004847610.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985878|ref|WP_004847611.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985879|ref|WP_004847612.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985880|ref|WP_004847613.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985881|ref|WP_004847614.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985882|ref|WP_004847615.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985883|ref|WP_004847616.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985884|ref|WP_004847617.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985885|ref|WP_004847618.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985886|ref|WP_004847619.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985887|ref|WP_004847620.1|	haloacid dehalogenase [[Ruminococcus] torques] 
gi|490985888|ref|WP_004847621.1|	cupin [[Ruminococcus] torques] 
gi|490985889|ref|WP_004847622.1|	MULTISPECIES: ribokinase [Lachnospiraceae] 
gi|490985891|ref|WP_004847624.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985893|ref|WP_004847626.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985895|ref|WP_004847628.1|	MULTISPECIES: amidohydrolase [Clostridiales] 
gi|490985897|ref|WP_004847630.1|	carbohydrate kinase [[Ruminococcus] torques] 
gi|490985900|ref|WP_004847633.1|	MULTISPECIES: sgc region protein SgcQ [Clostridiales] 
gi|490985902|ref|WP_004847635.1|	MULTISPECIES: endonuclease [Lachnospiraceae] 
gi|490985904|ref|WP_004847637.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985906|ref|WP_004847639.1|	MULTISPECIES: C4-dicarboxylate ABC transporter [Clostridiales] 
gi|490985910|ref|WP_004847643.1|	MULTISPECIES: phosphosugar isomerase [Clostridiales] 
gi|490985908|ref|WP_004847641.1|	GntR family transcriptional regulator [[Ruminococcus] torques] 
gi|490985912|ref|WP_004847645.1|	MULTISPECIES: maltose O-acetyltransferase [Clostridiales] 
gi|490985914|ref|WP_004847647.1|	glycosyl transferase family 1 [[Ruminococcus] torques] 
gi|490985916|ref|WP_004847649.1|	ATPase [[Ruminococcus] torques] 
gi|490985917|ref|WP_004847650.1|	MULTISPECIES: 6-phospho-beta-glucosidase [Clostridiales] 
gi|490985918|ref|WP_004847651.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985919|ref|WP_004847652.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985920|ref|WP_004847653.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985921|ref|WP_004847654.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985922|ref|WP_004847655.1|	MULTISPECIES: plasmid stabilization protein [Clostridiales] 
gi|490985923|ref|WP_004847656.1|	MULTISPECIES: acyl-CoA:6-aminopenicillanic acid acyl transferase [Clostridiales] 
gi|490985924|ref|WP_004847657.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985925|ref|WP_004847658.1|	MULTISPECIES: RNA polymerase sigma 70 [Lachnospiraceae] 
gi|490985926|ref|WP_004847659.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|490985927|ref|WP_004847660.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985928|ref|WP_004847661.1|	MULTISPECIES: ATPase AAA [Clostridiales] 
gi|490985929|ref|WP_004847662.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985930|ref|WP_004847663.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985931|ref|WP_004847664.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985932|ref|WP_004847665.1|	phosphohydrolase [[Ruminococcus] torques] 
gi|490985933|ref|WP_004847666.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985934|ref|WP_004847667.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985935|ref|WP_004847668.1|	MULTISPECIES: seryl-tRNA synthetase [Lachnospiraceae] 
gi|490985936|ref|WP_004847669.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985937|ref|WP_004847670.1|	MULTISPECIES: plasmid stablization protein ParB [Lachnospiraceae] 
gi|490985938|ref|WP_004847671.1|	MULTISPECIES: sporulation initiation inhibitor Soj [Lachnospiraceae] 
gi|490985939|ref|WP_004847672.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985940|ref|WP_004847673.1|	MULTISPECIES: 16S rRNA methyltransferase [Clostridiales] 
gi|490985941|ref|WP_004847674.1|	tRNA uridine 5-carboxymethylaminomethyl modification protein [[Ruminococcus] torques] 
gi|490985942|ref|WP_004847675.1|	tRNA modification GTPase [[Ruminococcus] torques] 
gi|490985943|ref|WP_004847676.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985944|ref|WP_004847677.1|	stage III sporulation protein J [[Ruminococcus] torques] 
gi|490985945|ref|WP_004847678.1|	MULTISPECIES: membrane protein insertion efficiency factor [Lachnospiraceae] 
gi|490985946|ref|WP_004847679.1|	MULTISPECIES: ribonuclease P [Clostridiales] 
gi|490985947|ref|WP_004847680.1|	MULTISPECIES: 50S ribosomal protein L34 [Clostridiales] 
gi|490985948|ref|WP_004847681.1|	MULTISPECIES: chromosomal replication initiator protein DnaA [Clostridiales] 
gi|490985949|ref|WP_004847682.1|	MULTISPECIES: DNA polymerase III subunit beta [Clostridiales] 
gi|490985950|ref|WP_004847683.1|	MULTISPECIES: RNA-binding protein [Clostridiales] 
gi|490985951|ref|WP_004847684.1|	MULTISPECIES: DNA replication protein RecF [Clostridiales] 
gi|490985952|ref|WP_004847685.1|	MULTISPECIES: DNA gyrase subunit B [Clostridiales] 
gi|490985953|ref|WP_004847686.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985954|ref|WP_004847687.1|	DNA gyrase subunit A [[Ruminococcus] torques] 
gi|490985956|ref|WP_004847689.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985958|ref|WP_004847691.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985960|ref|WP_004847693.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985961|ref|WP_004847694.1|	MULTISPECIES: pilus biosynthesis protein [Clostridiales] 
gi|490985962|ref|WP_004847695.1|	type II secretion system protein F [[Ruminococcus] torques] 
gi|490985963|ref|WP_004847696.1|	secretion protein F [[Ruminococcus] torques] 
gi|490985964|ref|WP_004847697.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985965|ref|WP_004847698.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985967|ref|WP_004847700.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985969|ref|WP_004847702.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985973|ref|WP_004847706.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985975|ref|WP_004847708.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490985976|ref|WP_004847709.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985978|ref|WP_004847711.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985980|ref|WP_004847713.1|	histidine kinase [[Ruminococcus] torques] 
gi|490985982|ref|WP_004847715.1|	MULTISPECIES: histidine triad (HIT) protein [Clostridiales] 
gi|490985984|ref|WP_004847717.1|	MULTISPECIES: RNA polymerase sigma 70 [Clostridiales] 
gi|490985986|ref|WP_004847719.1|	MULTISPECIES: UDP-diphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase [Clostridiales] 
gi|490985987|ref|WP_004847720.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985988|ref|WP_004847721.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490985990|ref|WP_004847723.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490985996|ref|WP_004847729.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490985997|ref|WP_004847730.1|	MULTISPECIES: pseudouridine synthase [Lachnospiraceae] 
gi|490985998|ref|WP_004847731.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490985999|ref|WP_004847732.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986000|ref|WP_004847733.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490986001|ref|WP_004847734.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986002|ref|WP_004847735.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986004|ref|WP_004847737.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490986005|ref|WP_004847738.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986006|ref|WP_004847739.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986007|ref|WP_004847740.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490986008|ref|WP_004847741.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490986009|ref|WP_004847742.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986010|ref|WP_004847743.1|	MULTISPECIES: septum formation inhibitor Maf [Clostridiales] 
gi|490986011|ref|WP_004847744.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490986012|ref|WP_004847745.1|	transcriptional regulator [[Ruminococcus] torques] 
gi|490986013|ref|WP_004847746.1|	histidine kinase [[Ruminococcus] torques] 
gi|490986014|ref|WP_004847747.1|	MULTISPECIES: multidrug transporter MatE [Clostridiales] 
gi|490986015|ref|WP_004847748.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490986017|ref|WP_004847750.1|	MULTISPECIES: XRE family transcriptional regulator [Clostridiales] 
gi|490986019|ref|WP_004847752.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986021|ref|WP_004847754.1|	phospholipase [[Ruminococcus] torques] 
gi|490986022|ref|WP_004847755.1|	MULTISPECIES: shikimate 5-dehydrogenase [Lachnospiraceae] 
gi|490986024|ref|WP_004847757.1|	MULTISPECIES: HAD family hydrolase [Clostridiales] 
gi|490986026|ref|WP_004847759.1|	UDP-N-acetylmuramoylalanyl-D-glutamyl-2 6-diaminopimelate--D-alanyl-D-alanine ligase [[Ruminococcus] torques] 
gi|490986028|ref|WP_004847761.1|	MULTISPECIES: D-alanine--D-alanine ligase [Clostridiales] 
gi|490986030|ref|WP_004847763.1|	MULTISPECIES: nicotinate phosphoribosyltransferase [Clostridiales] 
gi|490986032|ref|WP_004847765.1|	MULTISPECIES: thiamine biosynthesis protein ThiH [Clostridiales] 
gi|490986034|ref|WP_004847767.1|	MULTISPECIES: biotin synthase [Lachnospiraceae] 
gi|490986036|ref|WP_004847769.1|	MULTISPECIES: iron-only hydrogenase system regulator [Clostridiales] 
gi|490986038|ref|WP_004847771.1|	MULTISPECIES: acylphosphatase [Clostridiales] 
gi|490986040|ref|WP_004847773.1|	MULTISPECIES: pyrroline-5-carboxylate reductase [Lachnospiraceae] 
gi|490986042|ref|WP_004847775.1|	thioredoxin reductase [[Ruminococcus] torques] 
gi|490986043|ref|WP_004847776.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986050|ref|WP_004847783.1|	MULTISPECIES: REX family transcriptional regulator [Clostridiales] 
gi|490986053|ref|WP_004847786.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986055|ref|WP_004847788.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986057|ref|WP_004847790.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490986059|ref|WP_004847792.1|	alanine racemase [[Ruminococcus] torques] 
gi|490986061|ref|WP_004847794.1|	MULTISPECIES: PemK family transcriptional regulator [Clostridiales] 
gi|490986063|ref|WP_004847796.1|	MULTISPECIES: transcriptional regulator [Lachnospiraceae] 
gi|490986064|ref|WP_004847797.1|	O-acetylhomoserine aminocarboxypropyltransferase [[Ruminococcus] torques] 
gi|490986066|ref|WP_004847799.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490986068|ref|WP_004847801.1|	MULTISPECIES: cell division protein FtsK [Clostridiales] 
gi|490986069|ref|WP_004847802.1|	MULTISPECIES: formate--tetrahydrofolate ligase [Lachnospiraceae] 
gi|490986071|ref|WP_004847804.1|	MULTISPECIES: bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase [Clostridiales] 
gi|490986072|ref|WP_004847805.1|	MULTISPECIES: endoglucanase [Clostridiales] 
gi|490986073|ref|WP_004847806.1|	NADPH-dependent butanol dehydrogenase [[Ruminococcus] torques] 
gi|490986074|ref|WP_004847807.1|	MULTISPECIES: ferredoxin-NADP(+) reductase subunit alpha [Clostridiales] 
gi|490986075|ref|WP_004847808.1|	MULTISPECIES: dihydropyrimidine dehydrogenase subunit A [Clostridiales] 
gi|490986076|ref|WP_004847809.1|	hypothetical protein [[Ruminococcus] torques] 
