gi|491563919|ref|WP_005421505.1|	hypothetical protein partial [[Ruminococcus] obeum] 
gi|491569086|ref|WP_005426670.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569087|ref|WP_005426671.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569089|ref|WP_005426673.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569091|ref|WP_005426675.1|	short-chain dehydrogenase [[Ruminococcus] obeum] 
gi|491569092|ref|WP_005426676.1|	rubredoxin [[Ruminococcus] obeum] 
gi|491569093|ref|WP_005426677.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569094|ref|WP_005426678.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569095|ref|WP_005426679.1|	lactate dehydrogenase [[Ruminococcus] obeum] 
gi|491569096|ref|WP_005426680.1|	rubrerythrin [[Ruminococcus] obeum] 
gi|491569098|ref|WP_005426682.1|	Fur family transcriptional regulator [[Ruminococcus] obeum] 
gi|491569100|ref|WP_005426684.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569102|ref|WP_005426686.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569104|ref|WP_005426688.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569107|ref|WP_005426691.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569108|ref|WP_005426692.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569109|ref|WP_005426693.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569110|ref|WP_005426694.1|	ATPase AAA [[Ruminococcus] obeum] 
gi|491569111|ref|WP_005426695.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569112|ref|WP_005426696.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569117|ref|WP_005426701.1|	gamma-carboxymuconolactone decarboxylase [[Ruminococcus] obeum] 
gi|491569120|ref|WP_005426704.1|	MULTISPECIES: flavodoxin [Clostridiales] 
gi|491569122|ref|WP_005426706.1|	transcriptional regulator [[Ruminococcus] obeum] 
gi|491569124|ref|WP_005426708.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569126|ref|WP_005426710.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569128|ref|WP_005426712.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569130|ref|WP_005426714.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569131|ref|WP_005426715.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569132|ref|WP_005426716.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569133|ref|WP_005426717.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569134|ref|WP_005426718.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569136|ref|WP_005426720.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569138|ref|WP_005426722.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569139|ref|WP_005426723.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569145|ref|WP_005426729.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569147|ref|WP_005426731.1|	flavodoxin [[Ruminococcus] obeum] 
gi|491569148|ref|WP_005426732.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569149|ref|WP_005426733.1|	(Fe-S)-binding protein [[Ruminococcus] obeum] 
gi|491569151|ref|WP_005426735.1|	hydroxylamine reductase [[Ruminococcus] obeum] 
gi|491569153|ref|WP_005426737.1|	sulfite reductase [[Ruminococcus] obeum] 
gi|491569154|ref|WP_005426738.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569156|ref|WP_005426740.1|	anaerobic sulfite reductase subunit A [[Ruminococcus] obeum] 
gi|491569158|ref|WP_005426742.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569160|ref|WP_005426744.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569162|ref|WP_005426746.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569164|ref|WP_005426748.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569166|ref|WP_005426750.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569169|ref|WP_005426753.1|	fucose permease [[Ruminococcus] obeum] 
gi|491569171|ref|WP_005426755.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569173|ref|WP_005426757.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569182|ref|WP_005426766.1|	multidrug transporter MatE [[Ruminococcus] obeum] 
gi|491569187|ref|WP_005426771.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569189|ref|WP_005426773.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569191|ref|WP_005426775.1|	transposase [[Ruminococcus] obeum] 
gi|491569193|ref|WP_005426777.1|	oxidoreductase [[Ruminococcus] obeum] 
gi|491569195|ref|WP_005426779.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569197|ref|WP_005426781.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569199|ref|WP_005426783.1|	methyltransferase [[Ruminococcus] obeum] 
gi|491569201|ref|WP_005426785.1|	MULTISPECIES: ArsC family transcriptional regulator [Clostridiales] 
gi|491569202|ref|WP_005426786.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569204|ref|WP_005426788.1|	MULTISPECIES: sodium:solute symporter [Clostridiales] 
gi|491569206|ref|WP_005426790.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569207|ref|WP_005426791.1|	ArsC family transcriptional regulator [[Ruminococcus] obeum] 
gi|491569209|ref|WP_005426793.1|	MULTISPECIES: cell division protein Fic [Clostridiales] 
gi|491569210|ref|WP_005426794.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569211|ref|WP_005426795.1|	quinolinate synthetase [[Ruminococcus] obeum] 
gi|491569212|ref|WP_005426796.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569213|ref|WP_005426797.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569214|ref|WP_005426798.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569215|ref|WP_005426799.1|	CAAX protease [[Ruminococcus] obeum] 
gi|491569217|ref|WP_005426801.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569219|ref|WP_005426803.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569221|ref|WP_005426805.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569223|ref|WP_005426807.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569224|ref|WP_005426808.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569227|ref|WP_005426811.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569229|ref|WP_005426813.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569231|ref|WP_005426815.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569232|ref|WP_005426816.1|	nucleotide pyrophosphohydrolase [[Ruminococcus] obeum] 
gi|491569235|ref|WP_005426819.1|	ATP-dependent exonuclease [[Ruminococcus] obeum] 
gi|491569239|ref|WP_005426823.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|491569243|ref|WP_005426827.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569245|ref|WP_005426829.1|	FAD-dependent pyridine nucleotide-disulfide oxidoreductase [[Ruminococcus] obeum] 
gi|491569246|ref|WP_005426830.1|	hydrogenase nickel incorporation protein HypB [[Ruminococcus] obeum] 
gi|491569248|ref|WP_005426832.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569249|ref|WP_005426833.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569255|ref|WP_005426839.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569257|ref|WP_005426841.1|	FMN reductase [[Ruminococcus] obeum] 
gi|491569259|ref|WP_005426843.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569262|ref|WP_005426846.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569264|ref|WP_005426848.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|491569268|ref|WP_005426851.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569269|ref|WP_005426852.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569270|ref|WP_005426853.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569272|ref|WP_005426855.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569273|ref|WP_005426856.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569275|ref|WP_005426858.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569277|ref|WP_005426860.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569280|ref|WP_005426863.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569282|ref|WP_005426865.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569283|ref|WP_005426866.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569284|ref|WP_005426867.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569285|ref|WP_005426868.1|	MULTISPECIES: autotransporter [Clostridiales] 
gi|491569286|ref|WP_005426869.1|	MULTISPECIES: NUDIX hydrolase [Clostridiales] 
gi|491569287|ref|WP_005426870.1|	DNA polymerase IV [[Ruminococcus] obeum] 
gi|491569288|ref|WP_005426871.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569289|ref|WP_005426872.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569291|ref|WP_005426874.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569292|ref|WP_005426875.1|	MULTISPECIES: multidrug transporter MatE [Clostridiales] 
gi|491569294|ref|WP_005426877.1|	phosphoenolpyruvate carboxykinase [[Ruminococcus] obeum] 
gi|491569296|ref|WP_005426879.1|	alpha-amylase [[Ruminococcus] obeum] 
gi|491569298|ref|WP_005426881.1|	membrane protein [[Ruminococcus] obeum] 
gi|491569299|ref|WP_005426882.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569300|ref|WP_005426883.1|	ATP-dependent Lon protease [[Ruminococcus] obeum] 
gi|491569302|ref|WP_005426885.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569303|ref|WP_005426886.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569305|ref|WP_005426888.1|	DNA topoisomerase III [[Ruminococcus] obeum] 
gi|491569306|ref|WP_005426889.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569307|ref|WP_005426890.1|	MULTISPECIES: ArsR family transcriptional regulator [Clostridiales] 
gi|491569308|ref|WP_005426891.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569309|ref|WP_005426892.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569310|ref|WP_005426893.1|	MULTISPECIES: glycosyl transferase [Clostridiales] 
gi|491569312|ref|WP_005426895.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569313|ref|WP_005426896.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569314|ref|WP_005426897.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569315|ref|WP_005426898.1|	hydrolase [[Ruminococcus] obeum] 
gi|491569317|ref|WP_005426900.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569318|ref|WP_005426901.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569319|ref|WP_005426902.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569320|ref|WP_005426903.1|	phosphoglyceromutase [[Ruminococcus] obeum] 
gi|491569321|ref|WP_005426904.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569322|ref|WP_005426905.1|	homoserine dehydrogenase [[Ruminococcus] obeum] 
gi|491569323|ref|WP_005426906.1|	triosephosphate isomerase [[Ruminococcus] obeum] 
gi|491569324|ref|WP_005426907.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569325|ref|WP_005426908.1|	phosphoglycerate kinase [[Ruminococcus] obeum] 
gi|491569326|ref|WP_005426909.1|	glyceraldehyde-3-phosphate dehydrogenase [[Ruminococcus] obeum] 
gi|491569327|ref|WP_005426910.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569328|ref|WP_005426911.1|	histidinol phosphate phosphatase [[Ruminococcus] obeum] 
gi|491569330|ref|WP_005426913.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569332|ref|WP_005426915.1|	cation-transporting ATPase [[Ruminococcus] obeum] 
gi|491569334|ref|WP_005426917.1|	MULTISPECIES: FeS cluster assembly scaffold IscU [Clostridiales] 
gi|491569336|ref|WP_005426919.1|	cysteine desulfurase [[Ruminococcus] obeum] 
gi|491569337|ref|WP_005426920.1|	MULTISPECIES: Rrf2 family transcriptional regulator [Clostridiales] 
gi|491569339|ref|WP_005426922.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569341|ref|WP_005426924.1|	phospho-2-dehydro-3-deoxyheptonate aldolase [[Ruminococcus] obeum] 
gi|491569343|ref|WP_005426926.1|	tyrosine recombinase XerD [[Ruminococcus] obeum] 
gi|491569345|ref|WP_005426928.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569347|ref|WP_005426930.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569349|ref|WP_005426932.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569351|ref|WP_005426934.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569353|ref|WP_005426936.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569354|ref|WP_005426937.1|	MULTISPECIES: protein RecA [Clostridiales] 
gi|491569356|ref|WP_005426939.1|	MULTISPECIES: glycogen synthase [Clostridiales] 
gi|491569358|ref|WP_005426941.1|	MULTISPECIES: sporulation protein [Clostridiales] 
gi|491569360|ref|WP_005426943.1|	stage IV sporulation protein B [[Ruminococcus] obeum] 
gi|491569362|ref|WP_005426945.1|	DNA repair protein RecN [[Ruminococcus] obeum] 
gi|491569365|ref|WP_005426948.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569366|ref|WP_005426949.1|	MULTISPECIES: inorganic polyphosphate/ATP-NAD kinase [Clostridiales] 
gi|491569367|ref|WP_005426950.1|	RNA methyltransferase [[Ruminococcus] obeum] 
gi|491569368|ref|WP_005426951.1|	1-deoxy-D-xylulose-5-phosphate synthase [[Ruminococcus] obeum] 
gi|491569369|ref|WP_005426952.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569370|ref|WP_005426953.1|	farnesyl-diphosphate synthase [[Ruminococcus] obeum] 
gi|491569371|ref|WP_005426954.1|	exodeoxyribonuclease VII [[Ruminococcus] obeum] 
gi|491569372|ref|WP_005426955.1|	exodeoxyribonuclease VII [[Ruminococcus] obeum] 
gi|491569374|ref|WP_005426957.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569377|ref|WP_005426959.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569379|ref|WP_005426961.1|	peptide chain release factor 3 [[Ruminococcus] obeum] 
gi|491569381|ref|WP_005426963.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569383|ref|WP_005426965.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569385|ref|WP_005426967.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569387|ref|WP_005426969.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569389|ref|WP_005426971.1|	stage III sporulation protein AE [[Ruminococcus] obeum] 
gi|491569390|ref|WP_005426972.1|	MULTISPECIES: stage III sporulation protein AC [Clostridiales] 
gi|491569392|ref|WP_005426974.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569394|ref|WP_005426976.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569396|ref|WP_005426978.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569397|ref|WP_005426979.1|	ATP-dependent DNA helicase [[Ruminococcus] obeum] 
gi|491569399|ref|WP_005426981.1|	glutamyl-tRNA synthetase [[Ruminococcus] obeum] 
gi|491569400|ref|WP_005426982.1|	MULTISPECIES: acyl carrier protein [Clostridiales] 
gi|491569402|ref|WP_005426984.1|	cell division protein [[Ruminococcus] obeum] 
gi|491569404|ref|WP_005426986.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569406|ref|WP_005426988.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569408|ref|WP_005426990.1|	ankyrin [[Ruminococcus] obeum] 
gi|491569410|ref|WP_005426992.1|	MULTISPECIES: TetR family transcriptional regulator [Clostridiales] 
gi|491569412|ref|WP_005426994.1|	iron ABC transporter ATP-binding protein [[Ruminococcus] obeum] 
gi|491569413|ref|WP_005426995.1|	iron ABC transporter permease [[Ruminococcus] obeum] 
gi|491569414|ref|WP_005426996.1|	iron ABC transporter substrate-binding protein [[Ruminococcus] obeum] 
gi|491569415|ref|WP_005426997.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569416|ref|WP_005426998.1|	cobalt chelatase [[Ruminococcus] obeum] 
gi|491569417|ref|WP_005426999.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569418|ref|WP_005427000.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569419|ref|WP_005427001.1|	sodium:proton antiporter [[Ruminococcus] obeum] 
gi|488641789|ref|WP_002578441.1|	MULTISPECIES: conjugative transposon protein [Clostridiales] 
gi|491569428|ref|WP_005427010.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569430|ref|WP_005427012.1|	cell division protein FtsK [[Ruminococcus] obeum] 
gi|491569432|ref|WP_005427014.1|	replication initiation protein [[Ruminococcus] obeum] 
gi|491569434|ref|WP_005427016.1|	antirestriction protein ArdA [[Ruminococcus] obeum] 
gi|491569436|ref|WP_005427018.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569439|ref|WP_005427021.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|491569440|ref|WP_005427022.1|	ATP/GTP-binding protein [[Ruminococcus] obeum] 
gi|491569441|ref|WP_005427023.1|	membrane protein [[Ruminococcus] obeum] 
gi|491569444|ref|WP_005427026.1|	peptidase P60 [[Ruminococcus] obeum] 
gi|491569445|ref|WP_005427027.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569447|ref|WP_005427029.1|	transcriptional regulator [[Ruminococcus] obeum] 
gi|491569449|ref|WP_005427031.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569451|ref|WP_005427033.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569453|ref|WP_005427035.1|	multidrug ABC transporter ATP-binding protein [[Ruminococcus] obeum] 
gi|491569455|ref|WP_005427037.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569457|ref|WP_005427039.1|	DNA-binding protein [[Ruminococcus] obeum] 
gi|491569458|ref|WP_005427040.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569460|ref|WP_005427042.1|	DNA-binding protein [[Ruminococcus] obeum] 
gi|491569462|ref|WP_005427044.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569463|ref|WP_005427045.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569465|ref|WP_005427047.1|	recombinase [[Ruminococcus] obeum] 
gi|491569467|ref|WP_005427049.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569469|ref|WP_005427051.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569470|ref|WP_005427052.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569471|ref|WP_005427053.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569472|ref|WP_005427054.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569473|ref|WP_005427055.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569474|ref|WP_005427056.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569475|ref|WP_005427057.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569478|ref|WP_005427060.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569479|ref|WP_005427061.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569480|ref|WP_005427062.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569481|ref|WP_005427063.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569482|ref|WP_005427064.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569483|ref|WP_005427065.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569484|ref|WP_005427066.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569485|ref|WP_005427067.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569486|ref|WP_005427068.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569487|ref|WP_005427069.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569489|ref|WP_005427071.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569491|ref|WP_005427073.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569492|ref|WP_005427074.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569500|ref|WP_005427082.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569502|ref|WP_005427084.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569504|ref|WP_005427086.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569506|ref|WP_005427088.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569507|ref|WP_005427089.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569510|ref|WP_005427092.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569512|ref|WP_005427094.1|	phage capsid protein [[Ruminococcus] obeum] 
gi|491569513|ref|WP_005427095.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569515|ref|WP_005427097.1|	portal protein [[Ruminococcus] obeum] 
gi|491569517|ref|WP_005427099.1|	terminase [[Ruminococcus] obeum] 
gi|491569518|ref|WP_005427100.1|	terminase [[Ruminococcus] obeum] 
gi|491569524|ref|WP_005427106.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569535|ref|WP_005427117.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569536|ref|WP_005427118.1|	RNA polymerase subunit sigma-70 [[Ruminococcus] obeum] 
gi|491569537|ref|WP_005427119.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569538|ref|WP_005427120.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569539|ref|WP_005427121.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569540|ref|WP_005427122.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569548|ref|WP_005427130.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569556|ref|WP_005427138.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569558|ref|WP_005427140.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569559|ref|WP_005427141.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569561|ref|WP_005427143.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569563|ref|WP_005427145.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569565|ref|WP_005427147.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569568|ref|WP_005427150.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569570|ref|WP_005427152.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569572|ref|WP_005427154.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569574|ref|WP_005427156.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569577|ref|WP_005427159.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569579|ref|WP_005427161.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569587|ref|WP_005427169.1|	XRE family transcriptional regulator [[Ruminococcus] obeum] 
gi|491569589|ref|WP_005427171.1|	XRE family transcriptional regulator [[Ruminococcus] obeum] 
gi|491569590|ref|WP_005427172.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569591|ref|WP_005427173.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569592|ref|WP_005427174.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569593|ref|WP_005427175.1|	phage antirepressor [[Ruminococcus] obeum] 
gi|491569594|ref|WP_005427176.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569595|ref|WP_005427177.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569596|ref|WP_005427178.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569597|ref|WP_005427179.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569598|ref|WP_005427180.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569600|ref|WP_005427182.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569602|ref|WP_005427184.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569603|ref|WP_005427185.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569605|ref|WP_005427187.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569606|ref|WP_005427188.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569608|ref|WP_005427190.1|	MULTISPECIES: (Fe-S)-binding protein [Clostridiales] 
gi|491569610|ref|WP_005427192.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|491569611|ref|WP_005427193.1|	MULTISPECIES: mechanosensitive ion channel protein [Clostridiales] 
gi|491569613|ref|WP_005427195.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569615|ref|WP_005427197.1|	MULTISPECIES: potassium transporter TrkA [Clostridiales] 
gi|491569616|ref|WP_005427198.1|	MULTISPECIES: Trk system potassium transporter TrkH [Clostridiales] 
gi|491569617|ref|WP_005427199.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569619|ref|WP_005427201.1|	MULTISPECIES: glycosyl hydrolase family 18 [Clostridiales] 
gi|491569625|ref|WP_005427207.1|	signal peptide protein [[Ruminococcus] obeum] 
gi|491569626|ref|WP_005427208.1|	MULTISPECIES: competence protein [Clostridiales] 
gi|491569628|ref|WP_005427210.1|	MULTISPECIES: disulfide oxidoreductase [Clostridiales] 
gi|491569630|ref|WP_005427212.1|	MULTISPECIES: ferredoxin [Clostridiales] 
gi|491569632|ref|WP_005427214.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569633|ref|WP_005427215.1|	MULTISPECIES: replicative DNA helicase [Clostridiales] 
gi|491569634|ref|WP_005427216.1|	MULTISPECIES: 50S ribosomal protein L9 [Clostridiales] 
gi|491569635|ref|WP_005427217.1|	DHH family phosphoesterase [[Ruminococcus] obeum] 
gi|491569636|ref|WP_005427218.1|	MULTISPECIES: 30S ribosomal protein S18 [Clostridiales] 
gi|491569637|ref|WP_005427219.1|	single-stranded DNA-binding protein [[Ruminococcus] obeum] 
gi|491569638|ref|WP_005427220.1|	30S ribosomal protein S6 [[Ruminococcus] obeum] 
gi|491569639|ref|WP_005427221.1|	membrane protein [[Ruminococcus] obeum] 
gi|491569640|ref|WP_005427222.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569641|ref|WP_005427223.1|	dihydroorotase [[Ruminococcus] obeum] 
gi|491569642|ref|WP_005427224.1|	sulfate transporter [[Ruminococcus] obeum] 
gi|491569643|ref|WP_005427225.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569644|ref|WP_005427226.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569645|ref|WP_005427227.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491564249|ref|WP_005421835.1|	RNAase [[Ruminococcus] obeum] 
gi|491569646|ref|WP_005427228.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569647|ref|WP_005427229.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569648|ref|WP_005427230.1|	hypothetical protein [[Ruminococcus] obeum] 
gi|491569649|ref|WP_005427231.1|	hypothetical protein [[Ruminococcus] obeum] 
