gi|489933481|ref|WP_003836795.1|	hypothetical protein partial [Bifidobacterium dentium] 
gi|489936550|ref|WP_003839857.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936551|ref|WP_003839858.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936552|ref|WP_003839859.1|	glutamine synthetase [Bifidobacterium dentium] 
gi|489936553|ref|WP_003839860.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936554|ref|WP_003839861.1|	membrane protein [Bifidobacterium dentium] 
gi|489936556|ref|WP_003839863.1|	dihydrolipoamide dehydrogenase [Bifidobacterium dentium] 
gi|489936558|ref|WP_003839865.1|	membrane protein [Bifidobacterium dentium] 
gi|489936560|ref|WP_003839867.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936561|ref|WP_003839868.1|	ABC transporter [Bifidobacterium dentium] 
gi|489936563|ref|WP_003839870.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936565|ref|WP_003839872.1|	rRNA methyltransferase [Bifidobacterium dentium] 
gi|489936567|ref|WP_003839874.1|	phenylalanyl-tRNA synthetase subunit alpha [Bifidobacterium dentium] 
gi|489936568|ref|WP_003839875.1|	phenylalanyl-tRNA synthetase subunit beta [Bifidobacterium dentium] 
gi|489936570|ref|WP_003839877.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936572|ref|WP_003839879.1|	N-acetyl-gamma-glutamyl-phosphate reductase [Bifidobacterium dentium] 
gi|489936574|ref|WP_003839881.1|	N-acetylglutamate synthase [Bifidobacterium dentium] 
gi|489936576|ref|WP_003839883.1|	acetylglutamate kinase [Bifidobacterium dentium] 
gi|489936578|ref|WP_003839885.1|	acetylornithine aminotransferase [Bifidobacterium dentium] 
gi|489936580|ref|WP_003839887.1|	ornithine carbamoyltransferase [Bifidobacterium dentium] 
gi|489936582|ref|WP_003839889.1|	arginine repressor [Bifidobacterium dentium] 
gi|489936583|ref|WP_003839890.1|	argininosuccinate synthase [Bifidobacterium dentium] 
gi|489936585|ref|WP_003839892.1|	argininosuccinate lyase [Bifidobacterium dentium] 
gi|489936587|ref|WP_003839894.1|	phosphohydrolase [Bifidobacterium dentium] 
gi|489936588|ref|WP_003839895.1|	membrane protein [Bifidobacterium dentium] 
gi|489936592|ref|WP_003839899.1|	membrane protein [Bifidobacterium dentium] 
gi|489936590|ref|WP_003839897.1|	tyrosyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489936593|ref|WP_003839900.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936594|ref|WP_003839901.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936596|ref|WP_003839903.1|	HAD family hydrolase [Bifidobacterium dentium] 
gi|489936597|ref|WP_003839904.1|	cell division protein FtsJ [Bifidobacterium dentium] 
gi|489936599|ref|WP_003839906.1|	potassium transporter [Bifidobacterium dentium] 
gi|489936601|ref|WP_003839908.1|	potassium transporter Trk [Bifidobacterium dentium] 
gi|489936603|ref|WP_003839910.1|	inorganic polyphosphate/ATP-NAD kinase [Bifidobacterium dentium] 
gi|489936605|ref|WP_003839912.1|	DNA repair protein RecN [Bifidobacterium dentium] 
gi|489936606|ref|WP_003839913.1|	beta-phosphoglucomutase [Bifidobacterium dentium] 
gi|489936608|ref|WP_003839915.1|	GntR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936610|ref|WP_003839917.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936612|ref|WP_003839919.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936614|ref|WP_003839921.1|	flavin-nucleotide-binding protein [Bifidobacterium dentium] 
gi|489936616|ref|WP_003839923.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936618|ref|WP_003839925.1|	amylo-alpha-1,6-glucosidase [Bifidobacterium dentium] 
gi|489936621|ref|WP_003839928.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936622|ref|WP_003839929.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936623|ref|WP_003839930.1|	sugar ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489936624|ref|WP_003839931.1|	LacI family transcriptional regulator [Bifidobacterium dentium] 
gi|489936626|ref|WP_003839933.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936628|ref|WP_003839935.1|	major facilitator transporter [Bifidobacterium dentium] 
gi|489936627|ref|WP_003839934.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936630|ref|WP_003839937.1|	threonine synthase [Bifidobacterium dentium] 
gi|489936632|ref|WP_003839939.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936633|ref|WP_003839940.1|	serine hydroxymethyltransferase [Bifidobacterium dentium] 
gi|489936635|ref|WP_003839942.1|	gamma-glutamyl phosphate reductase [Bifidobacterium dentium] 
gi|489936636|ref|WP_003839943.1|	phosphoribosylglycinamide synthetase [Bifidobacterium dentium] 
gi|489936637|ref|WP_003839944.1|	nicotinic acid mononucleotide adenylyltransferase [Bifidobacterium dentium] 
gi|489936639|ref|WP_003839946.1|	ribose-phosphate pyrophosphokinase [Bifidobacterium dentium] 
gi|489936640|ref|WP_003839947.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936641|ref|WP_003839948.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936643|ref|WP_003839950.1|	ATPase AAA [Bifidobacterium dentium] 
gi|489936644|ref|WP_003839951.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936647|ref|WP_003839954.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936649|ref|WP_003839956.1|	restriction endonuclease [Bifidobacterium dentium] 
gi|489936650|ref|WP_003839957.1|	CRISPR-associated protein Cas1 [Bifidobacterium dentium] 
gi|489936652|ref|WP_003839959.1|	CRISPR-associated protein Cas2 [Bifidobacterium dentium] 
gi|489936653|ref|WP_003839960.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936654|ref|WP_003839961.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936657|ref|WP_003839964.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936659|ref|WP_003839966.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936660|ref|WP_003839967.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936661|ref|WP_003839968.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936662|ref|WP_003839969.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936664|ref|WP_003839971.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936665|ref|WP_003839972.1|	DNA polymerase III subunit alpha [Bifidobacterium dentium] 
gi|489936667|ref|WP_003839974.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936668|ref|WP_003839975.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936670|ref|WP_003839977.1|	5'-nucleotidase [Bifidobacterium dentium] 
gi|489936672|ref|WP_003839979.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936673|ref|WP_003839980.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936675|ref|WP_003839982.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936676|ref|WP_003839983.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936678|ref|WP_003839985.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936679|ref|WP_003839986.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936683|ref|WP_003839990.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936681|ref|WP_003839988.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936684|ref|WP_003839991.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936685|ref|WP_003839992.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936687|ref|WP_003839994.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936689|ref|WP_003839996.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936690|ref|WP_003839997.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936692|ref|WP_003839999.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936693|ref|WP_003840000.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936695|ref|WP_003840002.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936697|ref|WP_003840004.1|	N-acetylglucosamine-1-phosphate uridyltransferase [Bifidobacterium dentium] 
gi|489936698|ref|WP_003840005.1|	ribosome-associated protein IOJAP [Bifidobacterium dentium] 
gi|489936700|ref|WP_003840007.1|	phosphoglycerate mutase [Bifidobacterium dentium] 
gi|489936702|ref|WP_003840009.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936703|ref|WP_003840010.1|	flavin-nucleotide-binding protein [Bifidobacterium dentium] 
gi|489936704|ref|WP_003840011.1|	hisitidine kinase [Bifidobacterium dentium] 
gi|489936706|ref|WP_003840013.1|	diadenosine tetraphosphate hydrolase [Bifidobacterium dentium] 
gi|489936708|ref|WP_003840015.1|	cell surface protein [Bifidobacterium dentium] 
gi|489936710|ref|WP_003840017.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936713|ref|WP_003840020.1|	phosphoglycerate mutase [Bifidobacterium dentium] 
gi|489936714|ref|WP_003840021.1|	magnesium transporter [Bifidobacterium dentium] 
gi|489936715|ref|WP_003840022.1|	ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489936717|ref|WP_003840024.1|	leucyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489936718|ref|WP_003840025.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936719|ref|WP_003840026.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936720|ref|WP_003840027.1|	competence protein ComEA [Bifidobacterium dentium] 
gi|489936721|ref|WP_003840028.1|	competence protein [Bifidobacterium dentium] 
gi|489936722|ref|WP_003840029.1|	DNA polymerase III subunit delta [Bifidobacterium dentium] 
gi|489936723|ref|WP_003840030.1|	ATPase [Bifidobacterium dentium] 
gi|489936724|ref|WP_003840031.1|	peptidase M22 [Bifidobacterium dentium] 
gi|489936725|ref|WP_003840032.1|	alanine acetyltransferase [Bifidobacterium dentium] 
gi|489936726|ref|WP_003840033.1|	O-sialoglycoprotein endopeptidase [Bifidobacterium dentium] 
gi|489936727|ref|WP_003840034.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489936728|ref|WP_003840035.1|	peptidase M23 [Bifidobacterium dentium] 
gi|489936729|ref|WP_003840036.1|	AMP-binding protein [Bifidobacterium dentium] 
gi|489936730|ref|WP_003840037.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936732|ref|WP_003840039.1|	isocitrate dehydrogenase [Bifidobacterium dentium] 
gi|489936733|ref|WP_003840040.1|	inosine 5'-monophosphate dehydrogenase [Bifidobacterium dentium] 
gi|489936735|ref|WP_003840042.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936737|ref|WP_003840044.1|	AMP-binding protein [Bifidobacterium dentium] 
gi|489936739|ref|WP_003840046.1|	peptide deformylase [Bifidobacterium dentium] 
gi|489936740|ref|WP_003840047.1|	30S ribosomal protein S2 [Bifidobacterium dentium] 
gi|489936742|ref|WP_003840049.1|	elongation factor Ts [Bifidobacterium dentium] 
gi|489936743|ref|WP_003840050.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936744|ref|WP_003840051.1|	uridylate kinase [Bifidobacterium dentium] 
gi|489936745|ref|WP_003840052.1|	ribosome recycling factor [Bifidobacterium dentium] 
gi|489936747|ref|WP_003840054.1|	CDP-diglyceride synthetase [Bifidobacterium dentium] 
gi|489936749|ref|WP_003840056.1|	50S rRNA methyltransferase [Bifidobacterium dentium] 
gi|489936751|ref|WP_003840058.1|	imidazole glycerol phosphate synthase [Bifidobacterium dentium] 
gi|489936754|ref|WP_003840061.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936753|ref|WP_003840060.1|	phosphoribosyl-AMP cyclohydrolase [Bifidobacterium dentium] 
gi|489936755|ref|WP_003840062.1|	anthranilate synthase subunit I [Bifidobacterium dentium] 
gi|489936758|ref|WP_003840065.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936760|ref|WP_003840067.1|	tryptophan synthase subunit alpha [Bifidobacterium dentium] 
gi|489936762|ref|WP_003840069.1|	prolipoprotein diacylglyceryl transferase [Bifidobacterium dentium] 
gi|489936764|ref|WP_003840071.1|	ribulose-phosphate 3-epimerase [Bifidobacterium dentium] 
gi|489936766|ref|WP_003840073.1|	phosphoribosyl-ATP pyrophosphatase [Bifidobacterium dentium] 
gi|489936768|ref|WP_003840075.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936770|ref|WP_003840077.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936773|ref|WP_003840080.1|	phosphatidylglycerophosphate synthase [Bifidobacterium dentium] 
gi|489936774|ref|WP_003840081.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936776|ref|WP_003840083.1|	membrane protein [Bifidobacterium dentium] 
gi|489936778|ref|WP_003840085.1|	membrane protein [Bifidobacterium dentium] 
gi|489936780|ref|WP_003840087.1|	threonyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489936781|ref|WP_003840088.1|	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Bifidobacterium dentium] 
gi|489936784|ref|WP_003840091.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936787|ref|WP_003840094.1|	branched-chain amino acid ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936789|ref|WP_003840096.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936790|ref|WP_003840097.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936793|ref|WP_003840100.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489936794|ref|WP_003840101.1|	Holliday junction resolvase [Bifidobacterium dentium] 
gi|489936796|ref|WP_003840103.1|	Holliday junction DNA helicase RuvA [Bifidobacterium dentium] 
gi|489936798|ref|WP_003840105.1|	Holliday junction DNA helicase RuvB [Bifidobacterium dentium] 
gi|489936801|ref|WP_003840108.1|	preprotein translocase subunit YajC [Bifidobacterium dentium] 
gi|489936803|ref|WP_003840110.1|	adenine phosphoribosyltransferase [Bifidobacterium dentium] 
gi|489936804|ref|WP_003840111.1|	succinate--CoA ligase [Bifidobacterium dentium] 
gi|489936806|ref|WP_003840113.1|	succinyl-CoA synthetase subunit alpha [Bifidobacterium dentium] 
gi|489936807|ref|WP_003840114.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936809|ref|WP_003840116.1|	purine biosynthesis protein purH [Bifidobacterium dentium] 
gi|489936811|ref|WP_003840118.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936812|ref|WP_003840119.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936813|ref|WP_003840120.1|	RNA pseudouridine synthase [Bifidobacterium dentium] 
gi|489936814|ref|WP_003840121.1|	cytidylate kinase [Bifidobacterium dentium] 
gi|489936816|ref|WP_003840123.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936817|ref|WP_003840124.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936819|ref|WP_003840126.1|	UTP--glucose-1-phosphate uridylyltransferase [Bifidobacterium dentium] 
gi|489936822|ref|WP_003840129.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936823|ref|WP_003840130.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936825|ref|WP_003840132.1|	DEAD/DEAH box helicase [Bifidobacterium dentium] 
gi|489936828|ref|WP_003840135.1|	membrane protein [Bifidobacterium dentium] 
gi|489936830|ref|WP_003840137.1|	haloacid dehalogenase [Bifidobacterium dentium] 
gi|489936832|ref|WP_003840139.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936833|ref|WP_003840140.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489936834|ref|WP_003840141.1|	signal peptide protein [Bifidobacterium dentium] 
gi|489936836|ref|WP_003840143.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936838|ref|WP_003840145.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936840|ref|WP_003840147.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936843|ref|WP_003840150.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936845|ref|WP_003840152.1|	UDP pyrophosphate phosphatase [Bifidobacterium dentium] 
gi|489936847|ref|WP_003840154.1|	fructosamine kinase [Bifidobacterium dentium] 
gi|489936849|ref|WP_003840156.1|	molecular chaperone DnaJ [Bifidobacterium dentium] 
gi|489936850|ref|WP_003840157.1|	HrcA family transcriptional regulator [Bifidobacterium dentium] 
gi|489936852|ref|WP_003840159.1|	transketolase [Bifidobacterium dentium] 
gi|489936854|ref|WP_003840161.1|	transaldolase [Bifidobacterium dentium] 
gi|489936856|ref|WP_003840163.1|	aspartate aminotransferase [Bifidobacterium dentium] 
gi|489936858|ref|WP_003840165.1|	HAD family hydrolase [Bifidobacterium dentium] 
gi|489936861|ref|WP_003840168.1|	preprotein translocase subunit SecG [Bifidobacterium dentium] 
gi|489936863|ref|WP_003840170.1|	triosephosphate isomerase [Bifidobacterium dentium] 
gi|489936864|ref|WP_003840171.1|	phosphoglycerate kinase [Bifidobacterium dentium] 
gi|489936866|ref|WP_003840173.1|	sporulation protein [Bifidobacterium dentium] 
gi|489936867|ref|WP_003840174.1|	glmZ(sRNA)-inactivating NTPase [Bifidobacterium dentium] 
gi|489936869|ref|WP_003840176.1|	shikimate 5-dehydrogenase [Bifidobacterium dentium] 
gi|489936871|ref|WP_003840178.1|	excinuclease ABC subunit C [Bifidobacterium dentium] 
gi|489936873|ref|WP_003840180.1|	excinuclease ABC subunit A [Bifidobacterium dentium] 
gi|489936875|ref|WP_003840182.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936877|ref|WP_003840184.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936879|ref|WP_003840186.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936880|ref|WP_003840187.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936881|ref|WP_003840188.1|	cupin [Bifidobacterium dentium] 
gi|489936883|ref|WP_003840190.1|	teicoplanin resistance protein VanZ [Bifidobacterium dentium] 
gi|489936884|ref|WP_003840191.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936886|ref|WP_003840193.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936888|ref|WP_003840195.1|	membrane protein [Bifidobacterium dentium] 
gi|489936890|ref|WP_003840197.1|	DNA alkylation repair protein [Bifidobacterium dentium] 
gi|489936892|ref|WP_003840199.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936894|ref|WP_003840201.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936895|ref|WP_003840202.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936896|ref|WP_003840203.1|	nicotinamidase [Bifidobacterium dentium] 
gi|489936898|ref|WP_003840205.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936900|ref|WP_003840207.1|	ABC transporter [Bifidobacterium dentium] 
gi|489936902|ref|WP_003840209.1|	cation transporter [Bifidobacterium dentium] 
gi|489936904|ref|WP_003840211.1|	lipase [Bifidobacterium dentium] 
gi|489936905|ref|WP_003840212.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936907|ref|WP_003840214.1|	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Bifidobacterium dentium] 
gi|489936908|ref|WP_003840215.1|	carboxymuconolactone decarboxylase [Bifidobacterium dentium] 
gi|489936910|ref|WP_003840217.1|	molecular chaperone GroES [Bifidobacterium dentium] 
gi|489936911|ref|WP_003840218.1|	regulatory protein [Bifidobacterium dentium] 
gi|489936913|ref|WP_003840220.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936915|ref|WP_003840222.1|	choloylglycine hydrolase [Bifidobacterium dentium] 
gi|489936918|ref|WP_003840225.1|	macrolide ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936919|ref|WP_003840226.1|	carbohydrate kinase [Bifidobacterium dentium] 
gi|489936920|ref|WP_003840227.1|	cell division protein FtsX [Bifidobacterium dentium] 
gi|489936921|ref|WP_003840228.1|	macrolide ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936922|ref|WP_003840229.1|	TetR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936923|ref|WP_003840230.1|	amidotransferase [Bifidobacterium dentium] 
gi|489936924|ref|WP_003840231.1|	HAD family hydrolase [Bifidobacterium dentium] 
gi|489936925|ref|WP_003840232.1|	LysR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936926|ref|WP_003840233.1|	orotate phosphoribosyltransferase [Bifidobacterium dentium] 
gi|489936927|ref|WP_003840234.1|	diguanylate cyclase [Bifidobacterium dentium] 
gi|489936928|ref|WP_003840235.1|	2-polyprenylphenol hydroxylase [Bifidobacterium dentium] 
gi|489936929|ref|WP_003840236.1|	orotidine 5'-phosphate decarboxylase [Bifidobacterium dentium] 
gi|489936930|ref|WP_003840237.1|	dihydroorotase [Bifidobacterium dentium] 
gi|489936931|ref|WP_003840238.1|	aspartate carbamoyltransferase [Bifidobacterium dentium] 
gi|489936932|ref|WP_003840239.1|	aspartate carbamoyltransferase [Bifidobacterium dentium] 
gi|489936933|ref|WP_003840240.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936934|ref|WP_003840241.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936936|ref|WP_003840243.1|	glutamine-synthetase adenylyltransferase [Bifidobacterium dentium] 
gi|489936938|ref|WP_003840245.1|	5,10-methylenetetrahydrofolate reductase [Bifidobacterium dentium] 
gi|489936940|ref|WP_003840247.1|	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Bifidobacterium dentium] 
gi|489936942|ref|WP_003840249.1|	phosphoglycerate mutase [Bifidobacterium dentium] 
gi|489936943|ref|WP_003840250.1|	methyltransferase [Bifidobacterium dentium] 
gi|489936945|ref|WP_003840252.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936947|ref|WP_003840254.1|	glycosyl transferase family 1 [Bifidobacterium dentium] 
gi|489936949|ref|WP_003840256.1|	membrane protein [Bifidobacterium dentium] 
gi|489936951|ref|WP_003840258.1|	dihydropyrimidine dehydrogenase subunit A [Bifidobacterium dentium] 
gi|489936953|ref|WP_003840260.1|	glutamate synthase [Bifidobacterium dentium] 
gi|489936955|ref|WP_003840262.1|	coproporphyrinogen III oxidase [Bifidobacterium dentium] 
gi|489936956|ref|WP_003840263.1|	elongation factor 4 [Bifidobacterium dentium] 
gi|489936957|ref|WP_003840264.1|	30S ribosomal protein S20 [Bifidobacterium dentium] 
gi|489936958|ref|WP_003840265.1|	membrane protein [Bifidobacterium dentium] 
gi|489936960|ref|WP_003840267.1|	branched-chain amino acid aminotransferase [Bifidobacterium dentium] 
gi|489936961|ref|WP_003840268.1|	50S ribosomal protein L25 [Bifidobacterium dentium] 
gi|489936965|ref|WP_003840272.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936963|ref|WP_003840270.1|	alpha/beta hydrolase [Bifidobacterium dentium] 
gi|489936966|ref|WP_003840273.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936967|ref|WP_003840274.1|	lysine transporter LysE [Bifidobacterium dentium] 
gi|489936968|ref|WP_003840275.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936970|ref|WP_003840277.1|	cytidylate kinase [Bifidobacterium dentium] 
gi|489936973|ref|WP_003840280.1|	acetylornithine aminotransferase [Bifidobacterium dentium] 
gi|489936974|ref|WP_003840281.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936976|ref|WP_003840283.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936978|ref|WP_003840285.1|	camphor resistance protein CrcB [Bifidobacterium dentium] 
gi|489936979|ref|WP_003840286.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936981|ref|WP_003840288.1|	PadR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936982|ref|WP_003840289.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489936983|ref|WP_003840290.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489936986|ref|WP_003840293.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936988|ref|WP_003840295.1|	cupin [Bifidobacterium dentium] 
gi|489936989|ref|WP_003840296.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936991|ref|WP_003840298.1|	NADP-dependent aryl-alcohol dehydrogenase [Bifidobacterium dentium] 
gi|489936992|ref|WP_003840299.1|	multidrug transporter MatE [Bifidobacterium dentium] 
gi|489936994|ref|WP_003840301.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489936996|ref|WP_003840303.1|	family 31 glucosidase [Bifidobacterium dentium] 
gi|489936997|ref|WP_003840304.1|	TetR family transcriptional regulator [Bifidobacterium dentium] 
gi|489936999|ref|WP_003840306.1|	MFS transporter [Bifidobacterium dentium] 
gi|489937000|ref|WP_003840307.1|	NAD(P) transhydrogenase subunit beta [Bifidobacterium dentium] 
gi|489906022|ref|WP_003809446.1|	MULTISPECIES: NADP transhydrogenase subunit alpha [Bifidobacterium] 
gi|489937003|ref|WP_003840310.1|	NAD(P) transhydrogenase subunit alpha [Bifidobacterium dentium] 
gi|489937004|ref|WP_003840311.1|	AMP-binding protein [Bifidobacterium dentium] 
gi|489937006|ref|WP_003840313.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937007|ref|WP_003840314.1|	GTPase Era [Bifidobacterium dentium] 
gi|489937009|ref|WP_003840316.1|	membrane protein [Bifidobacterium dentium] 
gi|489937011|ref|WP_003840318.1|	heat-shock protein [Bifidobacterium dentium] 
gi|489937012|ref|WP_003840319.1|	phosphate starvation protein PhoH [Bifidobacterium dentium] 
gi|489937014|ref|WP_003840321.1|	HIT family hydrolase [Bifidobacterium dentium] 
gi|489937016|ref|WP_003840323.1|	16S rRNA methyltransferase [Bifidobacterium dentium] 
gi|489937018|ref|WP_003840325.1|	rRNA methyltransferase [Bifidobacterium dentium] 
gi|489937019|ref|WP_003840326.1|	glucose-1-phosphate adenylyltransferase [Bifidobacterium dentium] 
gi|489937022|ref|WP_003840329.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937023|ref|WP_003840330.1|	nitrogen fixation protein NifU [Bifidobacterium dentium] 
gi|489937025|ref|WP_003840332.1|	cysteine desulfurase [Bifidobacterium dentium] 
gi|489937027|ref|WP_003840334.1|	iron ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489937029|ref|WP_003840336.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489937031|ref|WP_003840338.1|	Fe-S cluster assembly protein SufB [Bifidobacterium dentium] 
gi|489937032|ref|WP_003840339.1|	CTP synthetase [Bifidobacterium dentium] 
gi|489937034|ref|WP_003840341.1|	pullulanase [Bifidobacterium dentium] 
gi|489937035|ref|WP_003840342.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937036|ref|WP_003840343.1|	3-dehydroquinate dehydratase [Bifidobacterium dentium] 
gi|489937037|ref|WP_003840344.1|	3-dehydroquinate synthase [Bifidobacterium dentium] 
gi|489937038|ref|WP_003840345.1|	chorismate synthase [Bifidobacterium dentium] 
gi|489937041|ref|WP_003840348.1|	peptidase A24 [Bifidobacterium dentium] 
gi|489937043|ref|WP_003840350.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937045|ref|WP_003840352.1|	Holliday junction resolvase [Bifidobacterium dentium] 
gi|489937046|ref|WP_003840353.1|	alanyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489937048|ref|WP_003840355.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937049|ref|WP_003840356.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489937053|ref|WP_003840360.1|	fructose-2,6-bisphosphatase [Bifidobacterium dentium] 
