WP_000027050.1	MULTISPECIES: class A broad-spectrum beta-lactamase TEM-116 [Bacteria] 
WP_004614824.1	cell division protein FtsX [Tyzzerella nexilis] 
WP_004614826.1	CdaR family transcriptional regulator [Tyzzerella nexilis] 
WP_004614827.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614828.1	small acid-soluble spore protein alpha/beta type [Tyzzerella nexilis] 
WP_004614829.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614830.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614832.1	membrane protein [Tyzzerella nexilis] 
WP_004614833.1	helicase-exonuclease AddAB subunit AddA [Tyzzerella nexilis] 
WP_004614834.1	helicase-exonuclease AddAB subunit AddB [Tyzzerella nexilis] 
WP_004614835.1	diaminopimelate epimerase [Tyzzerella nexilis] 
WP_004614838.1	GTPase HflX [Tyzzerella nexilis] 
WP_004614839.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614840.1	zinc ABC transporter ATPase [Tyzzerella nexilis] 
WP_004614841.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004614844.1	uracil-DNA glycosylase [Tyzzerella nexilis] 
WP_004614845.1	imidazole glycerol phosphate synthase cyclase subunit [Tyzzerella nexilis] 
WP_004614846.1	imidazole glycerol phosphate synthase glutamine amidotransferase subunit [Tyzzerella nexilis] 
WP_004614847.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004614848.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004614851.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614852.1	galactose mutarotase [Tyzzerella nexilis] 
WP_004614853.1	galactose-1-phosphate uridylyltransferase [Tyzzerella nexilis] 
WP_004614854.1	galactokinase [Tyzzerella nexilis] 
WP_004614855.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004614858.1	phosphoesterase [Tyzzerella nexilis] 
WP_004614859.1	sugar fermentation stimulation protein SfsA [Tyzzerella nexilis] 
WP_004614860.1	ArsC family transcriptional regulator [Tyzzerella nexilis] 
WP_004614861.1	peptide ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004614862.1	amino acid ABC transporter permease [Tyzzerella nexilis] 
WP_004614863.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614864.1	undecaprenyl-diphosphatase [Tyzzerella nexilis] 
WP_004614865.1	haloacid dehalogenase [Tyzzerella nexilis] 
WP_004614866.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614867.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614868.1	aminoglycoside phosphotransferase [Tyzzerella nexilis] 
WP_004614869.1	bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Tyzzerella nexilis] 
WP_004614870.1	DNA topoisomerase III [Tyzzerella nexilis] 
WP_004614871.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614872.1	RNA-directed DNA polymerase [Tyzzerella nexilis] 
WP_004614873.1	CoA activase [Tyzzerella nexilis] 
WP_004614874.1	tRNA pseudouridine(38,39,40) synthase TruA [Tyzzerella nexilis] 
WP_004614875.1	transporter [Tyzzerella nexilis] 
WP_004614877.1	permease [Tyzzerella nexilis] 
WP_004614882.1	peptidyl-prolyl cis-trans isomerase [Tyzzerella nexilis] 
WP_004614883.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614884.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614885.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614886.1	alanine glycine permease [Tyzzerella nexilis] 
WP_004614888.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614891.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614892.1	SsrA-binding protein [Tyzzerella nexilis] 
WP_004614893.1	ribonuclease R [Tyzzerella nexilis] 
WP_004614895.1	phosphopyruvate hydratase [Tyzzerella nexilis] 
WP_004614896.1	membrane protein [Tyzzerella nexilis] 
WP_004614900.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614901.1	5-aminoimidazole-4-carboxamide ribonucleotide transformylase [Tyzzerella nexilis] 
WP_004614903.1	glycogen-branching enzyme [Tyzzerella nexilis] 
WP_004614910.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614911.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614912.1	MULTISPECIES: integrase [Firmicutes] 
WP_004614914.1	MULTISPECIES: transcriptional regulator [Firmicutes] 
WP_004614915.1	MULTISPECIES: RNA polymerase sigma factor [Firmicutes] 
WP_004614916.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_004614917.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_004614920.1	MULTISPECIES: cell division protein FtsX [Firmicutes] 
WP_004614921.1	MULTISPECIES: cell division protein FtsX [Firmicutes] 
WP_004614923.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004614926.1	MULTISPECIES: PspC family transcriptional regulator [Firmicutes] 
WP_004614928.1	MULTISPECIES: DUF4865 domain-containing protein [Firmicutes] 
WP_004614930.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_004614931.1	MULTISPECIES: peptidase P60 [Firmicutes] 
WP_004614933.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004614937.1	MULTISPECIES: APH(3') family aminoglycoside O-phosphotransferase [Bacteria] 
WP_004614940.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614942.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614944.1	MULTISPECIES: two-component sensor histidine kinase [Clostridiales] 
WP_004614945.1	MULTISPECIES: DNA-binding response regulator [Clostridiales] 
WP_004614946.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614947.1	MULTISPECIES: DNA-binding protein [Clostridiales] 
WP_004614949.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614950.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614952.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614954.1	virulence-associated protein E [Tyzzerella nexilis] 
WP_004614956.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004614958.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614961.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614962.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614963.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614965.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614968.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614969.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614970.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614971.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614973.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614975.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614979.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614980.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614981.1	ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004614982.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614983.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614984.1	non-ribosomal peptide synthetase [Tyzzerella nexilis] 
WP_004614986.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614987.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614988.1	non-ribosomal peptide synthetase [Tyzzerella nexilis] 
WP_004614989.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614990.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614993.1	copper homeostasis protein CutC [Tyzzerella nexilis] 
WP_004614994.1	hypothetical protein [Tyzzerella nexilis] 
WP_004614995.1	PTS glucose transporter subunit IIBC [Tyzzerella nexilis] 
WP_004614996.1	PTS glucose transporter subunit IIA [Tyzzerella nexilis] 
WP_004614997.1	transcription antiterminator BglG [Tyzzerella nexilis] 
WP_004614998.1	metal-dependent hydrolase [Tyzzerella nexilis] 
WP_004615001.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615003.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615004.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615010.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615011.1	bacitracin ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004615014.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615023.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615031.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615042.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615054.1	transcription elongation factor GreA partial [Tyzzerella nexilis] 
WP_004615056.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615067.1	MULTISPECIES: antirestriction protein [Firmicutes] 
WP_004615069.1	conjugal transfer protein [Tyzzerella nexilis] 
WP_004615088.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615110.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615124.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615127.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615128.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615157.1	transposase [Tyzzerella nexilis] 
WP_004615167.1	UDP-N-acetylenolpyruvoylglucosamine reductase partial [Tyzzerella nexilis] 
WP_004615227.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615245.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615255.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615276.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615306.1	MULTISPECIES: transposase [Clostridiales] 
WP_004615429.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615525.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615554.1	transposase [Tyzzerella nexilis] 
WP_004615568.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615595.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615604.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615606.1	pyrroline-5-carboxylate reductase [Tyzzerella nexilis] 
WP_004615634.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615647.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615654.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615655.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615661.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004615696.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615724.1	group II intron reverse transcriptase/maturase [Tyzzerella nexilis] 
WP_004615744.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615750.1	hypothetical protein [Tyzzerella nexilis] 
WP_004615792.1	MULTISPECIES: group II intron reverse transcriptase/maturase [Firmicutes] 
WP_004840644.1	MULTISPECIES: transcriptional regulator [Lachnospiraceae] 
WP_004843530.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_005338478.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_005924829.1	MULTISPECIES: DNA-damage-inducible protein J [Clostridiales] 
WP_007860238.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_008787630.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_008789360.1	MULTISPECIES: transcriptional regulator [Firmicutes] 
WP_008789362.1	MULTISPECIES: TnpV protein [Firmicutes] 
WP_009243795.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_009244225.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_009245303.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_009245306.1	hypothetical protein [Tyzzerella nexilis] 
WP_009273378.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_009296579.1	MULTISPECIES: excisionase [Terrabacteria group] 
WP_009320168.1	RNA polymerase [Tyzzerella nexilis] 
WP_009320170.1	hypothetical protein [Tyzzerella nexilis] 
WP_009320171.1	hypothetical protein [Tyzzerella nexilis] 
WP_009320279.1	TetR family transcriptional regulator [Tyzzerella nexilis] 
WP_010775277.1	MULTISPECIES: hypothetical protein [Terrabacteria group] 
WP_014080778.1	MULTISPECIES: DNA-binding response regulator [Clostridiales] 
WP_015527619.1	molecular chaperone DnaJ [Tyzzerella nexilis] 
WP_015527629.1	hypothetical protein [Tyzzerella nexilis] 
WP_015527634.1	type IV secretion pathway protein VirD4 [Tyzzerella nexilis] 
WP_015536790.1	hypothetical protein [Tyzzerella nexilis] 
WP_015540971.1	transcriptional regulator [Tyzzerella nexilis] 
WP_021388247.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_021413227.1	MULTISPECIES: ABC transporter family protein [Clostridiales] 
WP_021632060.1	MULTISPECIES: DNA-binding response regulator [Clostridiales] 
WP_022238937.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249827.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249832.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249833.1	GGDEF domain-containing protein [Tyzzerella nexilis] 
WP_022249834.1	DNA-directed RNA polymerase subunit beta [Tyzzerella nexilis] 
WP_022249856.1	phospho-2-dehydro-3-deoxyheptonate aldolase [Tyzzerella nexilis] 
WP_022249857.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249858.1	septation protein SpoVG [Tyzzerella nexilis] 
WP_022249867.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_022249899.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249906.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249909.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249919.1	acetylglutamate kinase [Tyzzerella nexilis] 
WP_022249920.1	acetylornithine aminotransferase [Tyzzerella nexilis] 
WP_022249922.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249927.1	molecular chaperone DnaK [Tyzzerella nexilis] 
WP_022249930.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249947.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249949.1	ATP-dependent zinc metalloprotease FtsH 2 [Tyzzerella nexilis] 
WP_022249961.1	ATP-dependent protease ATP-binding subunit ClpX [Tyzzerella nexilis] 
WP_022249963.1	YihA family ribosome biogenesis GTP-binding protein [Tyzzerella nexilis] 
WP_022249972.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249977.1	threonine--tRNA ligase [Tyzzerella nexilis] 
WP_022249982.1	hypothetical protein [Tyzzerella nexilis] 
WP_022249983.1	N(6)-L-threonylcarbamoyladenine synthase TsaD [Tyzzerella nexilis] 
WP_022249986.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250001.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250010.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250011.1	acyl carrier protein [Tyzzerella nexilis] 
WP_022250017.1	4-alpha-glucanotransferase [Tyzzerella nexilis] 
WP_022250024.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250025.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250056.1	30S ribosomal protein S20 [Tyzzerella nexilis] 
WP_022250081.1	phosphate acyltransferase [Tyzzerella nexilis] 
WP_022250089.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250090.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250098.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250101.1	redox-sensing transcriptional repressor Rex [Tyzzerella nexilis] 
WP_022250111.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250118.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250127.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250183.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250188.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250211.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250226.1	6-phosphofructokinase [Tyzzerella nexilis] 
WP_022250228.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250230.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250244.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250247.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250263.1	50S ribosomal protein L7/L12 [Tyzzerella nexilis] 
WP_022250273.1	transcriptional regulator [Tyzzerella nexilis] 
WP_022250277.1	DNA-directed RNA polymerase subunit omega [Tyzzerella nexilis] 
WP_022250286.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250287.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250295.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250316.1	cysteine--tRNA ligase [Tyzzerella nexilis] 
WP_022250367.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250368.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250387.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250392.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250394.1	Holliday junction DNA helicase RuvB [Tyzzerella nexilis] 
WP_022250398.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250401.1	cytidylate kinase [Tyzzerella nexilis] 
WP_022250409.1	oxaloacetate decarboxylase subunit gamma [Tyzzerella nexilis] 
WP_022250474.1	adenylate kinase [Tyzzerella nexilis] 
WP_022250477.1	30S ribosomal protein S13 [Tyzzerella nexilis] 
WP_022250481.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250482.1	glucosamine-6-phosphate deaminase [Tyzzerella nexilis] 
WP_022250490.1	50S ribosomal protein L24 [Tyzzerella nexilis] 
WP_022250497.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250509.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250516.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250531.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250534.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250543.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250545.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250548.1	phosphate ABC transporter permease protein PstA [Tyzzerella nexilis] 
WP_022250551.1	type I glutamate--ammonia ligase [Tyzzerella nexilis] 
WP_022250552.1	diaminopimelate epimerase [Tyzzerella nexilis] 
WP_022250564.1	thiol reductase thioredoxin [Tyzzerella nexilis] 
WP_022250577.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250578.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250579.1	adenylosuccinate lyase [Tyzzerella nexilis] 
WP_022250584.1	PTS beta-glucoside transporter subunit EIIBCA [Tyzzerella nexilis] 
WP_022250595.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250596.1	manganese efflux pump MntP [Tyzzerella nexilis] 
WP_022250598.1	tRNA sulfurtransferase ThiI [Tyzzerella nexilis] 
WP_022250599.1	RNase J family beta-CASP ribonuclease [Tyzzerella nexilis] 
WP_022250600.1	RNA polymerase sigma factor [Tyzzerella nexilis] 
WP_022250601.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250609.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250612.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250619.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250626.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250627.1	lactoylglutathione lyase [Tyzzerella nexilis] 
WP_022250631.1	30S ribosomal protein S2 [Tyzzerella nexilis] 
WP_022250650.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250651.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250666.1	TSCPD domain-containing protein [Tyzzerella nexilis] 
WP_022250671.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250675.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250681.1	1,4-alpha-glucan branching enzyme [Tyzzerella nexilis] 
WP_022250692.1	ATP-dependent zinc metalloprotease FtsH 1 [Tyzzerella nexilis] 
WP_022250694.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250702.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250703.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250704.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250713.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250727.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250737.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_022250752.1	proline iminopeptidase [Tyzzerella nexilis] 
WP_022250756.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250765.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250766.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250773.1	glycine--tRNA ligase [Tyzzerella nexilis] 
WP_022250788.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250793.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250798.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250802.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250803.1	nicotinate-nucleotide pyrophosphorylase [Tyzzerella nexilis] 
WP_022250815.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250821.1	acetolactate synthase small subunit [Tyzzerella nexilis] 
WP_022250834.1	phosphoenolpyruvate carboxykinase (ATP) [Tyzzerella nexilis] 
WP_022250840.1	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Tyzzerella nexilis] 
WP_022250842.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250860.1	DUF3221 domain-containing protein [Tyzzerella nexilis] 
WP_022250861.1	GNAT family N-acetyltransferase [Tyzzerella nexilis] 
WP_022250862.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250867.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250885.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250887.1	ribosome recycling factor [Tyzzerella nexilis] 
WP_022250894.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250898.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250900.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250909.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250913.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250915.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250917.1	aspartate-semialdehyde dehydrogenase [Tyzzerella nexilis] 
WP_022250919.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250921.1	DNA recombination/repair protein RecA [Tyzzerella nexilis] 
WP_022250933.1	stage III sporulation protein AC [Tyzzerella nexilis] 
WP_022250941.1	sporulation transcription factor Spo0A [Tyzzerella nexilis] 
WP_022250951.1	shikimate dehydrogenase [Tyzzerella nexilis] 
WP_022250986.1	hypothetical protein [Tyzzerella nexilis] 
WP_022250995.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251000.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251003.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251015.1	selenophosphate synthetase [Tyzzerella nexilis] 
WP_022251031.1	phosphoglucosamine mutase [Tyzzerella nexilis] 
WP_022251032.1	preprotein translocase subunit SecG [Tyzzerella nexilis] 
WP_022251033.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251034.1	NUDIX domain-containing protein [Tyzzerella nexilis] 
WP_022251036.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251048.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251049.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251056.1	rod shape-determining protein MreC [Tyzzerella nexilis] 
WP_022251057.1	rod shape-determining protein MreD [Tyzzerella nexilis] 
WP_022251062.1	DUF378 domain-containing protein [Tyzzerella nexilis] 
WP_022251065.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251092.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251096.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251108.1	cell division ATP-binding protein FtsE [Tyzzerella nexilis] 
WP_022251143.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251146.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251155.1	cysteine synthase A [Tyzzerella nexilis] 
WP_022251158.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251161.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251166.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251186.1	50S ribosomal protein L31 [Tyzzerella nexilis] 
WP_022251205.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251209.1	aminoacyl-tRNA hydrolase [Tyzzerella nexilis] 
WP_022251212.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251213.1	cell division protein FtsZ [Tyzzerella nexilis] 
WP_022251215.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251217.1	phospho-N-acetylmuramoyl-pentapeptide-transferase [Tyzzerella nexilis] 
WP_022251219.1	division/cell wall cluster transcriptional repressor MraZ [Tyzzerella nexilis] 
WP_022251226.1	hypothetical protein [Tyzzerella nexilis] 
WP_022251230.1	glutamine--fructose-6-phosphate aminotransferase [Tyzzerella nexilis] 
WP_023924455.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_024724736.1	circadian clock protein KaiC [Tyzzerella nexilis] 
WP_024852688.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_025478644.1	transcriptional regulator [Tyzzerella nexilis] 
WP_025489029.1	serine/arginine repetitive matrix protein 2 [Tyzzerella nexilis] 
WP_028087625.1	MULTISPECIES: gamma-glutamylcyclotransferase [Lachnospiraceae] 
WP_028087629.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_028087971.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_032507898.1	MULTISPECIES: recombinase [Clostridiales] 
WP_032997575.1	MULTISPECIES: plasmid maintenance protein CcdB [Bacteria] 
WP_039959858.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_040015697.1	MULTISPECIES: relaxasome subunit MobC [Lachnospiraceae] 
WP_044924746.1	MULTISPECIES: Rad3-related DNA helicase [Lachnospiraceae] 
WP_044925139.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_044927257.1	MULTISPECIES: recombinase [Clostridiales] 
WP_044963412.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_044963432.1	MULTISPECIES: deoxyribodipyrimidine photo-lyase [Clostridiales] 
WP_044986476.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986486.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986490.1	thiamine ABC transporter permease [Tyzzerella nexilis] 
WP_044986492.1	peptide chain release factor 1 [Tyzzerella nexilis] 
WP_044986495.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986499.1	peptidoglycan glycosyltransferase [Tyzzerella nexilis] 
WP_044986501.1	serine hydroxymethyltransferase partial [Tyzzerella nexilis] 
WP_044986503.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986505.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986507.1	nucleoside-diphosphate sugar epimerase [Tyzzerella nexilis] 
WP_044986512.1	toxin Fic [Tyzzerella nexilis] 
WP_044986514.1	dihydroorotase [Tyzzerella nexilis] 
WP_044986527.1	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [Tyzzerella nexilis] 
WP_044986539.1	spore coat protein CotJB [Tyzzerella nexilis] 
WP_044986549.1	capsular biosynthesis protein [Tyzzerella nexilis] 
WP_044986561.1	aminoacyl-tRNA synthetase [Tyzzerella nexilis] 
WP_044986563.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986573.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986574.1	preprotein translocase subunit SecA [Tyzzerella nexilis] 
WP_044986577.1	cardiolipin synthase [Tyzzerella nexilis] 
WP_044986580.1	phosphoribosylformylglycinamidine synthase [Tyzzerella nexilis] 
WP_044986583.1	membrane protein [Tyzzerella nexilis] 
WP_044986584.1	LysR family transcriptional regulator [Tyzzerella nexilis] 
WP_044986585.1	helicase [Tyzzerella nexilis] 
WP_044986588.1	hypothetical protein [Tyzzerella nexilis] 
WP_044986591.1	ornithine acetyltransferase [Tyzzerella nexilis] 
WP_044986593.1	hypothetical protein [Tyzzerella nexilis] 
