gi|493484097|ref|WP_006438921.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485898|ref|WP_006440693.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485899|ref|WP_006440694.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485900|ref|WP_006440695.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485901|ref|WP_006440696.1|	sugar ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485902|ref|WP_006440697.1|	methenyltetrahydrofolate cyclohydrolase [[Clostridium] hiranonis] 
gi|493485903|ref|WP_006440698.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485904|ref|WP_006440699.1|	methylenetetrahydrofolate reductase [[Clostridium] hiranonis] 
gi|493485905|ref|WP_006440700.1|	histidinol-phosphatase [[Clostridium] hiranonis] 
gi|493485906|ref|WP_006440701.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485907|ref|WP_006440702.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493485908|ref|WP_006440703.1|	ATP-dependent DNA helicase [[Clostridium] hiranonis] 
gi|493485909|ref|WP_006440704.1|	amino acid ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485910|ref|WP_006440705.1|	amino acid ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485911|ref|WP_006440706.1|	amino acid ABC transporter permease [[Clostridium] hiranonis] 
gi|493485912|ref|WP_006440707.1|	peptide ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485913|ref|WP_006440708.1|	amino acid ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485914|ref|WP_006440709.1|	ABC transporter permease [[Clostridium] hiranonis] 
gi|493485915|ref|WP_006440710.1|	arginine ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485916|ref|WP_006440711.1|	cysteine desulfarase [[Clostridium] hiranonis] 
gi|493485917|ref|WP_006440712.1|	thiamine biosynthesis protein ThiI [[Clostridium] hiranonis] 
gi|493485918|ref|WP_006440713.1|	nitroreductase [[Clostridium] hiranonis] 
gi|493485919|ref|WP_006440714.1|	pyruvate formate lyase-activating protein [[Clostridium] hiranonis] 
gi|493485920|ref|WP_006440715.1|	formate acetyltransferase [[Clostridium] hiranonis] 
gi|493485921|ref|WP_006440716.1|	RNA helicase [[Clostridium] hiranonis] 
gi|493485922|ref|WP_006440717.1|	penicillin-binding protein [[Clostridium] hiranonis] 
gi|493485923|ref|WP_006440718.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485924|ref|WP_006440719.1|	heme ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485925|ref|WP_006440720.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485926|ref|WP_006440721.1|	metal-binding protein [[Clostridium] hiranonis] 
gi|493485927|ref|WP_006440722.1|	GTPase HflX [[Clostridium] hiranonis] 
gi|493485928|ref|WP_006440723.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485929|ref|WP_006440724.1|	NUDIX hydrolase [[Clostridium] hiranonis] 
gi|493485930|ref|WP_006440725.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485931|ref|WP_006440726.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485932|ref|WP_006440727.1|	NAD synthetase [[Clostridium] hiranonis] 
gi|493485933|ref|WP_006440728.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493485934|ref|WP_006440729.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485935|ref|WP_006440730.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485936|ref|WP_006440731.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485937|ref|WP_006440732.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485938|ref|WP_006440733.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485939|ref|WP_006440734.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485940|ref|WP_006440735.1|	universal stress protein [[Clostridium] hiranonis] 
gi|493485941|ref|WP_006440736.1|	rubrerythrin [[Clostridium] hiranonis] 
gi|493485942|ref|WP_006440737.1|	RNA helicase [[Clostridium] hiranonis] 
gi|493485943|ref|WP_006440738.1|	trans-homoaconitate synthase [[Clostridium] hiranonis] 
gi|493485944|ref|WP_006440739.1|	aconitate hydratase [[Clostridium] hiranonis] 
gi|493485945|ref|WP_006440740.1|	isocitrate dehydrogenase [[Clostridium] hiranonis] 
gi|493485946|ref|WP_006440741.1|	ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485947|ref|WP_006440742.1|	spermidine/putrescine ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485948|ref|WP_006440743.1|	ABC transporter permease [[Clostridium] hiranonis] 
gi|493485949|ref|WP_006440744.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485950|ref|WP_006440745.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485951|ref|WP_006440746.1|	glycosyl transferase [[Clostridium] hiranonis] 
gi|493485952|ref|WP_006440747.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485953|ref|WP_006440748.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485954|ref|WP_006440749.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485955|ref|WP_006440750.1|	threonyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493485956|ref|WP_006440751.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485957|ref|WP_006440752.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485958|ref|WP_006440753.1|	methionine aminopeptidase [[Clostridium] hiranonis] 
gi|493485959|ref|WP_006440754.1|	translation initiation factor IF-3 [[Clostridium] hiranonis] 
gi|493485960|ref|WP_006440755.1|	50S ribosomal protein L35 [[Clostridium] hiranonis] 
gi|493485961|ref|WP_006440756.1|	50S ribosomal protein L20 [[Clostridium] hiranonis] 
gi|493485962|ref|WP_006440757.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485963|ref|WP_006440758.1|	potassium transporter Trk [[Clostridium] hiranonis] 
gi|493485964|ref|WP_006440759.1|	RNA methyltransferase [[Clostridium] hiranonis] 
gi|493485965|ref|WP_006440760.1|	phenylalanyl-tRNA synthase subunit alpha [[Clostridium] hiranonis] 
gi|493485966|ref|WP_006440761.1|	phenylalanyl-tRNA synthetase subunit beta [[Clostridium] hiranonis] 
gi|493485967|ref|WP_006440762.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485968|ref|WP_006440763.1|	protease [[Clostridium] hiranonis] 
gi|493485969|ref|WP_006440764.1|	DNA mismatch repair protein MutT [[Clostridium] hiranonis] 
gi|493485970|ref|WP_006440765.1|	DNA-binding protein [[Clostridium] hiranonis] 
gi|493485971|ref|WP_006440766.1|	GntR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485972|ref|WP_006440767.1|	N-acetylglucosamine-6-phosphate deacetylase [[Clostridium] hiranonis] 
gi|493485973|ref|WP_006440768.1|	glucosamine-6-phosphate deaminase [[Clostridium] hiranonis] 
gi|493485974|ref|WP_006440769.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485975|ref|WP_006440770.1|	cytidine deaminase [[Clostridium] hiranonis] 
gi|493485976|ref|WP_006440771.1|	membrane protein [[Clostridium] hiranonis] 
gi|493485977|ref|WP_006440772.1|	Cro/Cl family transcriptional regulator [[Clostridium] hiranonis] 
gi|493485978|ref|WP_006440773.1|	spermidine/putrescine ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485979|ref|WP_006440774.1|	ABC transporter permease [[Clostridium] hiranonis] 
gi|493485980|ref|WP_006440775.1|	spermidine/putrescine ABC transporter permease [[Clostridium] hiranonis] 
gi|493485982|ref|WP_006440776.1|	spermidine/putrescine ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493485983|ref|WP_006440777.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485984|ref|WP_006440778.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485985|ref|WP_006440779.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485986|ref|WP_006440780.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485987|ref|WP_006440781.1|	short-chain dehydrogenase [[Clostridium] hiranonis] 
gi|493485988|ref|WP_006440782.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485989|ref|WP_006440783.1|	helicase [[Clostridium] hiranonis] 
gi|493485990|ref|WP_006440784.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485991|ref|WP_006440785.1|	ATP-dependent helicase [[Clostridium] hiranonis] 
gi|493485992|ref|WP_006440786.1|	ATP-dependent helicase [[Clostridium] hiranonis] 
gi|493485993|ref|WP_006440787.1|	exonuclease [[Clostridium] hiranonis] 
gi|493485994|ref|WP_006440788.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493485995|ref|WP_006440789.1|	hemolysin [[Clostridium] hiranonis] 
gi|493485996|ref|WP_006440790.1|	phosphodiesterase [[Clostridium] hiranonis] 
gi|493485997|ref|WP_006440791.1|	inorganic polyphosphate/ATP-NAD kinase [[Clostridium] hiranonis] 
gi|493485998|ref|WP_006440792.1|	ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493485999|ref|WP_006440793.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486000|ref|WP_006440794.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486001|ref|WP_006440795.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486002|ref|WP_006440796.1|	pseudouridylate synthase [[Clostridium] hiranonis] 
gi|493486003|ref|WP_006440797.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486004|ref|WP_006440798.1|	acyl carrier protein [[Clostridium] hiranonis] 
gi|493486005|ref|WP_006440799.1|	LacI family transcription regulator [[Clostridium] hiranonis] 
gi|493486006|ref|WP_006440800.1|	aminotransferase [[Clostridium] hiranonis] 
gi|493486007|ref|WP_006440801.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486008|ref|WP_006440802.1|	LysR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493486009|ref|WP_006440803.1|	multidrug ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493486010|ref|WP_006440804.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486011|ref|WP_006440805.1|	antibiotic ABC transporter permease [[Clostridium] hiranonis] 
gi|493486012|ref|WP_006440806.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486013|ref|WP_006440807.1|	DNA polymerase I [[Clostridium] hiranonis] 
gi|493486014|ref|WP_006440808.1|	dephospho-CoA kinase [[Clostridium] hiranonis] 
gi|493486015|ref|WP_006440809.1|	lytic transglycosylase [[Clostridium] hiranonis] 
gi|493486016|ref|WP_006440810.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486017|ref|WP_006440811.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486018|ref|WP_006440812.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486019|ref|WP_006440813.1|	electron transporter RnfC [[Clostridium] hiranonis] 
gi|493486020|ref|WP_006440814.1|	NADH:ubiquinone oxidoreductase [[Clostridium] hiranonis] 
gi|493486021|ref|WP_006440815.1|	electron transporter [[Clostridium] hiranonis] 
gi|493486022|ref|WP_006440816.1|	electron transporter RsxE [[Clostridium] hiranonis] 
gi|493486023|ref|WP_006440817.1|	electron transport complex RsxE subunit [[Clostridium] hiranonis] 
gi|493486024|ref|WP_006440818.1|	ferredoxin [[Clostridium] hiranonis] 
gi|493486025|ref|WP_006440819.1|	septum formation protein Maf [[Clostridium] hiranonis] 
gi|493486026|ref|WP_006440820.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486027|ref|WP_006440821.1|	rod shape-determining protein Mbl [[Clostridium] hiranonis] 
gi|493486028|ref|WP_006440822.1|	rod shape-determining protein MreC [[Clostridium] hiranonis] 
gi|493486029|ref|WP_006440823.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486030|ref|WP_006440824.1|	penicillin-binding protein [[Clostridium] hiranonis] 
gi|493486031|ref|WP_006440825.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486032|ref|WP_006440826.1|	septum site-determining protein MinD [[Clostridium] hiranonis] 
gi|493486033|ref|WP_006440827.1|	cell division topological specificity factor MinE [[Clostridium] hiranonis] 
gi|493486034|ref|WP_006440828.1|	rod shape-determining protein RodA [[Clostridium] hiranonis] 
gi|493486035|ref|WP_006440829.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486036|ref|WP_006440830.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493486037|ref|WP_006440831.1|	Fe-S oxidoreductase [[Clostridium] hiranonis] 
gi|493486038|ref|WP_006440832.1|	radical SAM protein [[Clostridium] hiranonis] 
gi|493486039|ref|WP_006440833.1|	ribonuclease G [[Clostridium] hiranonis] 
gi|493486040|ref|WP_006440834.1|	50S ribosomal protein L21 [[Clostridium] hiranonis] 
gi|493486041|ref|WP_006440835.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486042|ref|WP_006440836.1|	50S ribosomal protein L27 [[Clostridium] hiranonis] 
gi|493486043|ref|WP_006440837.1|	GTPase [[Clostridium] hiranonis] 
gi|493486044|ref|WP_006440838.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486045|ref|WP_006440839.1|	ribonuclease Z [[Clostridium] hiranonis] 
gi|493486046|ref|WP_006440840.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486047|ref|WP_006440841.1|	recombination protein RecX [[Clostridium] hiranonis] 
gi|493486048|ref|WP_006440842.1|	nicotinic acid mononucleotide adenylyltransferase [[Clostridium] hiranonis] 
gi|493486049|ref|WP_006440843.1|	phosphohydrolase [[Clostridium] hiranonis] 
gi|493486050|ref|WP_006440844.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486051|ref|WP_006440845.1|	leucyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493486052|ref|WP_006440846.1|	membrane protein [[Clostridium] hiranonis] 
gi|493486053|ref|WP_006440847.1|	membrane protein [[Clostridium] hiranonis] 
gi|493486054|ref|WP_006440848.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486055|ref|WP_006440849.1|	asparaginase [[Clostridium] hiranonis] 
gi|493486056|ref|WP_006440850.1|	aspartate aminotransferase [[Clostridium] hiranonis] 
gi|493486057|ref|WP_006440851.1|	threonine dehydratase [[Clostridium] hiranonis] 
gi|493486058|ref|WP_006440852.1|	endoribonuclease L-PSP [[Clostridium] hiranonis] 
gi|493486059|ref|WP_006440853.1|	sorbitol-6-phosphate 2-dehydrogenase [[Clostridium] hiranonis] 
gi|493486060|ref|WP_006440854.1|	transcription antiterminator BglG [[Clostridium] hiranonis] 
gi|493486061|ref|WP_006440855.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486064|ref|WP_006440857.1|	PTS sorbitol transporter subunit IIC [[Clostridium] hiranonis] 
gi|493486065|ref|WP_006440858.1|	PTS sorbitol transporter subunit IIB [[Clostridium] hiranonis] 
gi|493486066|ref|WP_006440859.1|	PTS sorbitol transporter subunit IIA [[Clostridium] hiranonis] 
gi|493486067|ref|WP_006440860.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486068|ref|WP_006440861.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486069|ref|WP_006440862.1|	radical SAM protein [[Clostridium] hiranonis] 
gi|493486070|ref|WP_006440863.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486071|ref|WP_006440864.1|	ubiquinone biosynthesis protein [[Clostridium] hiranonis] 
gi|493486072|ref|WP_006440865.1|	single-stranded DNA exonuclease [[Clostridium] hiranonis] 
gi|493486073|ref|WP_006440866.1|	adenine phosphoribosyltransferase [[Clostridium] hiranonis] 
gi|493486074|ref|WP_006440867.1|	(p)ppGpp synthetase [[Clostridium] hiranonis] 
gi|493486075|ref|WP_006440868.1|	D-tyrosyl-tRNA(Tyr) deacylase [[Clostridium] hiranonis] 
gi|493486076|ref|WP_006440869.1|	hydrolase [[Clostridium] hiranonis] 
gi|493486077|ref|WP_006440870.1|	coproporphyrinogen III oxidase [[Clostridium] hiranonis] 
gi|493486078|ref|WP_006440871.1|	histidyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493486079|ref|WP_006440872.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486080|ref|WP_006440873.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486081|ref|WP_006440874.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486082|ref|WP_006440875.1|	aspartyl-tRNA synthetase [[Clostridium] hiranonis] 
gi|493486083|ref|WP_006440876.1|	calcium-transporting ATPase [[Clostridium] hiranonis] 
gi|493486084|ref|WP_006440877.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486085|ref|WP_006440878.1|	4Fe-4S ferredoxin [[Clostridium] hiranonis] 
gi|493486086|ref|WP_006440879.1|	argininosuccinate lyase [[Clostridium] hiranonis] 
gi|493486087|ref|WP_006440880.1|	D-alanyl-D-alanine carboxypeptidase [[Clostridium] hiranonis] 
gi|493486088|ref|WP_006440881.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486089|ref|WP_006440882.1|	segregation protein A [[Clostridium] hiranonis] 
gi|493486090|ref|WP_006440883.1|	selenocysteine synthase [[Clostridium] hiranonis] 
gi|493486091|ref|WP_006440884.1|	translation elongation factor [[Clostridium] hiranonis] 
gi|493486092|ref|WP_006440885.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486093|ref|WP_006440886.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486094|ref|WP_006440887.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486095|ref|WP_006440888.1|	thiamine biosynthesis lipoprotein ApbE [[Clostridium] hiranonis] 
gi|493486096|ref|WP_006440889.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486097|ref|WP_006440890.1|	uracil-DNA glycosylase [[Clostridium] hiranonis] 
gi|493486098|ref|WP_006440891.1|	thiamine biosynthesis protein ThiF [[Clostridium] hiranonis] 
gi|493486099|ref|WP_006440892.1|	potassium transporter CPA [[Clostridium] hiranonis] 
gi|493486100|ref|WP_006440893.1|	metallo beta-lactamase [[Clostridium] hiranonis] 
gi|493486101|ref|WP_006440894.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486102|ref|WP_006440895.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486103|ref|WP_006440896.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486104|ref|WP_006440897.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486105|ref|WP_006440898.1|	DNA polymerase III subunit delta [[Clostridium] hiranonis] 
gi|493486106|ref|WP_006440899.1|	30S ribosomal protein S20 [[Clostridium] hiranonis] 
gi|493486108|ref|WP_006440900.1|	GTP-binding protein LepA [[Clostridium] hiranonis] 
gi|493486109|ref|WP_006440901.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486110|ref|WP_006440902.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486111|ref|WP_006440903.1|	nitroreductase [[Clostridium] hiranonis] 
gi|493486112|ref|WP_006440904.1|	oxygen-independent coproporphyrinogen III oxidase [[Clostridium] hiranonis] 
gi|493486113|ref|WP_006440905.1|	HrcA family transcriptional regulator [[Clostridium] hiranonis] 
gi|493486114|ref|WP_006440906.1|	molecular chaperone GrpE [[Clostridium] hiranonis] 
gi|493486115|ref|WP_006440907.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493486116|ref|WP_006440908.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493486117|ref|WP_006440909.1|	molecular chaperone DnaJ [[Clostridium] hiranonis] 
gi|493486118|ref|WP_006440910.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486119|ref|WP_006440911.1|	ribosomal protein L11 methyltransferase [[Clostridium] hiranonis] 
gi|493486120|ref|WP_006440912.1|	16S rRNA methyltransferase [[Clostridium] hiranonis] 
gi|493486121|ref|WP_006440913.1|	30S ribosomal protein S12 methylthiotransferase [[Clostridium] hiranonis] 
gi|493486122|ref|WP_006440914.1|	HIT family hydrolase [[Clostridium] hiranonis] 
gi|488933372|ref|WP_002844447.1|	MULTISPECIES: 30S ribosomal protein S21 [Clostridiales] 
gi|493486123|ref|WP_006440915.1|	aspartyl-tRNA amidotransferase subunit B [[Clostridium] hiranonis] 
gi|493486124|ref|WP_006440916.1|	RNA-binding protein [[Clostridium] hiranonis] 
gi|493486125|ref|WP_006440917.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486126|ref|WP_006440918.1|	phosphate starvation protein PhoH [[Clostridium] hiranonis] 
gi|493486127|ref|WP_006440919.1|	heat-shock protein [[Clostridium] hiranonis] 
gi|493486128|ref|WP_006440920.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486129|ref|WP_006440921.1|	GTPase Era [[Clostridium] hiranonis] 
gi|493486130|ref|WP_006440922.1|	divalent cation transporter [[Clostridium] hiranonis] 
gi|493486131|ref|WP_006440923.1|	DNA repair protein RecO [[Clostridium] hiranonis] 
gi|493486132|ref|WP_006440924.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486133|ref|WP_006440925.1|	glycyl-tRNA synthase subunit alpha [[Clostridium] hiranonis] 
gi|493486134|ref|WP_006440926.1|	glycyl-tRNA synthetase subunit beta [[Clostridium] hiranonis] 
gi|493486135|ref|WP_006440927.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486136|ref|WP_006440928.1|	hydrolase [[Clostridium] hiranonis] 
gi|493486137|ref|WP_006440929.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486138|ref|WP_006440930.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486139|ref|WP_006440931.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486142|ref|WP_006440933.1|	4-carboxymuconolactone decarboxylase [[Clostridium] hiranonis] 
gi|493486143|ref|WP_006440934.1|	RNA polymerase sigma 70 [[Clostridium] hiranonis] 
gi|493486144|ref|WP_006440935.1|	histidine kinase [[Clostridium] hiranonis] 
gi|493486145|ref|WP_006440936.1|	anti-sigma factor antagonist [[Clostridium] hiranonis] 
gi|493486146|ref|WP_006440937.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486147|ref|WP_006440938.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486148|ref|WP_006440939.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486149|ref|WP_006440940.1|	3-hydroxyacyl-ACP dehydratase [[Clostridium] hiranonis] 
gi|493486150|ref|WP_006440941.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486151|ref|WP_006440942.1|	DNA gyrase subunit A [[Clostridium] hiranonis] 
gi|493486152|ref|WP_006440943.1|	DNA gyrase subunit B [[Clostridium] hiranonis] 
gi|493486153|ref|WP_006440944.1|	DNA repair protein RecF [[Clostridium] hiranonis] 
gi|493486154|ref|WP_006440945.1|	RNA-binding protein [[Clostridium] hiranonis] 
gi|493486155|ref|WP_006440946.1|	DNA polymerase III subunit beta [[Clostridium] hiranonis] 
gi|493486156|ref|WP_006440947.1|	chromosome replication protein DnaA [[Clostridium] hiranonis] 
gi|493486157|ref|WP_006440948.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486158|ref|WP_006440949.1|	ribonuclease P [[Clostridium] hiranonis] 
gi|493486159|ref|WP_006440950.1|	membrane protein insertion efficiency factor [[Clostridium] hiranonis] 
gi|493486160|ref|WP_006440951.1|	sporulation protein [[Clostridium] hiranonis] 
gi|493486161|ref|WP_006440952.1|	single-stranded DNA-binding protein [[Clostridium] hiranonis] 
gi|493486162|ref|WP_006440953.1|	tRNA modification GTPase [[Clostridium] hiranonis] 
gi|493486163|ref|WP_006440954.1|	tRNA uridine 5-carboxymethylaminomethyl modification protein [[Clostridium] hiranonis] 
gi|493486164|ref|WP_006440955.1|	16S rRNA methyltransferase [[Clostridium] hiranonis] 
gi|493486165|ref|WP_006440956.1|	chromosome partitioning protein ParB [[Clostridium] hiranonis] 
gi|493486166|ref|WP_006440957.1|	O-acetylhomoserine aminocarboxypropyltransferase [[Clostridium] hiranonis] 
gi|493486167|ref|WP_006440958.1|	homoserine O-succinyltransferase [[Clostridium] hiranonis] 
gi|493486168|ref|WP_006440959.1|	plasmid partitioning protein ParB [[Clostridium] hiranonis] 
gi|493486169|ref|WP_006440960.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486170|ref|WP_006440961.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486171|ref|WP_006440962.1|	MerR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493486172|ref|WP_006440963.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486173|ref|WP_006440964.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486174|ref|WP_006440965.1|	aminotransferase [[Clostridium] hiranonis] 
gi|493486175|ref|WP_006440966.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486176|ref|WP_006440967.1|	chloromuconate cycloisomerase [[Clostridium] hiranonis] 
gi|493486177|ref|WP_006440968.1|	beta-carotene 15,15-monooxygenase [[Clostridium] hiranonis] 
gi|493486178|ref|WP_006440969.1|	esterase [[Clostridium] hiranonis] 
gi|493486179|ref|WP_006440970.1|	30S ribosomal protein S6 [[Clostridium] hiranonis] 
gi|493486180|ref|WP_006440971.1|	single-stranded DNA-binding protein [[Clostridium] hiranonis] 
gi|493486181|ref|WP_006440972.1|	30S ribosomal protein S18 [[Clostridium] hiranonis] 
gi|493486182|ref|WP_006440973.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486183|ref|WP_006440974.1|	phosphoesterase [[Clostridium] hiranonis] 
gi|493486185|ref|WP_006440975.1|	50S ribosomal protein L9 [[Clostridium] hiranonis] 
gi|493486186|ref|WP_006440976.1|	replicative DNA helicase [[Clostridium] hiranonis] 
gi|493486187|ref|WP_006440977.1|	30S ribosomal protein S4 [[Clostridium] hiranonis] 
gi|493486188|ref|WP_006440978.1|	metal-dependent hydrolase [[Clostridium] hiranonis] 
gi|493486189|ref|WP_006440979.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486190|ref|WP_006440980.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486191|ref|WP_006440981.1|	DNA replication protein DnaC [[Clostridium] hiranonis] 
gi|493486192|ref|WP_006440982.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486193|ref|WP_006440983.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486194|ref|WP_006440984.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486195|ref|WP_006440985.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486196|ref|WP_006440986.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486197|ref|WP_006440987.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486198|ref|WP_006440988.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486199|ref|WP_006440989.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486200|ref|WP_006440990.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493486201|ref|WP_006440991.1|	beta-lactamase [[Clostridium] hiranonis] 
gi|493486202|ref|WP_006440992.1|	50S rRNA methyltransferase [[Clostridium] hiranonis] 
gi|493486203|ref|WP_006440993.1|	AraC family transcriptional regulator [[Clostridium] hiranonis] 
gi|493486205|ref|WP_006440994.1|	MULTISPECIES: MFS transporter [Clostridiales] 
gi|493486206|ref|WP_006440995.1|	MULTISPECIES: tetracycline resistance protein [Clostridiales] 
