gi|495665869|ref|WP_008390448.1|	hypothetical protein partial [Clostridium sp. SS2/1] 
gi|495668933|ref|WP_008393512.1|	MULTISPECIES: multidrug transporter MatE [Clostridiales] 
gi|495668934|ref|WP_008393513.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668935|ref|WP_008393514.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668936|ref|WP_008393515.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668937|ref|WP_008393516.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668938|ref|WP_008393517.1|	MULTISPECIES: argininosuccinate lyase [Clostridiales] 
gi|495668939|ref|WP_008393518.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668940|ref|WP_008393519.1|	MULTISPECIES: RNA polymerase subunit sigma [Clostridiales] 
gi|495668941|ref|WP_008393520.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668942|ref|WP_008393521.1|	MULTISPECIES: enolase [Clostridiales] 
gi|495668943|ref|WP_008393522.1|	MULTISPECIES: preprotein translocase subunit SecG [Clostridiales] 
gi|495668946|ref|WP_008393525.1|	MULTISPECIES: ribonuclease R [Clostridiales] 
gi|495668948|ref|WP_008393527.1|	single-stranded DNA-binding protein [Clostridium sp. SS2/1] 
gi|495668949|ref|WP_008393528.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668950|ref|WP_008393529.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668951|ref|WP_008393530.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668952|ref|WP_008393531.1|	DNA damage-inducible protein [Clostridium sp. SS2/1] 
gi|495668953|ref|WP_008393532.1|	MULTISPECIES: cytidylate kinase [Clostridiales] 
gi|495668954|ref|WP_008393533.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668955|ref|WP_008393534.1|	MULTISPECIES: methyltransferase [Clostridiales] 
gi|495668956|ref|WP_008393535.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668957|ref|WP_008393536.1|	MULTISPECIES: recombinase [Clostridiales] 
gi|495668958|ref|WP_008393537.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668959|ref|WP_008393538.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668960|ref|WP_008393539.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668961|ref|WP_008393540.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668962|ref|WP_008393541.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668963|ref|WP_008393542.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668964|ref|WP_008393543.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668965|ref|WP_008393544.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668966|ref|WP_008393545.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668967|ref|WP_008393546.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668968|ref|WP_008393547.1|	MULTISPECIES: recombinase [Clostridiales] 
gi|495668969|ref|WP_008393548.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668970|ref|WP_008393549.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668971|ref|WP_008393550.1|	MULTISPECIES: recombinase [Clostridiales] 
gi|495668972|ref|WP_008393551.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668973|ref|WP_008393552.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668974|ref|WP_008393553.1|	MULTISPECIES: endonuclease [Clostridiales] 
gi|495668975|ref|WP_008393554.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668976|ref|WP_008393555.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668977|ref|WP_008393556.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668978|ref|WP_008393557.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668979|ref|WP_008393558.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668980|ref|WP_008393559.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668981|ref|WP_008393560.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668983|ref|WP_008393562.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668984|ref|WP_008393563.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668985|ref|WP_008393564.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668986|ref|WP_008393565.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668987|ref|WP_008393566.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668988|ref|WP_008393567.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668989|ref|WP_008393568.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668990|ref|WP_008393569.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668991|ref|WP_008393570.1|	MULTISPECIES: antitoxin HicB [Clostridiales] 
gi|495668992|ref|WP_008393571.1|	phage portal protein [Clostridium sp. SS2/1] 
gi|495668993|ref|WP_008393572.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668994|ref|WP_008393573.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668995|ref|WP_008393574.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668996|ref|WP_008393575.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|495668997|ref|WP_008393576.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495668998|ref|WP_008393577.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495668999|ref|WP_008393578.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669000|ref|WP_008393579.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669001|ref|WP_008393580.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669004|ref|WP_008393583.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669005|ref|WP_008393584.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669006|ref|WP_008393585.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669008|ref|WP_008393587.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669010|ref|WP_008393589.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669012|ref|WP_008393591.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669013|ref|WP_008393592.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669014|ref|WP_008393593.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669015|ref|WP_008393594.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669016|ref|WP_008393595.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669017|ref|WP_008393596.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669018|ref|WP_008393597.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669019|ref|WP_008393598.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669020|ref|WP_008393599.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669022|ref|WP_008393601.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669023|ref|WP_008393602.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669024|ref|WP_008393603.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669025|ref|WP_008393604.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669026|ref|WP_008393605.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669027|ref|WP_008393606.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669028|ref|WP_008393607.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669029|ref|WP_008393608.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669030|ref|WP_008393609.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669031|ref|WP_008393610.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669032|ref|WP_008393611.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669033|ref|WP_008393612.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669034|ref|WP_008393613.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669035|ref|WP_008393614.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669037|ref|WP_008393616.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669039|ref|WP_008393618.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669040|ref|WP_008393619.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669042|ref|WP_008393621.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669043|ref|WP_008393622.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669045|ref|WP_008393624.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669046|ref|WP_008393625.1|	MULTISPECIES: multidrug transporter MatE [Clostridiales] 
gi|495669047|ref|WP_008393626.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669048|ref|WP_008393627.1|	MULTISPECIES: peptide transporter [Clostridiales] 
gi|495669049|ref|WP_008393628.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669051|ref|WP_008393630.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669053|ref|WP_008393632.1|	MULTISPECIES: peptidase M20 [Clostridiales] 
gi|495669054|ref|WP_008393633.1|	MULTISPECIES: 16S rRNA-processing protein RimM [Clostridiales] 
gi|495669055|ref|WP_008393634.1|	MULTISPECIES: tRNA (guanine-N1)-methyltransferase [Clostridiales] 
gi|495669056|ref|WP_008393635.1|	MULTISPECIES: haloacid dehalogenase [Clostridiales] 
gi|495669057|ref|WP_008393636.1|	MULTISPECIES: 50S ribosomal protein L19 [Clostridiales] 
gi|495669058|ref|WP_008393637.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669059|ref|WP_008393638.1|	MULTISPECIES: GTPase YlqF [Clostridiales] 
gi|495669060|ref|WP_008393639.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669061|ref|WP_008393640.1|	MULTISPECIES: ribonuclease HII [Clostridiales] 
gi|495669062|ref|WP_008393641.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669063|ref|WP_008393642.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669064|ref|WP_008393643.1|	MULTISPECIES: GTP-binding protein Der [Firmicutes] 
gi|495669065|ref|WP_008393644.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669066|ref|WP_008393645.1|	MULTISPECIES: glycerol-3-phosphate dehydrogenase [Clostridiales] 
gi|495669067|ref|WP_008393646.1|	MULTISPECIES: aminotransferase [Clostridiales] 
gi|495669068|ref|WP_008393647.1|	MULTISPECIES: diaminopimelate epimerase [Clostridiales] 
gi|495669069|ref|WP_008393648.1|	MULTISPECIES: UDP-N-acetylmuramyl peptide synthase [Clostridiales] 
gi|495669070|ref|WP_008393649.1|	MULTISPECIES: shikimate 5-dehydrogenase [Clostridiales] 
gi|495669072|ref|WP_008393651.1|	MULTISPECIES: stage IV sporulation protein A [Clostridiales] 
gi|495669074|ref|WP_008393653.1|	MULTISPECIES: 3-oxoacyl-ACP synthase [Clostridiales] 
gi|495669076|ref|WP_008393655.1|	MULTISPECIES: GTP pyrophosphokinase [Clostridiales] 
gi|495669077|ref|WP_008393656.1|	SAM-dependent methyltransferase [Clostridium sp. SS2/1] 
gi|495669078|ref|WP_008393657.1|	RNA pseudouridine synthase [Clostridium sp. SS2/1] 
gi|495669079|ref|WP_008393658.1|	MULTISPECIES: HAD family hydrolase [Clostridiales] 
gi|495669083|ref|WP_008393662.1|	MULTISPECIES: short-chain dehydrogenase [Clostridiales] 
gi|495669084|ref|WP_008393663.1|	MULTISPECIES: pseudouridine synthase [Clostridiales] 
gi|495669086|ref|WP_008393665.1|	MULTISPECIES: endonuclease [Clostridiales] 
gi|495669087|ref|WP_008393666.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669088|ref|WP_008393667.1|	MULTISPECIES: guanylate kinase [Clostridiales] 
gi|495669089|ref|WP_008393668.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669090|ref|WP_008393669.1|	MULTISPECIES: UDP-diphosphatase [Clostridiales] 
gi|495669092|ref|WP_008393671.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669093|ref|WP_008393672.1|	metal-dependent phosphohydrolase [Clostridium sp. SS2/1] 
gi|495669094|ref|WP_008393673.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669095|ref|WP_008393674.1|	MULTISPECIES: DNA primase [Clostridiales] 
gi|495669096|ref|WP_008393675.1|	MULTISPECIES: RNA polymerase sigma factor RpoD [Clostridiales] 
gi|495669097|ref|WP_008393676.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669098|ref|WP_008393677.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669104|ref|WP_008393683.1|	MULTISPECIES: ATPase AAA [Clostridiales] 
gi|495669105|ref|WP_008393684.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669106|ref|WP_008393685.1|	MULTISPECIES: N-acetylmannosamine-6-phosphate 2-epimerase [Clostridiales] 
gi|495669107|ref|WP_008393686.1|	MULTISPECIES: RpiR family transcriptional regulator [Clostridiales] 
gi|495669108|ref|WP_008393687.1|	MULTISPECIES: glucosamine-6-phosphate deaminase [Clostridiales] 
gi|495669109|ref|WP_008393688.1|	ferredoxin [Clostridium sp. SS2/1] 
gi|495669110|ref|WP_008393689.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669115|ref|WP_008393694.1|	MULTISPECIES: hydrolase [Clostridiales] 
gi|495669116|ref|WP_008393695.1|	MULTISPECIES: ABC transporter substrate-binding protein [Clostridiales] 
gi|495669117|ref|WP_008393696.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|495669118|ref|WP_008393697.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|495669119|ref|WP_008393698.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|495669120|ref|WP_008393699.1|	MULTISPECIES: ABC transporter permease [Clostridiales] 
gi|495669125|ref|WP_008393704.1|	MULTISPECIES: LysR family transcriptional regulator [Clostridiales] 
gi|495669127|ref|WP_008393706.1|	MULTISPECIES: DNA methyltransferase [Clostridiales] 
gi|495669128|ref|WP_008393707.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669129|ref|WP_008393708.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669131|ref|WP_008393710.1|	MULTISPECIES: integrase [Clostridiales] 
gi|495669133|ref|WP_008393712.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669138|ref|WP_008393717.1|	DEAD/DEAH box helicase [Clostridium sp. SS2/1] 
gi|495669139|ref|WP_008393718.1|	16S rRNA methyltransferase [Clostridium sp. SS2/1] 
gi|495669140|ref|WP_008393719.1|	PTS fructose transporter subunit IIC [Clostridium sp. SS2/1] 
gi|495669141|ref|WP_008393720.1|	MULTISPECIES: 6-pyruvoyl-tetrahydropterin synthase [Clostridiales] 
gi|495669142|ref|WP_008393721.1|	MULTISPECIES: radical SAM protein [Clostridiales] 
gi|495669143|ref|WP_008393722.1|	MULTISPECIES: GTP cyclohydrolase [Clostridiales] 
gi|495669144|ref|WP_008393723.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669145|ref|WP_008393724.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669146|ref|WP_008393725.1|	NADPH-dependent butanol dehydrogenase [Clostridium sp. SS2/1] 
gi|495669147|ref|WP_008393726.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669148|ref|WP_008393727.1|	multidrug transporter MatE [Clostridium sp. SS2/1] 
gi|495669149|ref|WP_008393728.1|	glutamate synthase [Clostridium sp. SS2/1] 
gi|495669150|ref|WP_008393729.1|	MULTISPECIES: glutamate synthase subunit beta [Clostridiales] 
gi|495669151|ref|WP_008393730.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669152|ref|WP_008393731.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669153|ref|WP_008393732.1|	MULTISPECIES: (2Fe-2S)-binding protein [Clostridiales] 
gi|495669154|ref|WP_008393733.1|	MULTISPECIES: NUDIX hydrolase [Clostridiales] 
gi|495669155|ref|WP_008393734.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669156|ref|WP_008393735.1|	MULTISPECIES: Rrf2 family transcriptional regulator [Clostridiales] 
gi|495669157|ref|WP_008393736.1|	MULTISPECIES: cysteine synthase [Clostridiales] 
gi|495669158|ref|WP_008393737.1|	DNA polymerase I [Clostridium sp. SS2/1] 
gi|495669159|ref|WP_008393738.1|	MULTISPECIES: dephospho-CoA kinase [Clostridiales] 
gi|495669162|ref|WP_008393741.1|	MULTISPECIES: ribonuclease Z [Clostridiales] 
gi|495669163|ref|WP_008393742.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669164|ref|WP_008393743.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669166|ref|WP_008393745.1|	MULTISPECIES: tyrosyl-tRNA synthetase [Clostridiales] 
gi|495669167|ref|WP_008393746.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669169|ref|WP_008393748.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669170|ref|WP_008393749.1|	transglutaminase [Clostridium sp. SS2/1] 
gi|495669171|ref|WP_008393750.1|	MULTISPECIES: haloacid dehalogenase [Clostridiales] 
gi|495669172|ref|WP_008393751.1|	ArsR family transcriptional regulator [Clostridium sp. SS2/1] 
gi|495669173|ref|WP_008393752.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669174|ref|WP_008393753.1|	MULTISPECIES: pyruvate formate-lyase [Clostridiales] 
gi|495669175|ref|WP_008393754.1|	MULTISPECIES: pyruvate formate lyase-activating protein [Clostridiales] 
gi|495669176|ref|WP_008393755.1|	MULTISPECIES: fructose-bisphosphate aldolase [Clostridiales] 
gi|495669177|ref|WP_008393756.1|	MULTISPECIES: DeoR family transcriptional regulator [Clostridiales] 
gi|495669178|ref|WP_008393757.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669179|ref|WP_008393758.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669180|ref|WP_008393759.1|	HrcA family transcriptional regulator [Clostridium sp. SS2/1] 
gi|495669181|ref|WP_008393760.1|	MULTISPECIES: molecular chaperone GrpE [Clostridiales] 
gi|495669182|ref|WP_008393761.1|	MULTISPECIES: molecular chaperone DnaK [Clostridiales] 
gi|495669183|ref|WP_008393762.1|	MULTISPECIES: molecular chaperone DnaJ [Clostridiales] 
gi|495669184|ref|WP_008393763.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669185|ref|WP_008393764.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669186|ref|WP_008393765.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669187|ref|WP_008393766.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669188|ref|WP_008393767.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669189|ref|WP_008393768.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669190|ref|WP_008393769.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669192|ref|WP_008393771.1|	GntR family transcriptional regulator [Clostridium sp. SS2/1] 
gi|495669194|ref|WP_008393773.1|	MULTISPECIES: pyridoxal biosynthesis lyase [Clostridiales] 
gi|495669196|ref|WP_008393775.1|	MULTISPECIES: glutamine amidotransferase [Clostridiales] 
gi|495669197|ref|WP_008393776.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669198|ref|WP_008393777.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669199|ref|WP_008393778.1|	transposase [Clostridium sp. SS2/1] 
gi|495669203|ref|WP_008393782.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495665894|ref|WP_008390473.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669205|ref|WP_008393784.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669206|ref|WP_008393785.1|	MULTISPECIES: thymidylate kinase [Clostridiales] 
gi|495669207|ref|WP_008393786.1|	MULTISPECIES: DNA polymerase III subunit delta [Clostridiales] 
gi|495669208|ref|WP_008393787.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669209|ref|WP_008393788.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669210|ref|WP_008393789.1|	MULTISPECIES: methyltransferase [Clostridiales] 
gi|495669212|ref|WP_008393791.1|	MULTISPECIES: AbrB family transcriptional regulator [Firmicutes] 
gi|495669214|ref|WP_008393793.1|	MULTISPECIES: methionyl-tRNA synthetase [Clostridiales] 
gi|495669215|ref|WP_008393794.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669217|ref|WP_008393796.1|	MULTISPECIES: phosphoenolpyruvate carboxykinase [Clostridiales] 
gi|495669218|ref|WP_008393797.1|	MULTISPECIES: MarR family transcriptional regulator [Clostridiales] 
gi|495669219|ref|WP_008393798.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669220|ref|WP_008393799.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495667864|ref|WP_008392443.1|	RNA-directed DNA polymerase [Clostridium sp. SS2/1] 
gi|495666093|ref|WP_008390672.1|	transposase [Clostridium sp. SS2/1] 
gi|495669221|ref|WP_008393800.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669222|ref|WP_008393801.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669223|ref|WP_008393802.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669224|ref|WP_008393803.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669225|ref|WP_008393804.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669226|ref|WP_008393805.1|	ribonucleoside-triphosphate reductase [Clostridium sp. SS2/1] 
gi|495669227|ref|WP_008393806.1|	MULTISPECIES: radical SAM protein [Clostridiales] 
gi|495669228|ref|WP_008393807.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669229|ref|WP_008393808.1|	MULTISPECIES: excinuclease ABC subunit C [Clostridiales] 
gi|495669230|ref|WP_008393809.1|	HPr kinase [Clostridium sp. SS2/1] 
gi|495669231|ref|WP_008393810.1|	MULTISPECIES: glucokinase [Clostridiales] 
gi|495669232|ref|WP_008393811.1|	MULTISPECIES: UDP-N-acetylenolpyruvoylglucosamine reductase [Clostridiales] 
gi|495669233|ref|WP_008393812.1|	MULTISPECIES: glmZ(sRNA)-inactivating NTPase [Clostridiales] 
gi|495669234|ref|WP_008393813.1|	MULTISPECIES: sporulation protein [Clostridiales] 
gi|495669235|ref|WP_008393814.1|	MULTISPECIES: HPr kinase [Clostridiales] 
gi|495669236|ref|WP_008393815.1|	fibronectin [Clostridium sp. SS2/1] 
gi|495669238|ref|WP_008393817.1|	glucose-6-phosphate isomerase [Clostridium sp. SS2/1] 
gi|495669239|ref|WP_008393818.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669240|ref|WP_008393819.1|	transporter [Clostridium sp. SS2/1] 
gi|495669241|ref|WP_008393820.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669242|ref|WP_008393821.1|	transposase [Clostridium sp. SS2/1] 
gi|495669244|ref|WP_008393823.1|	MULTISPECIES: carbon starvation protein CstA [Clostridiales] 
gi|495669245|ref|WP_008393824.1|	MULTISPECIES: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Clostridiales] 
gi|495669247|ref|WP_008393826.1|	MULTISPECIES: DNA polymerase III subunit alpha [Clostridiales] 
gi|495669248|ref|WP_008393827.1|	MULTISPECIES: 6-phosphofructokinase [Clostridiales] 
gi|495669249|ref|WP_008393828.1|	MULTISPECIES: potassium transporter KtrB [Clostridiales] 
gi|495669250|ref|WP_008393829.1|	MULTISPECIES: potassium transporter TrkA [Clostridiales] 
gi|495669251|ref|WP_008393830.1|	MULTISPECIES: RNA methyltransferase [Clostridiales] 
gi|495669252|ref|WP_008393831.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|495669253|ref|WP_008393832.1|	MULTISPECIES: peptidase [Clostridiales] 
gi|495669254|ref|WP_008393833.1|	MULTISPECIES: lipase [Clostridiales] 
gi|495669255|ref|WP_008393834.1|	MULTISPECIES: ornithine carbamoyltransferase [Clostridiales] 
gi|495669259|ref|WP_008393838.1|	MULTISPECIES: biotin--acetyl-CoA-carboxylase ligase [Clostridiales] 
gi|495669260|ref|WP_008393839.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669261|ref|WP_008393840.1|	MULTISPECIES: pantothenate kinase [Clostridiales] 
gi|495669262|ref|WP_008393841.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669263|ref|WP_008393842.1|	MULTISPECIES: transcription elongation factor GreA [Clostridiales] 
gi|495669264|ref|WP_008393843.1|	lysyl-tRNA synthetase [Clostridium sp. SS2/1] 
gi|495669265|ref|WP_008393844.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669266|ref|WP_008393845.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669268|ref|WP_008393847.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669269|ref|WP_008393848.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669270|ref|WP_008393849.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669271|ref|WP_008393850.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669272|ref|WP_008393851.1|	flavodoxin [Clostridium sp. SS2/1] 
gi|495669273|ref|WP_008393852.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|491489485|ref|WP_005347223.1|	MULTISPECIES: flavodoxin [Clostridiales] 
gi|491489488|ref|WP_005347226.1|	MULTISPECIES: galactoside O-acetyltransferase [Clostridiales] 
gi|495669274|ref|WP_008393853.1|	MULTISPECIES: oxidoreductase [Clostridiales] 
gi|495669275|ref|WP_008393854.1|	cupin [Clostridium sp. SS2/1] 
gi|495649126|ref|WP_008373705.1|	MULTISPECIES: transcriptional regulator [Clostridiales] 
gi|495669276|ref|WP_008393855.1|	MULTISPECIES: LysR family transcriptional regulator [Clostridiales] 
gi|495669277|ref|WP_008393856.1|	cysteine transporter [Clostridium sp. SS2/1] 
gi|495669278|ref|WP_008393857.1|	hypothetical protein [Clostridium sp. SS2/1] 
gi|495669280|ref|WP_008393859.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495669281|ref|WP_008393860.1|	MULTISPECIES: XRE family transcriptional regulator [Clostridiales] 
gi|495669282|ref|WP_008393861.1|	MULTISPECIES: hydroxylamine reductase [Clostridiales] 
gi|495669283|ref|WP_008393862.1|	MULTISPECIES: Crp/Fnr family transcriptional regulator [Clostridiales] 
gi|495669285|ref|WP_008393864.1|	multidrug transporter MatE [Clostridium sp. SS2/1] 
gi|495669287|ref|WP_008393866.1|	MULTISPECIES: amino acid carrier protein [Clostridiales] 
gi|495669289|ref|WP_008393868.1|	MULTISPECIES: ABC transporter substrate-binding protein [Clostridiales] 
gi|495669291|ref|WP_008393870.1|	heat-shock protein Hsp90 [Clostridium sp. SS2/1] 
