gi|490742429|ref|WP_004604737.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490745475|ref|WP_004607783.1|	PhoB family transcriptional regulator [[Clostridium] scindens] 
gi|490745476|ref|WP_004607784.1|	D-Ala-D-Ala carboxypeptidase [[Clostridium] scindens] 
gi|490745477|ref|WP_004607785.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745478|ref|WP_004607786.1|	MULTISPECIES: SAM-dependent methyltransferase [Lachnospiraceae] 
gi|490745479|ref|WP_004607787.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745480|ref|WP_004607788.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745481|ref|WP_004607789.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745482|ref|WP_004607790.1|	transcriptional regulator [[Clostridium] scindens] 
gi|490745483|ref|WP_004607791.1|	membrane protein [[Clostridium] scindens] 
gi|490745484|ref|WP_004607792.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745485|ref|WP_004607793.1|	permease [[Clostridium] scindens] 
gi|490745486|ref|WP_004607794.1|	TetR family transcriptional regulator [[Clostridium] scindens] 
gi|490745487|ref|WP_004607795.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745488|ref|WP_004607796.1|	MULTISPECIES: aminoacyl-tRNA synthetase [Lachnospiraceae] 
gi|490745489|ref|WP_004607797.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745490|ref|WP_004607798.1|	MULTISPECIES: 3-hydroxyacyl-ACP dehydratase [Lachnospiraceae] 
gi|490745491|ref|WP_004607799.1|	MULTISPECIES: cysteine desulfurase [Lachnospiraceae] 
gi|490745492|ref|WP_004607800.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745493|ref|WP_004607801.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745494|ref|WP_004607802.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745495|ref|WP_004607803.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745496|ref|WP_004607804.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745497|ref|WP_004607805.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745498|ref|WP_004607806.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745499|ref|WP_004607807.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745500|ref|WP_004607808.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745501|ref|WP_004607809.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745502|ref|WP_004607810.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745503|ref|WP_004607811.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745504|ref|WP_004607812.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745505|ref|WP_004607813.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745506|ref|WP_004607814.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745507|ref|WP_004607815.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745508|ref|WP_004607816.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745509|ref|WP_004607817.1|	transcriptional regulator [[Clostridium] scindens] 
gi|490745510|ref|WP_004607818.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745511|ref|WP_004607819.1|	membrane protein [[Clostridium] scindens] 
gi|490745512|ref|WP_004607820.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745513|ref|WP_004607821.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745514|ref|WP_004607822.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745515|ref|WP_004607823.1|	recombinase [[Clostridium] scindens] 
gi|490745516|ref|WP_004607824.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745517|ref|WP_004607825.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745518|ref|WP_004607826.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745519|ref|WP_004607827.1|	integrase [[Clostridium] scindens] 
gi|490745520|ref|WP_004607828.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745521|ref|WP_004607829.1|	DNA-binding protein [[Clostridium] scindens] 
gi|490745522|ref|WP_004607830.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745523|ref|WP_004607831.1|	GMP synthase [[Clostridium] scindens] 
gi|490745524|ref|WP_004607832.1|	multidrug transporter MatE [[Clostridium] scindens] 
gi|490745525|ref|WP_004607833.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745526|ref|WP_004607834.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745527|ref|WP_004607835.1|	histidine kinase [[Clostridium] scindens] 
gi|490745528|ref|WP_004607836.1|	ABC transporter substrate-binding protein [[Clostridium] scindens] 
gi|490745529|ref|WP_004607837.1|	MULTISPECIES: stage III sporulation protein D [Lachnospiraceae] 
gi|490745530|ref|WP_004607838.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745531|ref|WP_004607839.1|	sodium-dependent tryptophan transporter [[Clostridium] scindens] 
gi|490745532|ref|WP_004607840.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745533|ref|WP_004607841.1|	MULTISPECIES: phospholipase D [Lachnospiraceae] 
gi|490745534|ref|WP_004607842.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745535|ref|WP_004607843.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745536|ref|WP_004607844.1|	glutamate racemase [[Clostridium] scindens] 
gi|490745537|ref|WP_004607845.1|	MULTISPECIES: 6-phosphofructokinase [Clostridiales] 
gi|490745538|ref|WP_004607846.1|	DNA polymerase III subunit alpha [[Clostridium] scindens] 
gi|490745539|ref|WP_004607847.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745540|ref|WP_004607848.1|	MULTISPECIES: polyA polymerase [Lachnospiraceae] 
gi|490745541|ref|WP_004607849.1|	MULTISPECIES: RNA-binding protein [Lachnospiraceae] 
gi|490745542|ref|WP_004607850.1|	MULTISPECIES: acyl-ACP thioesterase [Lachnospiraceae] 
gi|490745543|ref|WP_004607851.1|	cation diffusion facilitator family transporter [[Clostridium] scindens] 
gi|490745544|ref|WP_004607852.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745545|ref|WP_004607853.1|	MULTISPECIES: GntR family transcriptional regulator [Lachnospiraceae] 
gi|490745546|ref|WP_004607854.1|	MULTISPECIES: 4-diphosphocytidyl-2C-methyl-D-erythritol kinase [Lachnospiraceae] 
gi|490745547|ref|WP_004607855.1|	peptidoglycan-binding protein [[Clostridium] scindens] 
gi|490745548|ref|WP_004607856.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745549|ref|WP_004607857.1|	MULTISPECIES: 4-alpha-glucanotransferase [Lachnospiraceae] 
gi|490745550|ref|WP_004607858.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745551|ref|WP_004607859.1|	NADH-dependent flavin oxidoreductase [[Clostridium] scindens] 
gi|490745552|ref|WP_004607860.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745553|ref|WP_004607861.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745554|ref|WP_004607862.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745555|ref|WP_004607863.1|	bile acid 7-alpha dehydratase [[Clostridium] scindens] 
gi|490745556|ref|WP_004607864.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745557|ref|WP_004607865.1|	bile acid-CoA ligase [[Clostridium] scindens] 
gi|490745558|ref|WP_004607866.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745559|ref|WP_004607867.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745560|ref|WP_004607868.1|	1-acyl-sn-glycerol-3-phosphate acyltransferase [[Clostridium] scindens] 
gi|490745561|ref|WP_004607869.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745562|ref|WP_004607870.1|	nicotinate phosphoribosyltransferase [[Clostridium] scindens] 
gi|490745563|ref|WP_004607871.1|	MULTISPECIES: D-alanine--D-alanine ligase [Lachnospiraceae] 
gi|490745564|ref|WP_004607872.1|	UDP-N-acetylmuramoylalanyl-D-glutamyl-2 6-diaminopimelate--D-alanyl-D-alanine ligase [[Clostridium] scindens] 
gi|490745565|ref|WP_004607873.1|	HAD family hydrolase [[Clostridium] scindens] 
gi|490745566|ref|WP_004607874.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745567|ref|WP_004607875.1|	ABC transporter permease [[Clostridium] scindens] 
gi|490745568|ref|WP_004607876.1|	MULTISPECIES: amino acid ABC transporter substrate-binding protein [Lachnospiraceae] 
gi|490745569|ref|WP_004607877.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745570|ref|WP_004607878.1|	Fe-S oxidoreductase [[Clostridium] scindens] 
gi|490745571|ref|WP_004607879.1|	MULTISPECIES: 5,10-methylenetetrahydrofolate reductase [Lachnospiraceae] 
gi|490745572|ref|WP_004607880.1|	MULTISPECIES: LysR family transcriptional regulator [Lachnospiraceae] 
gi|490745573|ref|WP_004607881.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745574|ref|WP_004607882.1|	MULTISPECIES: pyruvate kinase [Lachnospiraceae] 
gi|490745575|ref|WP_004607883.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745576|ref|WP_004607884.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745577|ref|WP_004607885.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745578|ref|WP_004607886.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745579|ref|WP_004607887.1|	alpha/beta hydrolase [[Clostridium] scindens] 
gi|490745580|ref|WP_004607888.1|	methylated-DNA--protein-cysteine methyltransferase [[Clostridium] scindens] 
gi|490745581|ref|WP_004607889.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745582|ref|WP_004607890.1|	LysR family transcriptional regulator [[Clostridium] scindens] 
gi|490745583|ref|WP_004607891.1|	permease [[Clostridium] scindens] 
gi|490745584|ref|WP_004607892.1|	adenine deaminase [[Clostridium] scindens] 
gi|490745585|ref|WP_004607893.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745586|ref|WP_004607894.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745587|ref|WP_004607895.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745588|ref|WP_004607896.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745589|ref|WP_004607897.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745590|ref|WP_004607898.1|	MULTISPECIES: nucleotidyltransferase [Lachnospiraceae] 
gi|490745591|ref|WP_004607899.1|	RNA methyltransferase [[Clostridium] scindens] 
gi|490745592|ref|WP_004607900.1|	MULTISPECIES: hydrolase [Lachnospiraceae] 
gi|490745593|ref|WP_004607901.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745594|ref|WP_004607902.1|	DNA mismatch repair protein MutS [[Clostridium] scindens] 
gi|490745595|ref|WP_004607903.1|	MULTISPECIES: PhoP family transcriptional regulator [Lachnospiraceae] 
gi|490745596|ref|WP_004607904.1|	MULTISPECIES: histidine kinase [Lachnospiraceae] 
gi|490745597|ref|WP_004607905.1|	MULTISPECIES: sugar ABC transporter substrate-binding protein [Lachnospiraceae] 
gi|490745598|ref|WP_004607906.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745599|ref|WP_004607907.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745600|ref|WP_004607908.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745601|ref|WP_004607909.1|	MULTISPECIES: replicative DNA helicase [Lachnospiraceae] 
gi|490745602|ref|WP_004607910.1|	50S ribosomal protein L9 [[Clostridium] scindens] 
gi|490745603|ref|WP_004607911.1|	DHH family phosphoesterase [[Clostridium] scindens] 
gi|490745604|ref|WP_004607912.1|	MULTISPECIES: UDP-galactose-4-epimerase [Lachnospiraceae] 
gi|490745605|ref|WP_004607913.1|	mucin desulfatase [[Clostridium] scindens] 
gi|490745606|ref|WP_004607914.1|	MULTISPECIES: nucleotidyltransferase [Lachnospiraceae] 
gi|490745607|ref|WP_004607915.1|	sugar ABC transporter permease [[Clostridium] scindens] 
gi|490745608|ref|WP_004607916.1|	MULTISPECIES: sugar ABC transporter permease [Lachnospiraceae] 
gi|490745609|ref|WP_004607917.1|	ABC transporter substrate-binding protein [[Clostridium] scindens] 
gi|490745610|ref|WP_004607918.1|	AraC family transcriptional regulator [[Clostridium] scindens] 
gi|490745611|ref|WP_004607919.1|	glucosamine-6-phosphate deaminase [[Clostridium] scindens] 
gi|490745612|ref|WP_004607920.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745613|ref|WP_004607921.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745614|ref|WP_004607922.1|	MULTISPECIES: beta-lactamase [Lachnospiraceae] 
gi|490745615|ref|WP_004607923.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745616|ref|WP_004607924.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745617|ref|WP_004607925.1|	MULTISPECIES: 30S ribosomal protein S18 [Clostridiales] 
gi|490745618|ref|WP_004607926.1|	MULTISPECIES: single-stranded DNA-binding protein [Lachnospiraceae] 
gi|490745619|ref|WP_004607927.1|	MULTISPECIES: 30S ribosomal protein S6 [Lachnospiraceae] 
gi|490745620|ref|WP_004607928.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745621|ref|WP_004607929.1|	sortase [[Clostridium] scindens] 
gi|490745622|ref|WP_004607930.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745623|ref|WP_004607931.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745624|ref|WP_004607932.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745625|ref|WP_004607933.1|	MULTISPECIES: molecular chaperone DnaJ [Lachnospiraceae] 
gi|490745626|ref|WP_004607934.1|	flavodoxin [[Clostridium] scindens] 
gi|490745627|ref|WP_004607935.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745628|ref|WP_004607936.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745629|ref|WP_004607937.1|	MULTISPECIES: cupin [Lachnospiraceae] 
gi|490745630|ref|WP_004607938.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745631|ref|WP_004607939.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745632|ref|WP_004607940.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745633|ref|WP_004607941.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745634|ref|WP_004607942.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745635|ref|WP_004607943.1|	sugar ABC transporter permease [[Clostridium] scindens] 
gi|490745636|ref|WP_004607944.1|	sugar ABC transporter permease [[Clostridium] scindens] 
gi|490745637|ref|WP_004607945.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745638|ref|WP_004607946.1|	hydroxylamine reductase [[Clostridium] scindens] 
gi|490745639|ref|WP_004607947.1|	MULTISPECIES: cyclic nucleotide-binding protein [Lachnospiraceae] 
gi|490745640|ref|WP_004607948.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745641|ref|WP_004607949.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745642|ref|WP_004607950.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745643|ref|WP_004607951.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490745644|ref|WP_004607952.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745645|ref|WP_004607953.1|	conjugative transfer protein [[Clostridium] scindens] 
gi|488666344|ref|WP_002595174.1|	MULTISPECIES: membrane protein [Firmicutes] 
gi|490745646|ref|WP_004607954.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745647|ref|WP_004607955.1|	conjugal transfer protein TraE [[Clostridium] scindens] 
gi|488632488|ref|WP_002569173.1|	MULTISPECIES: DNA methylase N-4 [Clostridiales] 
gi|490745648|ref|WP_004607956.1|	conjugal transfer protein [[Clostridium] scindens] 
gi|490745649|ref|WP_004607957.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745650|ref|WP_004607958.1|	MULTISPECIES: cell surface protein [Clostridiales] 
gi|490745651|ref|WP_004607959.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745652|ref|WP_004607960.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745653|ref|WP_004607961.1|	DNA topoisomerase III [[Clostridium] scindens] 
gi|490745655|ref|WP_004607963.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745654|ref|WP_004607962.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745656|ref|WP_004607964.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745657|ref|WP_004607965.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|488648468|ref|WP_002585089.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745658|ref|WP_004607966.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745659|ref|WP_004607967.1|	hypothetical protein [[Clostridium] scindens] 
gi|488665488|ref|WP_002594337.1|	MULTISPECIES: excisionase [Clostridiales] 
gi|490745660|ref|WP_004607968.1|	hypothetical protein [[Clostridium] scindens] 
gi|488664867|ref|WP_002593723.1|	MULTISPECIES: relaxase [Lachnoclostridium] 
gi|488648465|ref|WP_002585086.1|	MULTISPECIES: mobilization protein [Clostridiales] 
gi|490745661|ref|WP_004607969.1|	MULTISPECIES: DNA-binding protein [Clostridiales] 
gi|490745662|ref|WP_004607970.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745663|ref|WP_004607971.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490745664|ref|WP_004607972.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|488661675|ref|WP_002590583.1|	MULTISPECIES: transcriptional regulator [Bacteria] 
gi|490745665|ref|WP_004607973.1|	MULTISPECIES: transposase [Clostridiales] 
gi|488632505|ref|WP_002569190.1|	MULTISPECIES: recombinase [Clostridiales] 
gi|490745666|ref|WP_004607974.1|	MULTISPECIES: recombinase [Clostridiales] 
gi|446175321|ref|WP_000253176.1|	MULTISPECIES: stage II sporulation protein R [Firmicutes] 
gi|447129730|ref|WP_001206986.1|	MULTISPECIES: seryl-tRNA synthetase [Firmicutes] 
gi|446666354|ref|WP_000743700.1|	MULTISPECIES: plasmid stablization protein ParB [Firmicutes] 
gi|446139792|ref|WP_000217647.1|	MULTISPECIES: recombinase [Firmicutes] 
gi|489629669|ref|WP_003534109.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|487736468|ref|WP_001820667.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|489629667|ref|WP_003534107.1|	MULTISPECIES: RNA polymerase subunit sigma [Firmicutes] 
gi|490334104|ref|WP_004223526.1|	MULTISPECIES: RNA polymerase subunit sigma [Clostridiales] 
gi|446246040|ref|WP_000323895.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|446163854|ref|WP_000241709.1|	MULTISPECIES: RNA polymerase sigma factor [Bacteria] 
gi|490745667|ref|WP_004607975.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|488867516|ref|WP_002779755.1|	MULTISPECIES: conjugal transfer protein [Bacteria] 
gi|446614412|ref|WP_000691758.1|	MULTISPECIES: tetracycline resistance protein tetM [Bacteria] 
gi|447052666|ref|WP_001129922.1|	MULTISPECIES: hypothetical protein [Bacteria] 
gi|490745668|ref|WP_004607976.1|	DNA helicase [[Clostridium] scindens] 
gi|490745669|ref|WP_004607977.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745670|ref|WP_004607978.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745671|ref|WP_004607979.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745672|ref|WP_004607980.1|	hypothetical protein [[Clostridium] scindens] 
gi|488679115|ref|WP_002607887.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|490745673|ref|WP_004607981.1|	TonB-dependent receptor [[Clostridium] scindens] 
gi|490745674|ref|WP_004607982.1|	plasmid stablization protein ParB [[Clostridium] scindens] 
gi|490745675|ref|WP_004607983.1|	chromosome partitioning protein ParA [[Clostridium] scindens] 
gi|490742679|ref|WP_004604987.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742680|ref|WP_004604988.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745676|ref|WP_004607984.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745677|ref|WP_004607985.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745678|ref|WP_004607986.1|	Cro/Cl family transcriptional regulator [[Clostridium] scindens] 
gi|490745679|ref|WP_004607987.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745680|ref|WP_004607988.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745681|ref|WP_004607989.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745682|ref|WP_004607990.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745683|ref|WP_004607991.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745684|ref|WP_004607992.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745685|ref|WP_004607993.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745686|ref|WP_004607994.1|	DEAD/DEAH box helicase [[Clostridium] scindens] 
gi|490745687|ref|WP_004607995.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745688|ref|WP_004607996.1|	MFS transporter [[Clostridium] scindens] 
gi|490745689|ref|WP_004607997.1|	ATPase [[Clostridium] scindens] 
gi|490745690|ref|WP_004607998.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745691|ref|WP_004607999.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745692|ref|WP_004608000.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745693|ref|WP_004608001.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745694|ref|WP_004608002.1|	transposase [[Clostridium] scindens] 
gi|490745696|ref|WP_004608004.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745695|ref|WP_004608003.1|	transposase [[Clostridium] scindens] 
gi|490745697|ref|WP_004608005.1|	transposase [[Clostridium] scindens] 
gi|490745698|ref|WP_004608006.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745699|ref|WP_004608007.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745700|ref|WP_004608008.1|	hypothetical protein [[Clostridium] scindens] 
gi|490743174|ref|WP_004605482.1|	MULTISPECIES: ATP-binding protein [Lachnospiraceae] 
gi|490742544|ref|WP_004604852.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490745701|ref|WP_004608009.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745702|ref|WP_004608010.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745703|ref|WP_004608011.1|	ABC transporter ATP-binding protein [[Clostridium] scindens] 
gi|490745704|ref|WP_004608012.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745705|ref|WP_004608013.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745706|ref|WP_004608014.1|	hypothetical protein [[Clostridium] scindens] 
gi|490743497|ref|WP_004605805.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745707|ref|WP_004608015.1|	hypothetical protein [[Clostridium] scindens] 
gi|490743175|ref|WP_004605483.1|	integrase [[Clostridium] scindens] 
gi|490745708|ref|WP_004608016.1|	ATP-binding protein [[Clostridium] scindens] 
gi|490745709|ref|WP_004608017.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745710|ref|WP_004608018.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745711|ref|WP_004608019.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745712|ref|WP_004608020.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745713|ref|WP_004608021.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745714|ref|WP_004608022.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745715|ref|WP_004608023.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745716|ref|WP_004608024.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745717|ref|WP_004608025.1|	hypothetical protein [[Clostridium] scindens] 
gi|488290359|ref|WP_002361567.1|	chloramphenicol acetyltransferase [[Clostridium] scindens] 
gi|490745718|ref|WP_004608026.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745719|ref|WP_004608027.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745720|ref|WP_004608028.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745721|ref|WP_004608029.1|	hypothetical protein [[Clostridium] scindens] 
gi|447042106|ref|WP_001119362.1|	MULTISPECIES: transposase [Bacteria] 
gi|490745722|ref|WP_004608030.1|	MULTISPECIES: 4-carboxymuconolactone decarboxylase [Lachnospiraceae] 
gi|490745723|ref|WP_004608031.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745724|ref|WP_004608032.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745725|ref|WP_004608033.1|	phosphopantothenoylcysteine decarboxylase [[Clostridium] scindens] 
gi|490745726|ref|WP_004608034.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490742616|ref|WP_004604924.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745727|ref|WP_004608035.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742617|ref|WP_004604925.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742618|ref|WP_004604926.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742619|ref|WP_004604927.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742620|ref|WP_004604928.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742621|ref|WP_004604929.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490742622|ref|WP_004604930.1|	hypothetical protein [[Clostridium] scindens] 
gi|490742623|ref|WP_004604931.1|	transposase [[Clostridium] scindens] 
gi|490745728|ref|WP_004608036.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745729|ref|WP_004608037.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490745730|ref|WP_004608038.1|	hypothetical protein partial [[Clostridium] scindens] 
gi|490745731|ref|WP_004608039.1|	transposase [[Clostridium] scindens] 
gi|490745732|ref|WP_004608040.1|	resolvase [[Clostridium] scindens] 
gi|490745733|ref|WP_004608041.1|	amidohydrolase [[Clostridium] scindens] 
gi|490745734|ref|WP_004608042.1|	N-acetyltransferase GCN5 [[Clostridium] scindens] 
gi|490745735|ref|WP_004608043.1|	phosphatidylglycerophosphate synthase [[Clostridium] scindens] 
gi|490745736|ref|WP_004608044.1|	glyoxalase [[Clostridium] scindens] 
gi|490745737|ref|WP_004608045.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745738|ref|WP_004608046.1|	cell filamentation protein [[Clostridium] scindens] 
gi|490745739|ref|WP_004608047.1|	hydrolase [[Clostridium] scindens] 
gi|490745740|ref|WP_004608048.1|	transcriptional regulator [[Clostridium] scindens] 
gi|490745741|ref|WP_004608049.1|	toxin-antitoxin system protein [[Clostridium] scindens] 
gi|490745742|ref|WP_004608050.1|	addiction module toxin RelE [[Clostridium] scindens] 
gi|490745743|ref|WP_004608051.1|	terminase [[Clostridium] scindens] 
gi|490745744|ref|WP_004608052.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745745|ref|WP_004608053.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745746|ref|WP_004608054.1|	hypothetical protein [[Clostridium] scindens] 
gi|490745747|ref|WP_004608055.1|	MULTISPECIES: transcriptional regulator [Lachnospiraceae] 
gi|490745748|ref|WP_004608056.1|	membrane protein [[Clostridium] scindens] 
