gi|489629876|ref|WP_003534316.1|	hypothetical protein partial [Erysipelatoclostridium ramosum] 
gi|489633741|ref|WP_003538181.1|	MULTISPECIES: GTP pyrophosphokinase [Firmicutes] 
gi|489633742|ref|WP_003538182.1|	MULTISPECIES: histidyl-tRNA synthetase [Firmicutes] 
gi|489633743|ref|WP_003538183.1|	MULTISPECIES: aspartyl-tRNA synthetase [Firmicutes] 
gi|489633744|ref|WP_003538184.1|	MULTISPECIES: proline dipeptidase [Firmicutes] 
gi|489633745|ref|WP_003538185.1|	MULTISPECIES: UDP-N-acetylmuramate--alanine ligase [Erysipelotrichaceae] 
gi|489633746|ref|WP_003538186.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633748|ref|WP_003538188.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633749|ref|WP_003538189.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633750|ref|WP_003538190.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633751|ref|WP_003538191.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633752|ref|WP_003538192.1|	tyrosyl-tRNA synthase [Erysipelatoclostridium ramosum] 
gi|489633753|ref|WP_003538193.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633754|ref|WP_003538194.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633755|ref|WP_003538195.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633756|ref|WP_003538196.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633757|ref|WP_003538197.1|	oxidoreductase [Erysipelatoclostridium ramosum] 
gi|489633758|ref|WP_003538198.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633760|ref|WP_003538200.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633761|ref|WP_003538201.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633762|ref|WP_003538202.1|	MULTISPECIES: cysteine desulfurase [Firmicutes] 
gi|489633763|ref|WP_003538203.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633764|ref|WP_003538204.1|	MULTISPECIES: alpha/beta hydrolase [Erysipelotrichaceae] 
gi|489633765|ref|WP_003538205.1|	MULTISPECIES: alpha/beta hydrolase [Firmicutes] 
gi|489633766|ref|WP_003538206.1|	MULTISPECIES: acetate kinase [Firmicutes] 
gi|489633767|ref|WP_003538207.1|	MULTISPECIES: phosphoesterase [Firmicutes] 
gi|489633768|ref|WP_003538208.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633769|ref|WP_003538209.1|	MULTISPECIES: heme response regulator HssR [Firmicutes] 
gi|489633770|ref|WP_003538210.1|	MULTISPECIES: histidine kinase [Erysipelotrichaceae] 
gi|489633771|ref|WP_003538211.1|	xanthine phosphoribosyltransferase [Erysipelatoclostridium ramosum] 
gi|489633772|ref|WP_003538212.1|	ATPase [Erysipelatoclostridium ramosum] 
gi|489633773|ref|WP_003538213.1|	MULTISPECIES: cell division protein FtsY [Firmicutes] 
gi|489633774|ref|WP_003538214.1|	MULTISPECIES: DNA-binding protein [Firmicutes] 
gi|489633775|ref|WP_003538215.1|	MULTISPECIES: signal recognition particle protein Srp54 [Firmicutes] 
gi|489633777|ref|WP_003538217.1|	MULTISPECIES: SAM-dependent methyltransferase [Firmicutes] 
gi|489633778|ref|WP_003538218.1|	MULTISPECIES: 30S ribosomal protein S16 [Firmicutes] 
gi|489633779|ref|WP_003538219.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633780|ref|WP_003538220.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633781|ref|WP_003538221.1|	MULTISPECIES: tRNA (guanine-N1)-methyltransferase [Firmicutes] 
gi|489633782|ref|WP_003538222.1|	MULTISPECIES: 50S ribosomal protein L19 [Firmicutes] 
gi|489633783|ref|WP_003538223.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633784|ref|WP_003538224.1|	MULTISPECIES: GTPase [Firmicutes] 
gi|489633785|ref|WP_003538225.1|	MULTISPECIES: ribonuclease HII [Firmicutes] 
gi|489633786|ref|WP_003538226.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633787|ref|WP_003538227.1|	DNA topoisomerase I [Erysipelatoclostridium ramosum] 
gi|489633788|ref|WP_003538228.1|	tRNA (uracil-5-)-methyltransferase [Erysipelatoclostridium ramosum] 
gi|489633790|ref|WP_003538230.1|	tyrosine recombinase XerC [Erysipelatoclostridium ramosum] 
gi|489633791|ref|WP_003538231.1|	30S ribosomal protein S2 [Erysipelatoclostridium ramosum] 
gi|489633792|ref|WP_003538232.1|	MULTISPECIES: elongation factor Ts [Firmicutes] 
gi|489633793|ref|WP_003538233.1|	MULTISPECIES: uridylate kinase [Firmicutes] 
gi|489633794|ref|WP_003538234.1|	ribosome recycling factor [Erysipelatoclostridium ramosum] 
gi|489633795|ref|WP_003538235.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633796|ref|WP_003538236.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633797|ref|WP_003538237.1|	UDP pyrophosphate synthase [Erysipelatoclostridium ramosum] 
gi|489633798|ref|WP_003538238.1|	MULTISPECIES: phosphatidate cytidylyltransferase [Firmicutes] 
gi|489633799|ref|WP_003538239.1|	MULTISPECIES: 1-deoxy-D-xylulose 5-phosphate reductoisomerase [Firmicutes] 
gi|489633800|ref|WP_003538240.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633801|ref|WP_003538241.1|	DNA polymerase III subunit alpha [Erysipelatoclostridium ramosum] 
gi|489633802|ref|WP_003538242.1|	MULTISPECIES: ribosome maturation protein RimP [Firmicutes] 
gi|489633803|ref|WP_003538243.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633804|ref|WP_003538244.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633806|ref|WP_003538246.1|	50S ribosomal protein L7ae [Erysipelatoclostridium ramosum] 
gi|489633807|ref|WP_003538247.1|	translation initiation factor IF-2 [Erysipelatoclostridium ramosum] 
gi|489633808|ref|WP_003538248.1|	MULTISPECIES: ribosome-binding factor A [Erysipelotrichaceae] 
gi|489633810|ref|WP_003538250.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633812|ref|WP_003538252.1|	MULTISPECIES: aldose 1-epimerase [Erysipelotrichaceae] 
gi|489633813|ref|WP_003538253.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633816|ref|WP_003538256.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633818|ref|WP_003538258.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633820|ref|WP_003538260.1|	RNA pseudouridine synthase [Erysipelatoclostridium ramosum] 
gi|489633823|ref|WP_003538263.1|	MULTISPECIES: tRNA (guanine-N(7)-)-methyltransferase [Firmicutes] 
gi|489633825|ref|WP_003538265.1|	MULTISPECIES: thioredoxin [Erysipelotrichaceae] 
gi|489633826|ref|WP_003538266.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633828|ref|WP_003538268.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633829|ref|WP_003538269.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633832|ref|WP_003538272.1|	diguanylate cyclase [Erysipelatoclostridium ramosum] 
gi|489633834|ref|WP_003538274.1|	MULTISPECIES: diguanylate cyclase [Erysipelotrichaceae] 
gi|489633835|ref|WP_003538275.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633836|ref|WP_003538276.1|	GTP-binding protein LepA [Erysipelatoclostridium ramosum] 
gi|489633837|ref|WP_003538277.1|	glycoside hydrolase [Erysipelatoclostridium ramosum] 
gi|489633838|ref|WP_003538278.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633839|ref|WP_003538279.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633840|ref|WP_003538280.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633841|ref|WP_003538281.1|	transposase [Erysipelatoclostridium ramosum] 
gi|489633842|ref|WP_003538282.1|	MULTISPECIES: transposase [Firmicutes] 
gi|489633844|ref|WP_003538284.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633846|ref|WP_003538286.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633848|ref|WP_003538288.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633850|ref|WP_003538290.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633853|ref|WP_003538293.1|	MULTISPECIES: competence protein ComGC [Firmicutes] 
gi|489633854|ref|WP_003538294.1|	MULTISPECIES: N-terminal cleavage protein [Firmicutes] 
gi|489633855|ref|WP_003538295.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633856|ref|WP_003538296.1|	N-terminal cleavage protein [Erysipelatoclostridium ramosum] 
gi|489633857|ref|WP_003538297.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633858|ref|WP_003538298.1|	MULTISPECIES: elongation factor P [Firmicutes] 
gi|489633859|ref|WP_003538299.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633860|ref|WP_003538300.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633861|ref|WP_003538301.1|	MULTISPECIES: transcription antitermination protein NusB [Firmicutes] 
gi|489633863|ref|WP_003538303.1|	MULTISPECIES: exodeoxyribonuclease VII [Firmicutes] 
gi|489633865|ref|WP_003538305.1|	exodeoxyribonuclease VII [Erysipelatoclostridium ramosum] 
gi|489633867|ref|WP_003538307.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633869|ref|WP_003538309.1|	MULTISPECIES: 1-deoxy-D-xylulose-5-phosphate synthase [Firmicutes] 
gi|489633871|ref|WP_003538311.1|	MULTISPECIES: rRNA methyltransferase [Erysipelotrichaceae] 
gi|489633872|ref|WP_003538312.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633874|ref|WP_003538314.1|	MULTISPECIES: stage IV sporulation protein B [Firmicutes] 
gi|489633876|ref|WP_003538316.1|	branched-chain amino acid ABC transporter permease [Erysipelatoclostridium ramosum] 
gi|489633878|ref|WP_003538318.1|	MULTISPECIES: branched-chain amino acid transporter AzlD [Erysipelotrichaceae] 
gi|489633882|ref|WP_003538322.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633884|ref|WP_003538324.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633886|ref|WP_003538326.1|	MULTISPECIES: tyrosine recombinase XerD [Erysipelotrichaceae] 
gi|489633888|ref|WP_003538328.1|	phosphopentomutase [Erysipelatoclostridium ramosum] 
gi|489633890|ref|WP_003538330.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633892|ref|WP_003538332.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633895|ref|WP_003538335.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633897|ref|WP_003538337.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633898|ref|WP_003538338.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633900|ref|WP_003538340.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633903|ref|WP_003538343.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633905|ref|WP_003538345.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633907|ref|WP_003538347.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633908|ref|WP_003538348.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633911|ref|WP_003538351.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633913|ref|WP_003538353.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633915|ref|WP_003538355.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633917|ref|WP_003538357.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633919|ref|WP_003538359.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633920|ref|WP_003538360.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633922|ref|WP_003538362.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633923|ref|WP_003538363.1|	MULTISPECIES: PTS lactose transporter subunit IIB [Firmicutes] 
gi|489633924|ref|WP_003538364.1|	MULTISPECIES: PTS lactose transporter subunit IIB [Erysipelotrichaceae] 
gi|489633925|ref|WP_003538365.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633926|ref|WP_003538366.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633927|ref|WP_003538367.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633930|ref|WP_003538370.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633932|ref|WP_003538372.1|	MULTISPECIES: SAM-dependent methyltransferase [Firmicutes] 
gi|489633933|ref|WP_003538373.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633935|ref|WP_003538375.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633937|ref|WP_003538377.1|	MULTISPECIES: RNA-binding protein [Firmicutes] 
gi|489633938|ref|WP_003538378.1|	MULTISPECIES: GTPase [Erysipelotrichaceae] 
gi|489633939|ref|WP_003538379.1|	MULTISPECIES: RNA polymerase sigma 70 [Firmicutes] 
gi|489633940|ref|WP_003538380.1|	DNA gyrase subunit A [Erysipelatoclostridium ramosum] 
gi|489633941|ref|WP_003538381.1|	DNA gyrase [Erysipelatoclostridium ramosum] 
gi|489633942|ref|WP_003538382.1|	DNA gyrase [Erysipelatoclostridium ramosum] 
gi|489633943|ref|WP_003538383.1|	MULTISPECIES: glycerol-3-phosphate acyltransferase [Firmicutes] 
gi|489633944|ref|WP_003538384.1|	phosphoglycerate mutase [Erysipelatoclostridium ramosum] 
gi|489633945|ref|WP_003538385.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633946|ref|WP_003538386.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633953|ref|WP_003538393.1|	MULTISPECIES: transketolase [Erysipelotrichaceae] 
gi|489633954|ref|WP_003538394.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633955|ref|WP_003538395.1|	MULTISPECIES: zinc protease [Firmicutes] 
gi|489633956|ref|WP_003538396.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633957|ref|WP_003538397.1|	MULTISPECIES: branched-chain amino acid ABC transporter permease [Firmicutes] 
gi|489633959|ref|WP_003538399.1|	MULTISPECIES: ABC transporter permease [Firmicutes] 
gi|489633961|ref|WP_003538401.1|	MULTISPECIES: heme ABC transporter ATP-binding protein [Firmicutes] 
gi|489633963|ref|WP_003538403.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633966|ref|WP_003538406.1|	MULTISPECIES: cell division protein FtsK [Firmicutes] 
gi|489633968|ref|WP_003538408.1|	metallo-beta-lactamase [Erysipelatoclostridium ramosum] 
gi|489633970|ref|WP_003538410.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633977|ref|WP_003538417.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633979|ref|WP_003538419.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633981|ref|WP_003538421.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633983|ref|WP_003538423.1|	dipicolinic acid synthetase [Erysipelatoclostridium ramosum] 
gi|489633985|ref|WP_003538425.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633987|ref|WP_003538427.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489633988|ref|WP_003538428.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633990|ref|WP_003538430.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489633992|ref|WP_003538432.1|	beta-N-acetylglucosaminidase [Erysipelatoclostridium ramosum] 
gi|489633994|ref|WP_003538434.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489633995|ref|WP_003538435.1|	PTS glucose transporter subunit IIBC [Erysipelatoclostridium ramosum] 
gi|489633997|ref|WP_003538437.1|	MULTISPECIES: PTS glucose transporter subunit IIA [Firmicutes] 
gi|489633999|ref|WP_003538439.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634001|ref|WP_003538441.1|	thiamine pyrophosphokinase [Erysipelatoclostridium ramosum] 
gi|489634003|ref|WP_003538443.1|	MULTISPECIES: ribulose-phosphate 3-epimerase [Firmicutes] 
gi|489634008|ref|WP_003538448.1|	MULTISPECIES: GTPase A [Erysipelotrichaceae] 
gi|489634009|ref|WP_003538449.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634010|ref|WP_003538450.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634011|ref|WP_003538451.1|	MULTISPECIES: 23S rRNA methyltransferase [Erysipelotrichaceae] 
gi|489634013|ref|WP_003538453.1|	16S rRNA methyltransferase [Erysipelatoclostridium ramosum] 
gi|489634015|ref|WP_003538455.1|	primosomal protein [Erysipelatoclostridium ramosum] 
gi|489634016|ref|WP_003538456.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634017|ref|WP_003538457.1|	diguanylate cyclase [Erysipelatoclostridium ramosum] 
gi|489634019|ref|WP_003538459.1|	MULTISPECIES: membrane protein [Firmicutes] 
gi|489634021|ref|WP_003538461.1|	MULTISPECIES: membrane protein [Firmicutes] 
gi|489634022|ref|WP_003538462.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634025|ref|WP_003538465.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634027|ref|WP_003538467.1|	MULTISPECIES: guanylate kinase [Firmicutes] 
gi|489634034|ref|WP_003538474.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634037|ref|WP_003538477.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634039|ref|WP_003538479.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634041|ref|WP_003538481.1|	MULTISPECIES: diguanylate cyclase [Erysipelotrichaceae] 
gi|489634042|ref|WP_003538482.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634044|ref|WP_003538484.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634051|ref|WP_003538491.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634053|ref|WP_003538493.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634055|ref|WP_003538495.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634058|ref|WP_003538498.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634060|ref|WP_003538500.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634063|ref|WP_003538503.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634065|ref|WP_003538505.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634071|ref|WP_003538511.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634072|ref|WP_003538512.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634074|ref|WP_003538514.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634076|ref|WP_003538516.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634078|ref|WP_003538518.1|	cell wall anchor protein [Erysipelatoclostridium ramosum] 
gi|489634080|ref|WP_003538520.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634081|ref|WP_003538521.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634083|ref|WP_003538523.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634085|ref|WP_003538525.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634088|ref|WP_003538528.1|	MULTISPECIES: macrolide ABC transporter ATP-binding protein [Firmicutes] 
gi|489634090|ref|WP_003538530.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634092|ref|WP_003538532.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634094|ref|WP_003538534.1|	bacitracin ABC transporter ATP-binding protein [Erysipelatoclostridium ramosum] 
gi|489634096|ref|WP_003538536.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634098|ref|WP_003538538.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634099|ref|WP_003538539.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634101|ref|WP_003538541.1|	MULTISPECIES: 50S ribosomal protein L20 [Firmicutes] 
gi|489634103|ref|WP_003538543.1|	MULTISPECIES: 50S ribosomal protein L35 [Firmicutes] 
gi|489634105|ref|WP_003538545.1|	MULTISPECIES: translation initiation factor IF-3 [Firmicutes] 
gi|489634107|ref|WP_003538547.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634109|ref|WP_003538549.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634112|ref|WP_003538552.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634114|ref|WP_003538554.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634116|ref|WP_003538556.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634118|ref|WP_003538558.1|	peptide chain release factor 3 [Erysipelatoclostridium ramosum] 
gi|489634120|ref|WP_003538560.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634122|ref|WP_003538562.1|	MULTISPECIES: peptidase M29 [Erysipelotrichaceae] 
gi|489634125|ref|WP_003538565.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634127|ref|WP_003538567.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634129|ref|WP_003538569.1|	stage V sporulation protein E [Erysipelatoclostridium ramosum] 
gi|489634131|ref|WP_003538571.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634133|ref|WP_003538573.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634135|ref|WP_003538575.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634136|ref|WP_003538576.1|	MULTISPECIES: regulatory protein [Erysipelotrichaceae] 
gi|489634138|ref|WP_003538578.1|	MULTISPECIES: GntR family transcriptional regulator [Firmicutes] 
gi|489634141|ref|WP_003538581.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634143|ref|WP_003538583.1|	MULTISPECIES: ABC transporter [Firmicutes] 
gi|489634145|ref|WP_003538585.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634146|ref|WP_003538586.1|	MULTISPECIES: UDP-diphosphatase [Firmicutes] 
gi|489634148|ref|WP_003538588.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634151|ref|WP_003538591.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634153|ref|WP_003538593.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
gi|489634155|ref|WP_003538595.1|	MULTISPECIES: endoribonuclease L-PSP [Firmicutes] 
gi|489634158|ref|WP_003538598.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634160|ref|WP_003538600.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634161|ref|WP_003538601.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634164|ref|WP_003538604.1|	MULTISPECIES: multidrug transporter MatE [Firmicutes] 
gi|489634165|ref|WP_003538605.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634167|ref|WP_003538607.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634169|ref|WP_003538609.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634171|ref|WP_003538611.1|	MULTISPECIES: 6-phospho-beta-glucosidase [Erysipelotrichaceae] 
gi|489634173|ref|WP_003538613.1|	PTS beta-glucoside transporter subunit IIABC [Erysipelatoclostridium ramosum] 
gi|489634175|ref|WP_003538615.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634178|ref|WP_003538618.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634180|ref|WP_003538620.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634182|ref|WP_003538622.1|	MULTISPECIES: 3-phosphoglycerate dehydrogenase [Firmicutes] 
gi|489634183|ref|WP_003538623.1|	MFS transporter [Erysipelatoclostridium ramosum] 
gi|489634185|ref|WP_003538625.1|	MULTISPECIES: hypothetical protein [Erysipelotrichaceae] 
gi|489634187|ref|WP_003538627.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634189|ref|WP_003538629.1|	MULTISPECIES: resolvase [Firmicutes] 
gi|489634191|ref|WP_003538631.1|	MULTISPECIES: histidinol phosphate phosphatase [Firmicutes] 
gi|489634202|ref|WP_003538642.1|	MULTISPECIES: hydrolase [Firmicutes] 
gi|489634203|ref|WP_003538643.1|	MULTISPECIES: PTS fructose transporter subunit IIC [Firmicutes] 
gi|489634205|ref|WP_003538645.1|	MULTISPECIES: 1-phosphofructokinase [Firmicutes] 
gi|489634208|ref|WP_003538648.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634211|ref|WP_003538651.1|	MULTISPECIES: beta-lactamase [Erysipelotrichaceae] 
gi|489634212|ref|WP_003538652.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634214|ref|WP_003538654.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634215|ref|WP_003538655.1|	metal-dependent phosphohydrolase [Erysipelatoclostridium ramosum] 
gi|489634217|ref|WP_003538657.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634219|ref|WP_003538659.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634222|ref|WP_003538662.1|	MULTISPECIES: tryptophanyl-tRNA synthase [Firmicutes] 
gi|489634224|ref|WP_003538664.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634227|ref|WP_003538667.1|	MULTISPECIES: RpiR family transcriptional regulator [Firmicutes] 
gi|489634229|ref|WP_003538669.1|	MULTISPECIES: chromosome condensation protein CrcB [Firmicutes] 
gi|489634231|ref|WP_003538671.1|	oligo-1,6-glucosidase [Erysipelatoclostridium ramosum] 
gi|489634232|ref|WP_003538672.1|	transcriptional regulator [Erysipelatoclostridium ramosum] 
gi|489634235|ref|WP_003538675.1|	MULTISPECIES: amidophosphoribosyltransferase [Firmicutes] 
gi|489634237|ref|WP_003538677.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634239|ref|WP_003538679.1|	ABC transporter [Erysipelatoclostridium ramosum] 
gi|489634241|ref|WP_003538681.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634244|ref|WP_003538684.1|	diguanylate phosphodiesterase [Erysipelatoclostridium ramosum] 
gi|489634246|ref|WP_003538686.1|	hypothetical protein [Erysipelatoclostridium ramosum] 
gi|489634248|ref|WP_003538688.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|489634249|ref|WP_003538689.1|	membrane protein [Erysipelatoclostridium ramosum] 
gi|489634251|ref|WP_003538691.1|	MULTISPECIES: ABC transporter ATP-binding protein [Firmicutes] 
gi|489634253|ref|WP_003538693.1|	MULTISPECIES: transcriptional regulator [Firmicutes] 
