WP_000456787.1	MULTISPECIES: methyltransferase [Terrabacteria group] 
WP_006575227.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575229.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575232.1	thiol reductase thioredoxin [Pseudoflavonifractor capillosus] 
WP_006575234.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006575235.1	maltose O-acetyltransferase [Pseudoflavonifractor capillosus] 
WP_006575236.1	glycosyl transferase family 2 [Pseudoflavonifractor capillosus] 
WP_006575237.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575238.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575241.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575242.1	MULTISPECIES: flavodoxin [Clostridiales] 
WP_006575243.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575244.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_006575245.1	cation transporter [Pseudoflavonifractor capillosus] 
WP_006575247.1	CRISPR-associated protein Cas5 [Pseudoflavonifractor capillosus] 
WP_006575248.1	iron ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006575249.1	ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006575250.1	peroxiredoxin [Pseudoflavonifractor capillosus] 
WP_006575252.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006575255.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575256.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575259.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575261.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575262.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575264.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575265.1	transketolase [Pseudoflavonifractor capillosus] 
WP_006575268.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575269.1	arginine--tRNA ligase [Pseudoflavonifractor capillosus] 
WP_006575270.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575274.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575276.1	L-seryl-tRNA(Sec) selenium transferase [Pseudoflavonifractor capillosus] 
WP_006575277.1	selenocysteine-specific translation elongation factor [Pseudoflavonifractor capillosus] 
WP_006575280.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575282.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575283.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575284.1	5'-deoxynucleotidase [Pseudoflavonifractor capillosus] 
WP_006575285.1	HPr kinase [Pseudoflavonifractor capillosus] 
WP_006575286.1	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB [Pseudoflavonifractor capillosus] 
WP_006575287.1	GNAT family N-acetyltransferase [Pseudoflavonifractor capillosus] 
WP_006575290.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575294.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575296.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575297.1	anaerobic sulfatase maturase [Pseudoflavonifractor capillosus] 
WP_006575300.1	bifunctional metallophosphatase/5'-nucleotidase [Pseudoflavonifractor capillosus] 
WP_006575302.1	SAM-dependent methyltransferase [Pseudoflavonifractor capillosus] 
WP_006575303.1	stage V sporulation protein AE [Pseudoflavonifractor capillosus] 
WP_006575304.1	stage V sporulation protein AD [Pseudoflavonifractor capillosus] 
WP_006575305.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575308.1	IMP dehydrogenase [Pseudoflavonifractor capillosus] 
WP_006575309.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575311.1	phosphodiesterase [Pseudoflavonifractor capillosus] 
WP_006575313.1	DNA-directed RNA polymerase sigma-70 factor [Pseudoflavonifractor capillosus] 
WP_006575317.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575319.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575320.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575321.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575322.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575323.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006575324.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575332.1	GNAT family acetyltransferase [Pseudoflavonifractor capillosus] 
WP_006575334.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006575335.1	peroxiredoxin [Pseudoflavonifractor capillosus] 
WP_009255108.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_023921375.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_033121739.1	restriction endonuclease subunit S [Pseudoflavonifractor capillosus] 
WP_038260309.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_040645916.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645918.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645921.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040645923.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645930.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645933.1	peptidoglycan hydrolase [Pseudoflavonifractor capillosus] 
WP_040645935.1	transcription elongation factor GreA [Pseudoflavonifractor capillosus] 
WP_040645937.1	cysteine desulfurase NifS [Pseudoflavonifractor capillosus] 
WP_040645939.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645942.1	RNA polymerase subunit sigma-24 [Pseudoflavonifractor capillosus] 
WP_040645944.1	chromate transporter [Pseudoflavonifractor capillosus] 
WP_040645946.1	aspartate carbamoyltransferase [Pseudoflavonifractor capillosus] 
WP_040645949.1	dihydroxy-acid dehydratase [Pseudoflavonifractor capillosus] 
WP_040645952.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040645954.1	sugar fermentation stimulation protein SfsA [Pseudoflavonifractor capillosus] 
WP_040645956.1	CRISPR-associated helicase Cas3 partial [Pseudoflavonifractor capillosus] 
WP_040645963.1	peptidase M20 [Pseudoflavonifractor capillosus] 
WP_040645967.1	cysteine ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040645969.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040645977.1	ethanolamine utilization protein EutH [Pseudoflavonifractor capillosus] 
WP_040645979.1	carboxysome structural protein EutM [Pseudoflavonifractor capillosus] 
WP_040646011.1	50S ribosomal protein L13 [Pseudoflavonifractor capillosus] 
WP_040646013.1	ATPase [Pseudoflavonifractor capillosus] 
WP_040646015.1	molecular chaperone HtpG [Pseudoflavonifractor capillosus] 
WP_040646017.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646019.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646021.1	alpha-L-rhamnosidase [Pseudoflavonifractor capillosus] 
WP_040646023.1	LytTR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646025.1	asparagine--tRNA ligase [Pseudoflavonifractor capillosus] 
WP_040646026.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646030.1	methylglyoxal synthase [Pseudoflavonifractor capillosus] 
WP_040646033.1	PadR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646036.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646038.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Pseudoflavonifractor capillosus] 
WP_040646040.1	metal-binding protein [Pseudoflavonifractor capillosus] 
WP_040646046.1	UDP-phosphate galactose phosphotransferase [Pseudoflavonifractor capillosus] 
WP_040646056.1	amino acid ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_040646060.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646067.1	phosphate ABC transporter permease subunit PstC [Pseudoflavonifractor capillosus] 
WP_040646069.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646073.1	peptidoglycan-binding protein LysM [Pseudoflavonifractor capillosus] 
WP_040646085.1	spore gernimation protein [Pseudoflavonifractor capillosus] 
WP_040646086.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646087.1	F420-0--gamma-glutamyl ligase [Pseudoflavonifractor capillosus] 
WP_040646088.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646089.1	transcription-repair coupling factor [Pseudoflavonifractor capillosus] 
WP_040646094.1	knotted carbamoyltransferase YgeW [Pseudoflavonifractor capillosus] 
WP_040646099.1	molybdenum hydroxylase [Pseudoflavonifractor capillosus] 
WP_040646101.1	hydroxylase [Pseudoflavonifractor capillosus] 
WP_040646103.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040646104.1	septum site-determining protein MinD [Pseudoflavonifractor capillosus] 
WP_040646105.1	aspartate--tRNA ligase [Pseudoflavonifractor capillosus] 
WP_040646106.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646107.1	chromosomal replication initiator protein DnaA [Pseudoflavonifractor capillosus] 
WP_040646108.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646109.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646110.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646111.1	30S ribosomal protein S20 [Pseudoflavonifractor capillosus] 
WP_040646112.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646114.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646115.1	hydrolase [Pseudoflavonifractor capillosus] 
WP_040646116.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646118.1	6-phospho-beta-glucosidase [Pseudoflavonifractor capillosus] 
WP_040646119.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646121.1	threonine synthase [Pseudoflavonifractor capillosus] 
WP_040646122.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646126.1	mechanosensitive ion channel protein MscL [Pseudoflavonifractor capillosus] 
WP_040646133.1	phosphate acetyltransferase [Pseudoflavonifractor capillosus] 
WP_040646139.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040646140.1	amidohydrolase [Pseudoflavonifractor capillosus] 
WP_040646141.1	ECF subfamily RNA polymerase sigma-24 subunit [Pseudoflavonifractor capillosus] 
WP_040646142.1	oxidoreductase [Pseudoflavonifractor capillosus] 
WP_040646143.1	GNAT family acetyltransferase [Pseudoflavonifractor capillosus] 
WP_040646144.1	RNA methyltransferase [Pseudoflavonifractor capillosus] 
WP_040646145.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646146.1	magnesium chelatase [Pseudoflavonifractor capillosus] 
WP_040646147.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646149.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_040646150.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646151.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646152.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646153.1	chromate transporter [Pseudoflavonifractor capillosus] 
WP_040646154.1	ATP synthase subunit A [Pseudoflavonifractor capillosus] 
WP_040646155.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646156.1	ribonuclease J [Pseudoflavonifractor capillosus] 
WP_040646157.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646158.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646159.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646161.1	rod shape-determining protein MreC [Pseudoflavonifractor capillosus] 
WP_040646162.1	cell division protein ZapA [Pseudoflavonifractor capillosus] 
WP_040646163.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646164.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646165.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646167.1	phosphoribosylformylglycinamidine synthase [Pseudoflavonifractor capillosus] 
WP_040646168.1	ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_040646170.1	GNAT family acetyltransferase [Pseudoflavonifractor capillosus] 
WP_040646171.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646172.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646174.1	oxidoreductase [Pseudoflavonifractor capillosus] 
WP_040646175.1	fatty acid-binding protein DegV [Pseudoflavonifractor capillosus] 
WP_040646176.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646177.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646181.1	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor [Pseudoflavonifractor capillosus] 
WP_040646188.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040646202.1	glycerol kinase [Pseudoflavonifractor capillosus] 
WP_040646211.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646212.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_040646213.1	dihydroxyacetone kinase [Pseudoflavonifractor capillosus] 
WP_040646215.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646216.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646217.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040646218.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646219.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646220.1	transcriptional repressor [Pseudoflavonifractor capillosus] 
WP_040646221.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646222.1	ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_040646223.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040646224.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646225.1	copper-binding protein [Pseudoflavonifractor capillosus] 
WP_040646226.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646227.1	glycosyl transferase family 1 [Pseudoflavonifractor capillosus] 
WP_040646229.1	glutamate synthase [Pseudoflavonifractor capillosus] 
WP_040646230.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646231.1	galactose/methyl galactoside ABC transporter ATP-binding protein MglA [Pseudoflavonifractor capillosus] 
WP_040646232.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646234.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646236.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646237.1	NADH-flavin reductase [Pseudoflavonifractor capillosus] 
WP_040646239.1	Sir2 silent information regulator family NAD-dependent deacetylase [Pseudoflavonifractor capillosus] 
WP_040646258.1	MerR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646274.1	aldose epimerase [Pseudoflavonifractor capillosus] 
WP_040646283.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646285.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646287.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646289.1	redox-active disulfide protein 2 [Pseudoflavonifractor capillosus] 
WP_040646291.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646293.1	radical SAM/SPASM domain-containing protein [Pseudoflavonifractor capillosus] 
WP_040646295.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646298.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646300.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_040646301.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646302.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646303.1	transcriptional regulator NrdR [Pseudoflavonifractor capillosus] 
WP_040646304.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646306.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646308.1	chloramphenicol acetyltransferase [Pseudoflavonifractor capillosus] 
WP_040646312.1	anaerobic ribonucleoside-triphosphate reductase activating protein [Pseudoflavonifractor capillosus] 
WP_040646314.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_040646316.1	AraC family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646319.1	sporulation transcription factor Spo0A [Pseudoflavonifractor capillosus] 
WP_040646321.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646323.1	resolvase [Pseudoflavonifractor capillosus] 
WP_040646326.1	delta-aminolevulinic acid dehydratase [Pseudoflavonifractor capillosus] 
WP_040646329.1	cobalt ABC transporter substrate-binding protein CbiN [Pseudoflavonifractor capillosus] 
WP_040646332.1	precorrin-8X methylmutase [Pseudoflavonifractor capillosus] 
WP_040646335.1	PHP domain-containing protein [Pseudoflavonifractor capillosus] 
WP_040646336.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646367.1	2-deoxyribose-5-phosphate aldolase [Pseudoflavonifractor capillosus] 
WP_040646371.1	transposase [Pseudoflavonifractor capillosus] 
WP_040646379.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040646380.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646383.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646386.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646387.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646409.1	helicase SNF2 partial [Pseudoflavonifractor capillosus] 
WP_040646414.1	peroxiredoxin [Pseudoflavonifractor capillosus] 
WP_040646416.1	polyketide biosynthesis methyltransferase [Pseudoflavonifractor capillosus] 
WP_040646418.1	methyltransferase [Pseudoflavonifractor capillosus] 
WP_040646419.1	flavodoxin [Pseudoflavonifractor capillosus] 
WP_040646420.1	cobalamin biosynthesis protein [Pseudoflavonifractor capillosus] 
WP_040646421.1	CoA-substrate-specific enzyme activase [Pseudoflavonifractor capillosus] 
WP_040646428.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_040646432.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_040646438.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646442.1	cation transporter [Pseudoflavonifractor capillosus] 
WP_040646453.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646454.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646456.1	sporulation integral membrane protein YtvI [Pseudoflavonifractor capillosus] 
WP_040646460.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646464.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646466.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646467.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646469.1	dihydroxyacetone kinase [Pseudoflavonifractor capillosus] 
WP_040646471.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646476.1	amino acid ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_040646479.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646488.1	3-hydroxyacyl-ACP dehydratase [Pseudoflavonifractor capillosus] 
WP_040646490.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646492.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646494.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646497.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646499.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040646501.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646502.1	cyclic nucleotide-binding protein [Pseudoflavonifractor capillosus] 
WP_040646504.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646509.1	propanediol utilization protein [Pseudoflavonifractor capillosus] 
WP_040646511.1	ethanolamine ammonia-lyase [Pseudoflavonifractor capillosus] 
WP_040646513.1	ethanolamine ammonia-lyase [Pseudoflavonifractor capillosus] 
WP_040646515.1	microcompartment protein EutL [Pseudoflavonifractor capillosus] 
WP_040646516.1	ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_040646517.1	ethanolamine utilization protein EutN [Pseudoflavonifractor capillosus] 
WP_040646519.1	microcompartment protein EutL [Pseudoflavonifractor capillosus] 
WP_040646520.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646523.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646524.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646526.1	acetyltransferase [Pseudoflavonifractor capillosus] 
WP_040646527.1	UDP-N-acetylglucosamine pyrophosphorylase [Pseudoflavonifractor capillosus] 
WP_040646528.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646530.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_040646534.1	MBL fold hydrolase [Pseudoflavonifractor capillosus] 
WP_040646536.1	DNA mismatch repair protein MutL [Pseudoflavonifractor capillosus] 
WP_040646554.1	Zn-dependent alcohol dehydrogenase [Pseudoflavonifractor capillosus] 
WP_040646571.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646573.1	glucosamine-6-phosphate deaminase [Pseudoflavonifractor capillosus] 
WP_040646628.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646637.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646638.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646639.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_040646640.1	amidohydrolase [Pseudoflavonifractor capillosus] 
WP_040646641.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646642.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646643.1	radical SAM mobile pair protein B [Pseudoflavonifractor capillosus] 
WP_040646645.1	NAD-dependent protein deacetylase SIR2 family [Pseudoflavonifractor capillosus] 
WP_040646647.1	metal-binding protein [Pseudoflavonifractor capillosus] 
WP_040646649.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646651.1	oxidoreductase [Pseudoflavonifractor capillosus] 
WP_040646653.1	LysR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646655.1	MerR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646657.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646659.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646660.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646662.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646670.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646672.1	SCO-spondin [Pseudoflavonifractor capillosus] 
WP_040646674.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646675.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646687.1	zinc ABC transporter ATPase [Pseudoflavonifractor capillosus] 
WP_040646695.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646698.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646700.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646701.1	toxin [Pseudoflavonifractor capillosus] 
WP_040646709.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646710.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646711.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646713.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646714.1	peptidoglycan hydrolase [Pseudoflavonifractor capillosus] 
WP_040646719.1	N-acetylmannosamine kinase [Pseudoflavonifractor capillosus] 
WP_040646720.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Pseudoflavonifractor capillosus] 
WP_040646721.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646723.1	primosomal protein N' [Pseudoflavonifractor capillosus] 
WP_040646727.1	peptide deformylase [Pseudoflavonifractor capillosus] 
WP_040646729.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646731.1	arginine decarboxylase [Pseudoflavonifractor capillosus] 
WP_040646735.1	amidase [Pseudoflavonifractor capillosus] 
WP_040646739.1	fructose-bisphosphate aldolase [Pseudoflavonifractor capillosus] 
WP_040646741.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646744.1	stage IV sporulation protein A [Pseudoflavonifractor capillosus] 
WP_040646746.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646750.1	Nif3-like dinuclear metal center hexameric protein [Pseudoflavonifractor capillosus] 
WP_040646752.1	SAM-dependent methyltransferase [Pseudoflavonifractor capillosus] 
WP_040646753.1	crossover junction endodeoxyribonuclease RuvC [Pseudoflavonifractor capillosus] 
WP_040646755.1	pyrroline-5-carboxylate reductase [Pseudoflavonifractor capillosus] 
WP_040646759.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646761.1	aspartate-semialdehyde dehydrogenase [Pseudoflavonifractor capillosus] 
WP_040646762.1	30S ribosomal protein S16 [Pseudoflavonifractor capillosus] 
WP_040646763.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646765.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646767.1	patatin family protein [Pseudoflavonifractor capillosus] 
WP_040646773.1	50S ribosomal protein L32 [Pseudoflavonifractor capillosus] 
WP_040646775.1	spermidine/putrescine ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_040646777.1	dihydrolipoamide acyltransferase [Pseudoflavonifractor capillosus] 
WP_040646781.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646793.1	chromosome segregation protein ScpA [Pseudoflavonifractor capillosus] 
WP_040646806.1	endoglucanase [Pseudoflavonifractor capillosus] 
WP_040646809.1	DNA repair protein RecN [Pseudoflavonifractor capillosus] 
WP_040646813.1	DNA-binding protein [Pseudoflavonifractor capillosus] 
WP_040646817.1	stage III sporulation protein AB [Pseudoflavonifractor capillosus] 
WP_040646818.1	Holliday junction DNA helicase RuvB [Pseudoflavonifractor capillosus] 
WP_040646819.1	preprotein translocase subunit YajC [Pseudoflavonifractor capillosus] 
WP_040646823.1	RNA-binding protein [Pseudoflavonifractor capillosus] 
WP_040646826.1	radical SAM protein [Pseudoflavonifractor capillosus] 
WP_040646827.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646833.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646834.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646836.1	methyltransferase [Pseudoflavonifractor capillosus] 
WP_040646839.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646841.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646842.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_040646843.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646845.1	iron-dependent transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646847.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646848.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646849.1	PTS beta-glucoside transporter subunit IIABC [Pseudoflavonifractor capillosus] 
WP_040646850.1	PTS fructose transporter subunit IIC [Pseudoflavonifractor capillosus] 
WP_040646851.1	DeoR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646852.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_040646853.1	CidA/LrgA family protein [Pseudoflavonifractor capillosus] 
WP_040646856.1	N(6)-L-threonylcarbamoyladenine synthase TsaD [Pseudoflavonifractor capillosus] 
WP_040646858.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_040646860.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_040646863.1	PTS sugar transporter subunit IID [Pseudoflavonifractor capillosus] 
WP_040646864.1	enamidase [Pseudoflavonifractor capillosus] 
