gi|493276111|ref|WP_006233909.1|	UDP-glucose dehydrogenase [Collinsella aerofaciens] 
gi|493277969|ref|WP_006235757.1|	hydrogenase [Collinsella aerofaciens] 
gi|493277970|ref|WP_006235758.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493277971|ref|WP_006235759.1|	NADH oxidase [Collinsella aerofaciens] 
gi|493277972|ref|WP_006235760.1|	transposase IS116/IS110/IS902 family [Collinsella aerofaciens] 
gi|493277973|ref|WP_006235761.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277974|ref|WP_006235762.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277975|ref|WP_006235763.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277976|ref|WP_006235764.1|	peptidase C14 [Collinsella aerofaciens] 
gi|493277977|ref|WP_006235765.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277978|ref|WP_006235766.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277979|ref|WP_006235767.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277980|ref|WP_006235768.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277981|ref|WP_006235769.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277982|ref|WP_006235770.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277983|ref|WP_006235771.1|	6-phospho-alpha-glucosidase [Collinsella aerofaciens] 
gi|493277985|ref|WP_006235773.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277986|ref|WP_006235774.1|	Baf family transcriptional regulator [Collinsella aerofaciens] 
gi|493277987|ref|WP_006235775.1|	ATPase [Collinsella aerofaciens] 
gi|493277988|ref|WP_006235776.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277990|ref|WP_006235778.1|	dihydropteroate synthase [Collinsella aerofaciens] 
gi|493277992|ref|WP_006235780.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277995|ref|WP_006235783.1|	NAD-dependent deacetylase [Collinsella aerofaciens] 
gi|493277996|ref|WP_006235784.1|	exodeoxyribonuclease III [Collinsella aerofaciens] 
gi|493277997|ref|WP_006235785.1|	membrane protein [Collinsella aerofaciens] 
gi|493277998|ref|WP_006235786.1|	ABC transporter [Collinsella aerofaciens] 
gi|493277999|ref|WP_006235787.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278000|ref|WP_006235788.1|	N-acetylglucosamine-1-phosphate uridyltransferase [Collinsella aerofaciens] 
gi|493278001|ref|WP_006235789.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278002|ref|WP_006235790.1|	ribose-phosphate pyrophosphokinase [Collinsella aerofaciens] 
gi|493278005|ref|WP_006235792.1|	peptidyl-tRNA hydrolase [Collinsella aerofaciens] 
gi|493278006|ref|WP_006235793.1|	MULTISPECIES: oxidoreductase [Collinsella] 
gi|493278007|ref|WP_006235794.1|	dihydropyrimidine dehydrogenase subunit A [Collinsella aerofaciens] 
gi|493278008|ref|WP_006235795.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278009|ref|WP_006235796.1|	amino acid ABC transporter permease [Collinsella aerofaciens] 
gi|493278011|ref|WP_006235798.1|	glutamine ABC transporter permease [Collinsella aerofaciens] 
gi|493278012|ref|WP_006235799.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278013|ref|WP_006235800.1|	ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493278014|ref|WP_006235801.1|	MULTISPECIES: aspartyl-tRNA amidotransferase subunit B [Collinsella] 
gi|493278015|ref|WP_006235802.1|	peptidyl-prolyl cis-trans isomerase [Collinsella aerofaciens] 
gi|493278016|ref|WP_006235803.1|	PTS sugar transporter subunit IIB [Collinsella aerofaciens] 
gi|493278017|ref|WP_006235804.1|	MULTISPECIES: phosphoribosylglycinamide formyltransferase [Collinsella] 
gi|493278018|ref|WP_006235805.1|	phosphoribosylformylglycinamidine cyclo-ligase [Collinsella aerofaciens] 
gi|493278019|ref|WP_006235806.1|	amidophosphoribosyltransferase [Collinsella aerofaciens] 
gi|493278020|ref|WP_006235807.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278022|ref|WP_006235808.1|	molybdopterin biosynthesis protein [Collinsella aerofaciens] 
gi|493278023|ref|WP_006235809.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278024|ref|WP_006235810.1|	MULTISPECIES: N5-carboxyaminoimidazole ribonucleotide mutase [Collinsella] 
gi|493278025|ref|WP_006235811.1|	toxin RelE [Collinsella aerofaciens] 
gi|493278026|ref|WP_006235812.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278027|ref|WP_006235813.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278028|ref|WP_006235814.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278030|ref|WP_006235816.1|	PTS mannose transporter subunit IID [Collinsella aerofaciens] 
gi|493278029|ref|WP_006235815.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278031|ref|WP_006235817.1|	PTS sugar transporter [Collinsella aerofaciens] 
gi|493278032|ref|WP_006235818.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278033|ref|WP_006235819.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278034|ref|WP_006235820.1|	carbamoyl phosphate synthase large subunit [Collinsella aerofaciens] 
gi|493278035|ref|WP_006235821.1|	carbamoyl-phosphate synthase small subunit [Collinsella aerofaciens] 
gi|493278036|ref|WP_006235822.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278037|ref|WP_006235823.1|	thiamine ABC transporter permease [Collinsella aerofaciens] 
gi|493278038|ref|WP_006235824.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278039|ref|WP_006235825.1|	phosphoribosylamine--glycine ligase [Collinsella aerofaciens] 
gi|493278040|ref|WP_006235826.1|	adenylosuccinate synthetase [Collinsella aerofaciens] 
gi|493278041|ref|WP_006235827.1|	DNA helicase [Collinsella aerofaciens] 
gi|493278042|ref|WP_006235828.1|	50S ribosomal protein L9 [Collinsella aerofaciens] 
gi|493278043|ref|WP_006235829.1|	MULTISPECIES: 30S ribosomal protein S18 [Collinsella] 
gi|493278044|ref|WP_006235830.1|	MULTISPECIES: single-stranded DNA-binding protein [Collinsella] 
gi|493278045|ref|WP_006235831.1|	MULTISPECIES: 30S ribosomal protein S6 [Collinsella] 
gi|493278047|ref|WP_006235833.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278046|ref|WP_006235832.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278048|ref|WP_006235834.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278049|ref|WP_006235835.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278050|ref|WP_006235836.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278051|ref|WP_006235837.1|	GTP-binding protein TypA [Collinsella aerofaciens] 
gi|493278052|ref|WP_006235838.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278053|ref|WP_006235839.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278054|ref|WP_006235840.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493277804|ref|WP_006235594.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277805|ref|WP_006235595.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278057|ref|WP_006235843.1|	ACP synthase [Collinsella aerofaciens] 
gi|493278059|ref|WP_006235845.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278060|ref|WP_006235846.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278061|ref|WP_006235847.1|	alanine racemase [Collinsella aerofaciens] 
gi|493278062|ref|WP_006235848.1|	DNA polymerase [Collinsella aerofaciens] 
gi|493278063|ref|WP_006235849.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278064|ref|WP_006235850.1|	glycoprotease [Collinsella aerofaciens] 
gi|493278067|ref|WP_006235853.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278065|ref|WP_006235851.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278066|ref|WP_006235852.1|	carbon starvation protein CstA [Collinsella aerofaciens] 
gi|493278068|ref|WP_006235854.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278070|ref|WP_006235856.1|	peptidoglycan-binding protein [Collinsella aerofaciens] 
gi|493278071|ref|WP_006235857.1|	polyprenyl synthetase [Collinsella aerofaciens] 
gi|493278073|ref|WP_006235859.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278072|ref|WP_006235858.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278074|ref|WP_006235860.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278075|ref|WP_006235861.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278076|ref|WP_006235862.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278077|ref|WP_006235863.1|	ABC transporter substrate-binding protein [Collinsella aerofaciens] 
gi|493278078|ref|WP_006235864.1|	MULTISPECIES: ABC transporter permease [Collinsella] 
gi|493278079|ref|WP_006235865.1|	sugar ABC transporter permease [Collinsella aerofaciens] 
gi|493278080|ref|WP_006235866.1|	ABC transporter [Collinsella aerofaciens] 
gi|493278081|ref|WP_006235867.1|	maltodextrin phosphorylase [Collinsella aerofaciens] 
gi|493278082|ref|WP_006235868.1|	4-alpha-glucanotransferase [Collinsella aerofaciens] 
gi|493278083|ref|WP_006235869.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278084|ref|WP_006235870.1|	MULTISPECIES: UDP-galactose-4-epimerase [Collinsella] 
gi|493278085|ref|WP_006235871.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278086|ref|WP_006235872.1|	UDP-N-acetylenolpyruvoylglucosamine reductase [Collinsella aerofaciens] 
gi|493278087|ref|WP_006235873.1|	MULTISPECIES: LacI family transcriptional regulator [Collinsella] 
gi|493278088|ref|WP_006235874.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278089|ref|WP_006235875.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278091|ref|WP_006235877.1|	GntR family transcriptional regulator [Collinsella aerofaciens] 
gi|493278092|ref|WP_006235878.1|	sugar isomerase [Collinsella aerofaciens] 
gi|493278094|ref|WP_006235880.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278095|ref|WP_006235881.1|	PTS mannose transporter subunit IIA [Collinsella aerofaciens] 
gi|493278096|ref|WP_006235882.1|	PTS sugar transporter [Collinsella aerofaciens] 
gi|493278097|ref|WP_006235883.1|	PTS mannose transporter subunit IID [Collinsella aerofaciens] 
gi|493278098|ref|WP_006235884.1|	endonuclease [Collinsella aerofaciens] 
gi|493278099|ref|WP_006235885.1|	ATP phosphoribosyltransferase [Collinsella aerofaciens] 
gi|493278100|ref|WP_006235886.1|	histidinol dehydrogenase [Collinsella aerofaciens] 
gi|493278101|ref|WP_006235887.1|	histidinol-phosphate aminotransferase [Collinsella aerofaciens] 
gi|493278102|ref|WP_006235888.1|	imidazoleglycerol-phosphate dehydratase [Collinsella aerofaciens] 
gi|493278103|ref|WP_006235889.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278104|ref|WP_006235890.1|	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [Collinsella aerofaciens] 
gi|493278105|ref|WP_006235891.1|	imidazole glycerol phosphate synthase [Collinsella aerofaciens] 
gi|493278106|ref|WP_006235892.1|	phosphoribosyl-AMP cyclohydrolase [Collinsella aerofaciens] 
gi|493278107|ref|WP_006235893.1|	phosphoribosyl-ATP pyrophosphohydrolase [Collinsella aerofaciens] 
gi|493278108|ref|WP_006235894.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278109|ref|WP_006235895.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278110|ref|WP_006235896.1|	phosphodiesterase [Collinsella aerofaciens] 
gi|493278111|ref|WP_006235897.1|	nucleotide pyrophosphohydrolase [Collinsella aerofaciens] 
gi|493278112|ref|WP_006235898.1|	enolase [Collinsella aerofaciens] 
gi|493278114|ref|WP_006235900.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278115|ref|WP_006235901.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278116|ref|WP_006235902.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278117|ref|WP_006235903.1|	MULTISPECIES: PTS galactitol transporter subunit IIB [Collinsella] 
gi|493278119|ref|WP_006235905.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278118|ref|WP_006235904.1|	2-dehydro-3-deoxyphosphogluconate aldolase [Collinsella aerofaciens] 
gi|493278120|ref|WP_006235906.1|	histidine kinase [Collinsella aerofaciens] 
gi|493278121|ref|WP_006235907.1|	PhoB family transcriptional regulator [Collinsella aerofaciens] 
gi|493278122|ref|WP_006235908.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278123|ref|WP_006235909.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278124|ref|WP_006235910.1|	metallophosphatase [Collinsella aerofaciens] 
gi|493278127|ref|WP_006235912.1|	glutamyl-Q tRNA(Asp) ligase [Collinsella aerofaciens] 
gi|493278125|ref|WP_006235911.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278128|ref|WP_006235913.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278129|ref|WP_006235914.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278132|ref|WP_006235917.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278130|ref|WP_006235915.1|	purine biosynthesis protein purH [Collinsella aerofaciens] 
gi|493278131|ref|WP_006235916.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278134|ref|WP_006235919.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278133|ref|WP_006235918.1|	XRE family transcriptional regulator [Collinsella aerofaciens] 
gi|493278135|ref|WP_006235920.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278136|ref|WP_006235921.1|	MULTISPECIES: universal stress protein UspA [Collinsella] 
gi|493278137|ref|WP_006235922.1|	UDP-diphosphatase [Collinsella aerofaciens] 
gi|493278138|ref|WP_006235923.1|	helicase UvrD [Collinsella aerofaciens] 
gi|493278139|ref|WP_006235924.1|	mannose-6-phosphate isomerase [Collinsella aerofaciens] 
gi|493278140|ref|WP_006235925.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278141|ref|WP_006235926.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278142|ref|WP_006235927.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278143|ref|WP_006235928.1|	sodium:proton antiporter [Collinsella aerofaciens] 
gi|493276410|ref|WP_006234207.1|	transposase IS116/IS110/IS902 family [Collinsella aerofaciens] 
gi|493278144|ref|WP_006235929.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278145|ref|WP_006235930.1|	3-demethylubiquinone-9 3-methyltransferase [Collinsella aerofaciens] 
gi|493278146|ref|WP_006235931.1|	aminotransferase [Collinsella aerofaciens] 
gi|493278147|ref|WP_006235932.1|	anti-sigma factor antagonist [Collinsella aerofaciens] 
gi|493278148|ref|WP_006235933.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278149|ref|WP_006235934.1|	preprotein translocase subunit TatC [Collinsella aerofaciens] 
gi|493278150|ref|WP_006235935.1|	hydrogenase nickel incorporation protein HypA [Collinsella aerofaciens] 
gi|493278151|ref|WP_006235936.1|	hydantoin utilization protein A [Collinsella aerofaciens] 
gi|493278152|ref|WP_006235937.1|	DNA topoisomerase [Collinsella aerofaciens] 
gi|493278153|ref|WP_006235938.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278154|ref|WP_006235939.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277623|ref|WP_006235415.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276700|ref|WP_006234496.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276699|ref|WP_006234495.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276503|ref|WP_006234300.1|	integrase [Collinsella aerofaciens] 
gi|493276504|ref|WP_006234301.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278155|ref|WP_006235940.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278156|ref|WP_006235941.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493278157|ref|WP_006235942.1|	guanylate kinase [Collinsella aerofaciens] 
gi|493278160|ref|WP_006235945.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278158|ref|WP_006235943.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278159|ref|WP_006235944.1|	thiamine biosynthesis protein ThiI [Collinsella aerofaciens] 
gi|493278161|ref|WP_006235946.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278162|ref|WP_006235947.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278163|ref|WP_006235948.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278164|ref|WP_006235949.1|	30S ribosomal protein S20 [Collinsella aerofaciens] 
gi|493278165|ref|WP_006235950.1|	GTP-binding protein LepA [Collinsella aerofaciens] 
gi|493278167|ref|WP_006235952.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278169|ref|WP_006235954.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278170|ref|WP_006235955.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278171|ref|WP_006235956.1|	molecular chaperone DnaJ [Collinsella aerofaciens] 
gi|493278172|ref|WP_006235957.1|	molecular chaperone DnaJ [Collinsella aerofaciens] 
gi|493278173|ref|WP_006235958.1|	phosphate starvation protein PhoH [Collinsella aerofaciens] 
gi|493278174|ref|WP_006235959.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278175|ref|WP_006235960.1|	diacylglycerol kinase [Collinsella aerofaciens] 
gi|493278176|ref|WP_006235961.1|	GTP-binding protein Era [Collinsella aerofaciens] 
gi|493278177|ref|WP_006235962.1|	DNA repair protein RecO [Collinsella aerofaciens] 
gi|493278178|ref|WP_006235963.1|	MULTISPECIES: 30S ribosomal protein S15 [Collinsella] 
gi|493278180|ref|WP_006235965.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278179|ref|WP_006235964.1|	polyribonucleotide nucleotidyltransferase [Collinsella aerofaciens] 
gi|493278182|ref|WP_006235967.1|	beta-lactamase [Collinsella aerofaciens] 
gi|493278184|ref|WP_006235969.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278183|ref|WP_006235968.1|	cell division protein FtsK [Collinsella aerofaciens] 
gi|493278185|ref|WP_006235970.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278186|ref|WP_006235971.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278187|ref|WP_006235972.1|	2-methylthioadenine synthetase [Collinsella aerofaciens] 
gi|493278188|ref|WP_006235973.1|	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Collinsella aerofaciens] 
gi|493278189|ref|WP_006235974.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278191|ref|WP_006235976.1|	protein RecA [Collinsella aerofaciens] 
gi|493278193|ref|WP_006235978.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278194|ref|WP_006235979.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278195|ref|WP_006235980.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278196|ref|WP_006235981.1|	ATPase [Collinsella aerofaciens] 
gi|493278197|ref|WP_006235982.1|	MULTISPECIES: stage V sporulation protein S [Collinsella] 
gi|493278198|ref|WP_006235983.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278199|ref|WP_006235984.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278200|ref|WP_006235985.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Collinsella aerofaciens] 
gi|493278201|ref|WP_006235986.1|	GTP-binding proten HflX [Collinsella aerofaciens] 
gi|493278202|ref|WP_006235987.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278203|ref|WP_006235988.1|	XRE family transcriptional regulator [Collinsella aerofaciens] 
gi|493278204|ref|WP_006235989.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278206|ref|WP_006235991.1|	NrdR family transcriptional regulator [Collinsella aerofaciens] 
gi|493278207|ref|WP_006235992.1|	deoxyuridine 5'-triphosphate nucleotidohydrolase [Collinsella aerofaciens] 
gi|493278208|ref|WP_006235993.1|	glycosyl transferase [Collinsella aerofaciens] 
gi|493278209|ref|WP_006235994.1|	FAD-dependent pyridine nucleotide-disulfide oxidoreductase [Collinsella aerofaciens] 
gi|493278210|ref|WP_006235995.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278211|ref|WP_006235996.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278212|ref|WP_006235997.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278213|ref|WP_006235998.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278214|ref|WP_006235999.1|	adenine phosphoribosyltransferase [Collinsella aerofaciens] 
gi|493278215|ref|WP_006236000.1|	MerR family transcripitonal regulator [Collinsella aerofaciens] 
gi|493278217|ref|WP_006236002.1|	signal peptide protein [Collinsella aerofaciens] 
gi|493278218|ref|WP_006236003.1|	CDP-alcohol phosphatidyltransferase [Collinsella aerofaciens] 
gi|493278219|ref|WP_006236004.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278220|ref|WP_006236005.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278221|ref|WP_006236006.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278223|ref|WP_006236008.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278222|ref|WP_006236007.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278224|ref|WP_006236009.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278225|ref|WP_006236010.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278226|ref|WP_006236011.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278227|ref|WP_006236012.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278229|ref|WP_006236014.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278228|ref|WP_006236013.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278230|ref|WP_006236015.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278231|ref|WP_006236016.1|	antitoxin [Collinsella aerofaciens] 
gi|493278232|ref|WP_006236017.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278233|ref|WP_006236018.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278234|ref|WP_006236019.1|	phosphopantothenoylcysteine decarboxylase [Collinsella aerofaciens] 
gi|493278236|ref|WP_006236021.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278237|ref|WP_006236022.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278238|ref|WP_006236023.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278240|ref|WP_006236025.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278241|ref|WP_006236026.1|	ribulose-phosphate 3-epimerase [Collinsella aerofaciens] 
gi|493278242|ref|WP_006236027.1|	glycerol-3-phosphate dehydrogenase [Collinsella aerofaciens] 
gi|493278243|ref|WP_006236028.1|	acyl-phosphate glycerol 3-phosphate acyltransferase [Collinsella aerofaciens] 
gi|493278244|ref|WP_006236029.1|	MULTISPECIES: GTP-binding protein Der [Collinsella] 
gi|493278245|ref|WP_006236030.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278246|ref|WP_006236031.1|	hydroxymethylbutenyl pyrophosphate reductase [Collinsella aerofaciens] 
gi|493278248|ref|WP_006236033.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278249|ref|WP_006236034.1|	cytidylate kinase [Collinsella aerofaciens] 
gi|493278250|ref|WP_006236035.1|	pseudouridine synthase [Collinsella aerofaciens] 
gi|493278251|ref|WP_006236036.1|	chromosome segregation and condensation protein ScpB [Collinsella aerofaciens] 
gi|493278252|ref|WP_006236037.1|	chromosome segregation protein ScpA [Collinsella aerofaciens] 
gi|493278253|ref|WP_006236038.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278254|ref|WP_006236039.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278255|ref|WP_006236040.1|	ABC transporter [Collinsella aerofaciens] 
gi|493278257|ref|WP_006236042.1|	hypothetical protein partial [Collinsella aerofaciens] 
gi|493278258|ref|WP_006236043.1|	glycosyl transferase [Collinsella aerofaciens] 
gi|493278259|ref|WP_006236044.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278260|ref|WP_006236045.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278261|ref|WP_006236046.1|	teichoic acid ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493278262|ref|WP_006236047.1|	3-dehydroquinate dehydratase [Collinsella aerofaciens] 
gi|493278263|ref|WP_006236048.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278264|ref|WP_006236049.1|	prephenate dehydratase [Collinsella aerofaciens] 
gi|493278265|ref|WP_006236050.1|	chorismate synthase [Collinsella aerofaciens] 
gi|493278266|ref|WP_006236051.1|	3-phosphoshikimate 1-carboxyvinyltransferase [Collinsella aerofaciens] 
gi|493278267|ref|WP_006236052.1|	3-dehydroquinate synthase [Collinsella aerofaciens] 
gi|493278268|ref|WP_006236053.1|	prephenate dehydrogenase [Collinsella aerofaciens] 
gi|493278269|ref|WP_006236054.1|	3-deoxy-7-phosphoheptulonate synthase [Collinsella aerofaciens] 
gi|493278270|ref|WP_006236055.1|	haloacid dehalogenase [Collinsella aerofaciens] 
gi|493278271|ref|WP_006236056.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278272|ref|WP_006236057.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278273|ref|WP_006236058.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278274|ref|WP_006236059.1|	MULTISPECIES: peptidyl-prolyl cis-trans isomerase [Collinsella] 
gi|493278275|ref|WP_006236060.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278276|ref|WP_006236061.1|	rod shape-determining protein Mbl [Collinsella aerofaciens] 
gi|493278278|ref|WP_006236063.1|	rod shape-determining protein MreC [Collinsella aerofaciens] 
gi|493278280|ref|WP_006236065.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278281|ref|WP_006236066.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278282|ref|WP_006236067.1|	penicillin-binding protein 2 [Collinsella aerofaciens] 
gi|493278284|ref|WP_006236069.1|	rod shape-determining protein RodA [Collinsella aerofaciens] 
gi|493278286|ref|WP_006236071.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278287|ref|WP_006236072.1|	radical SAM protein [Collinsella aerofaciens] 
gi|493278288|ref|WP_006236073.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278289|ref|WP_006236074.1|	50S ribosomal protein L21 [Collinsella aerofaciens] 
gi|493278290|ref|WP_006236075.1|	MULTISPECIES: 50S ribosomal protein L27 [Collinsella] 
gi|493278291|ref|WP_006236076.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278292|ref|WP_006236077.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278293|ref|WP_006236078.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278294|ref|WP_006236079.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278295|ref|WP_006236080.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278296|ref|WP_006236081.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278297|ref|WP_006236082.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278298|ref|WP_006236083.1|	DNA-directed DNA polymerase [Collinsella aerofaciens] 
gi|493278299|ref|WP_006236084.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493278300|ref|WP_006236085.1|	hypothetical protein [Collinsella aerofaciens] 
